Name,Goals,Headed goals,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Goals conceded inside the box,Aerial duels won %,Total duels won %,Fouls,Appearances,Age Range,Position,League,Level
Jan Gyamerah,0.04,0.0,1.8,1.0,0.0,1.48,0.04,0.24,0.0,27.96,78.11,4.6,36.47,0.92,44.12,58.92,0.84,25.0,2.0,2.0,Alemania Bundesliga 2,3.0
Dario Đumić,0.1,0.03,1.14,0.79,0.0,4.38,0.0,0.28,0.03,30.31,68.26,2.1,32.3,1.45,59.5,60.1,0.86,29.0,3.0,2.0,Alemania Bundesliga 2,3.0
Timo Becker,0.13,0.04,1.0,0.67,0.0,2.33,0.0,0.42,0.25,33.33,75.25,4.25,45.13,1.71,62.5,58.13,0.46,24.0,2.0,2.0,Alemania Bundesliga 2,3.0
Oliver Hüsing,0.05,0.0,1.48,1.19,0.0,4.14,0.05,0.38,0.0,29.76,78.88,1.38,49.0,1.33,56.64,59.44,0.67,21.0,2.0,2.0,Alemania Bundesliga 2,3.0
Marvin Schulz,0.0,0.0,2.62,0.73,0.0,1.65,0.04,1.19,0.0,32.0,78.85,5.0,44.07,1.04,59.09,54.38,1.19,26.0,2.0,2.0,Alemania Bundesliga 2,3.0
Leon Guwara,0.0,0.0,1.55,0.65,0.1,2.0,0.0,0.5,0.25,33.7,76.71,7.95,33.7,1.1,52.78,55.35,0.9,20.0,2.0,2.0,Alemania Bundesliga 2,3.0
Bright Arrey-Mbi,0.0,0.0,1.93,1.13,0.0,2.6,0.0,0.73,0.0,38.6,81.87,1.6,38.98,1.27,77.78,60.0,0.93,15.0,1.0,2.0,Alemania Bundesliga 2,3.0
Saulo Decarli,0.07,0.0,1.36,1.86,0.07,3.43,0.0,0.64,0.07,23.93,74.63,1.71,41.25,1.29,44.78,49.58,0.86,14.0,3.0,2.0,Alemania Bundesliga 2,3.0
Thomas Isherwood,0.0,0.0,0.53,0.73,0.0,3.27,0.0,0.07,0.0,32.2,78.67,1.93,36.59,0.47,54.72,52.5,0.6,15.0,2.0,2.0,Alemania Bundesliga 2,3.0
Sebastian Jung,0.04,0.0,0.84,0.44,0.04,1.16,0.0,0.4,0.12,29.48,81.55,6.6,49.4,0.84,46.43,52.17,0.24,25.0,3.0,2.0,Alemania Bundesliga 2,3.0
Mikkel Kirkeskov,0.0,0.0,1.08,0.77,0.0,2.27,0.0,0.85,0.27,36.12,80.51,6.12,45.74,1.31,58.33,51.15,1.08,26.0,3.0,2.0,Alemania Bundesliga 2,3.0
Frederik Jäkel,0.04,0.0,1.0,1.08,0.04,3.4,0.0,0.28,0.12,24.52,70.8,1.96,34.74,1.28,68.07,65.13,0.88,25.0,1.0,2.0,Alemania Bundesliga 2,3.0
Bastian Oczipka,0.03,0.0,1.2,1.03,0.0,1.73,0.0,0.47,0.07,37.17,78.92,6.7,43.04,1.43,54.84,55.11,0.67,30.0,3.0,2.0,Alemania Bundesliga 2,3.0
Oussama Haddadi,0.0,0.0,1.19,0.81,0.03,2.29,0.03,0.45,0.03,57.9,80.0,7.9,56.11,1.23,56.9,56.88,0.45,31.0,3.0,2.0,Alemania Bundesliga 2,3.0
Hauke Wahl,0.07,0.03,1.07,1.38,0.03,4.07,0.0,0.28,0.03,52.79,87.07,3.79,33.95,1.48,36.36,50.0,0.62,29.0,2.0,2.0,Alemania Bundesliga 2,3.0
Erik Durm,0.0,0.0,1.74,0.78,0.0,1.11,0.0,0.52,0.11,25.59,68.89,4.63,33.85,0.96,48.39,61.31,0.63,27.0,3.0,2.0,Alemania Bundesliga 2,3.0
Herbert Bockhorn,0.04,0.0,1.68,1.24,0.0,1.8,0.0,1.04,0.12,38.68,79.83,7.2,37.62,1.08,54.93,53.8,1.28,25.0,2.0,2.0,Alemania Bundesliga 2,3.0
Christoph Kobald,0.0,0.0,1.0,1.29,0.06,3.29,0.0,0.29,0.0,39.12,80.45,3.82,50.33,1.35,56.45,52.29,0.94,17.0,2.0,2.0,Alemania Bundesliga 2,3.0
Jamie Lawrence,0.0,0.0,1.24,0.92,0.08,2.8,0.0,0.36,0.0,36.04,86.35,2.28,55.88,0.84,68.12,65.31,0.6,25.0,1.0,2.0,Alemania Bundesliga 2,3.0
Sebastian Griesbeck,0.0,0.0,1.77,1.12,0.0,2.0,0.0,0.62,0.04,34.08,78.67,2.85,45.71,1.04,48.89,53.55,1.23,26.0,3.0,2.0,Alemania Bundesliga 2,3.0
Brian Behrendt,0.0,0.0,1.0,1.44,0.06,3.31,0.0,0.44,0.0,34.56,71.43,3.31,41.07,1.63,45.71,59.26,0.44,16.0,3.0,2.0,Alemania Bundesliga 2,3.0
Jordy de Wijs,0.05,0.05,0.15,0.45,0.05,2.2,0.0,0.1,0.05,28.2,83.33,1.6,41.86,0.75,66.67,59.55,0.5,20.0,2.0,2.0,Alemania Bundesliga 2,3.0
Benedikt Saller,0.0,0.0,1.5,1.14,0.0,1.64,0.0,1.14,0.18,29.41,69.55,5.68,41.34,1.05,44.44,47.11,0.77,22.0,3.0,2.0,Alemania Bundesliga 2,3.0
Luka Krajnc,0.05,0.05,0.75,0.7,0.05,2.95,0.0,0.15,0.0,34.5,70.29,3.05,33.58,1.2,57.32,64.17,0.3,20.0,2.0,2.0,Alemania Bundesliga 2,3.0
Frederic Ananou,0.0,0.0,1.45,0.8,0.0,1.6,0.0,0.6,0.0,26.45,82.04,3.15,38.27,0.8,60.87,54.37,0.85,20.0,2.0,2.0,Alemania Bundesliga 2,3.0
Stephan Ambrosius,0.0,0.0,1.28,1.17,0.0,3.89,0.0,0.17,0.0,34.28,81.69,2.17,44.44,1.0,64.47,60.27,1.17,18.0,2.0,2.0,Alemania Bundesliga 2,3.0
Nico Neidhart,0.0,0.0,1.88,1.31,0.04,2.0,0.0,0.96,0.04,27.23,61.58,5.35,25.79,1.15,45.83,53.98,0.88,26.0,2.0,2.0,Alemania Bundesliga 2,3.0
Florian Hübner,0.06,0.0,0.44,0.83,0.06,2.83,0.0,0.56,0.0,41.33,82.39,1.94,35.45,0.94,50.0,50.0,0.83,18.0,3.0,2.0,Alemania Bundesliga 2,3.0
Aleksandr Zhirov,0.06,0.03,0.88,1.27,0.03,4.52,0.0,0.58,0.0,41.76,72.42,3.27,40.48,1.64,53.05,50.73,0.88,33.0,3.0,2.0,Alemania Bundesliga 2,3.0
Hassan Kurucay,0.0,0.0,1.56,1.31,0.0,3.63,0.0,0.75,0.0,31.56,79.01,1.81,36.25,1.31,58.14,58.93,0.69,16.0,2.0,2.0,Alemania Bundesliga 2,3.0
Bashir Humphreys,0.0,0.0,1.0,1.17,0.0,1.92,0.0,0.83,0.17,74.75,87.18,4.92,37.33,1.33,45.0,45.83,0.92,12.0,1.0,2.0,Alemania Bundesliga 2,3.0
Michał Karbownik,0.04,0.0,0.92,0.73,0.08,0.58,0.0,0.46,0.19,29.81,75.1,6.96,36.51,0.88,25.0,52.66,0.73,26.0,1.0,2.0,Alemania Bundesliga 2,3.0
Jonas David,0.04,0.0,1.27,0.38,0.0,2.65,0.04,0.38,0.0,34.19,83.91,1.77,32.61,1.0,48.05,51.23,0.88,26.0,1.0,2.0,Alemania Bundesliga 2,3.0
Clemens Riedel,0.0,0.0,1.0,0.58,0.0,1.74,0.0,0.63,0.0,24.79,81.53,2.05,48.65,0.37,48.65,48.39,0.68,19.0,1.0,2.0,Alemania Bundesliga 2,3.0
Niko Kijewski,0.0,0.0,0.71,0.82,0.0,0.71,0.0,0.29,0.06,16.12,74.09,3.0,32.69,1.0,54.55,58.54,0.12,17.0,2.0,2.0,Alemania Bundesliga 2,3.0
Arne Sicker,0.0,0.0,1.79,1.07,0.07,2.43,0.0,0.79,0.0,26.86,64.36,4.64,37.66,1.07,41.67,54.74,1.07,14.0,2.0,2.0,Alemania Bundesliga 2,3.0
Bashkim Ajdini,0.08,0.04,1.96,0.92,0.0,1.27,0.0,0.88,0.0,21.81,63.84,3.54,32.8,1.15,16.67,43.24,1.69,26.0,3.0,2.0,Alemania Bundesliga 2,3.0
Lukas Klünter,0.0,0.0,2.26,1.26,0.0,2.09,0.04,0.57,0.09,22.91,67.93,3.52,30.28,1.35,54.55,52.36,1.7,23.0,2.0,2.0,Alemania Bundesliga 2,3.0
Daniel Gordon,0.0,0.0,0.25,0.31,0.0,2.38,0.06,0.19,0.0,16.13,82.17,1.19,40.54,0.88,71.43,64.38,0.38,16.0,3.0,2.0,Alemania Bundesliga 2,3.0
Konrad Faber,0.0,0.0,0.92,0.58,0.04,1.54,0.04,0.42,0.12,22.65,71.31,3.81,35.25,1.12,36.36,59.12,0.42,26.0,2.0,2.0,Alemania Bundesliga 2,3.0
Nathan De Medina,0.0,0.0,2.56,1.39,0.0,2.67,0.0,0.56,0.0,30.5,76.5,3.28,35.0,1.22,41.07,48.48,1.56,18.0,2.0,2.0,Alemania Bundesliga 2,3.0
Philipp Hercher,0.18,0.04,0.32,0.29,0.0,0.43,0.0,0.25,0.07,9.14,62.5,2.68,35.71,0.5,48.15,38.64,0.39,28.0,2.0,2.0,Alemania Bundesliga 2,3.0
Scott Kennedy,0.0,0.0,1.3,0.96,0.0,3.13,0.04,0.52,0.0,22.43,70.54,2.04,38.61,1.0,49.21,54.79,0.65,23.0,2.0,2.0,Alemania Bundesliga 2,3.0
Thomas Meißner,0.0,0.0,0.58,0.5,0.0,1.58,0.0,0.33,0.0,19.67,83.47,0.92,50.0,0.75,56.25,52.78,0.42,12.0,3.0,2.0,Alemania Bundesliga 2,3.0
Leon Bell Bell,0.0,0.0,1.58,0.75,0.0,1.08,0.0,0.83,0.04,36.79,80.18,8.21,39.39,1.42,43.59,49.58,1.0,24.0,2.0,2.0,Alemania Bundesliga 2,3.0
Tim Sechelmann,0.0,0.0,0.73,0.82,0.0,1.18,0.0,0.45,0.0,25.0,80.36,2.36,40.0,0.73,45.45,46.3,0.82,11.0,1.0,2.0,Alemania Bundesliga 2,3.0
Norman Theuerkauf,0.0,0.0,0.38,0.1,0.0,0.62,0.0,0.33,0.0,13.33,76.79,2.14,54.84,0.43,40.0,48.84,0.19,21.0,3.0,2.0,Alemania Bundesliga 2,3.0
Lasse Günther,0.0,0.0,1.63,0.31,0.0,0.88,0.0,0.75,0.06,14.75,69.07,3.06,24.32,0.88,22.22,42.31,0.44,16.0,1.0,2.0,Alemania Bundesliga 2,3.0
Dennis Diekmeier,0.0,0.0,0.69,1.08,0.0,2.15,0.08,0.08,0.0,14.85,57.51,2.46,23.81,1.62,63.64,58.33,0.77,13.0,3.0,2.0,Alemania Bundesliga 2,3.0
Marvin Rittmüller,0.0,0.0,0.29,0.0,0.0,0.21,0.0,0.0,0.07,8.5,80.67,1.64,46.67,0.21,20.0,42.31,0.36,14.0,1.0,2.0,Alemania Bundesliga 2,3.0
Marco Thiede,0.0,0.0,1.35,0.74,0.0,1.0,0.0,0.57,0.0,19.78,69.45,4.61,30.86,1.0,38.71,50.93,0.52,23.0,3.0,2.0,Alemania Bundesliga 2,3.0
Anderson-Lenda Lucoqui,0.0,0.0,1.2,0.47,0.0,0.73,0.0,0.6,0.07,16.07,68.88,2.47,33.33,0.73,72.22,52.13,1.27,15.0,2.0,2.0,Alemania Bundesliga 2,3.0
Luca Zander,0.0,0.0,0.35,0.1,0.0,0.25,0.0,0.1,0.0,6.05,66.12,1.2,30.0,0.3,46.15,45.71,0.25,20.0,2.0,2.0,Alemania Bundesliga 2,3.0
Immanuel Höhn,0.0,0.0,0.5,1.17,0.06,2.33,0.0,0.22,0.06,27.67,78.31,2.17,36.67,1.22,62.5,56.63,0.67,18.0,3.0,2.0,Alemania Bundesliga 2,3.0
Alexander Bittroff,0.0,0.0,1.07,0.6,0.0,1.87,0.07,0.73,0.0,40.4,82.01,2.87,47.83,0.93,62.5,54.69,0.47,15.0,3.0,2.0,Alemania Bundesliga 2,3.0
Gideon Jung,0.0,0.0,0.82,0.94,0.0,2.35,0.06,0.35,0.06,37.94,82.17,1.71,42.53,0.82,35.14,45.45,1.06,17.0,2.0,2.0,Alemania Bundesliga 2,3.0
Maximilian Ullmann,0.0,0.0,0.45,0.09,0.0,0.55,0.0,0.91,0.0,11.45,73.81,1.91,35.71,0.45,75.0,37.84,0.36,11.0,2.0,2.0,Alemania Bundesliga 2,3.0
Daniel Nimick,0.21,0.07,1.29,1.04,0.0,3.71,0.0,0.64,0.04,55.32,86.77,5.5,67.42,0.82,59.7,59.57,0.71,28.0,1.0,2.0,Canada Premier League,4.0
Amer Didic,0.15,0.11,0.89,1.22,0.04,4.41,0.0,0.37,0.11,57.52,85.13,5.96,57.58,1.07,79.31,69.49,0.78,27.0,2.0,2.0,Canada Premier League,4.0
Daan Klomp,0.16,0.1,1.35,0.84,0.03,2.74,0.0,0.39,0.03,59.65,89.94,4.26,55.74,0.9,61.39,55.56,0.97,31.0,2.0,2.0,Canada Premier League,4.0
Bradley Vliet,0.0,0.0,2.0,1.29,0.0,1.36,0.0,0.64,0.14,25.36,77.75,4.64,46.34,1.0,80.0,63.86,1.07,14.0,2.0,2.0,Canada Premier League,4.0
Manjrekar James,0.0,0.0,1.46,1.14,0.04,2.93,0.0,0.29,0.11,65.11,83.05,6.61,49.42,0.93,65.17,61.3,1.14,28.0,2.0,2.0,Canada Premier League,4.0
Eryk Kobza,0.07,0.0,1.62,1.0,0.0,1.48,0.0,0.9,0.0,55.0,87.21,4.79,56.22,0.59,57.5,57.14,0.9,29.0,2.0,2.0,Canada Premier League,4.0
Thomas Meilleur Giguère,0.14,0.03,1.0,0.76,0.0,4.66,0.0,0.55,0.0,54.76,88.22,2.14,51.28,1.07,60.34,60.87,0.31,29.0,2.0,2.0,Canada Premier League,4.0
Lassana Faye,0.0,0.0,2.5,1.17,0.0,1.75,0.0,1.17,0.17,35.5,78.4,7.42,31.43,0.67,36.36,52.53,1.17,12.0,2.0,2.0,Canada Premier League,4.0
Andy Baquero,0.0,0.0,1.77,0.92,0.0,1.42,0.0,1.08,0.04,46.19,82.68,10.15,66.3,1.04,47.22,50.84,0.85,26.0,2.0,2.0,Canada Premier League,4.0
Abdoulaye Samake,0.06,0.0,1.0,1.0,0.0,2.82,0.06,0.47,0.0,55.06,86.43,5.18,58.0,1.06,77.78,64.71,1.06,17.0,2.0,2.0,Canada Premier League,4.0
Diego Espejo,0.05,0.05,1.47,1.11,0.05,5.21,0.0,0.74,0.05,46.53,82.69,2.95,44.17,1.05,80.77,66.91,1.0,19.0,1.0,2.0,Canada Premier League,4.0
Zachary Fernandez,0.13,0.0,2.38,1.0,0.0,2.25,0.0,1.38,0.25,35.75,81.35,9.88,35.85,0.83,50.91,52.83,1.08,24.0,1.0,2.0,Canada Premier League,4.0
Alexander Achinioti Jonsson,0.0,0.0,1.03,0.38,0.0,1.9,0.03,0.59,0.0,55.34,86.85,6.79,62.5,0.86,60.0,62.43,0.72,29.0,2.0,2.0,Canada Premier League,4.0
Tass Mourdoukoutas,0.0,0.0,1.32,1.05,0.0,3.68,0.0,0.18,0.05,61.77,87.12,3.91,53.41,1.32,60.34,62.07,0.68,22.0,1.0,2.0,Canada Premier League,4.0
Olakunle Dada-Luke,0.0,0.0,2.48,1.34,0.07,1.38,0.0,0.69,0.14,26.86,79.46,5.76,40.48,0.9,44.68,59.73,0.66,29.0,1.0,2.0,Canada Premier League,4.0
Klaidi Cela,0.09,0.09,0.91,0.74,0.0,3.61,0.04,0.35,0.09,42.04,83.66,2.13,40.43,1.13,60.76,58.52,0.78,23.0,1.0,2.0,Canada Premier League,4.0
Bradley Kamdem,0.0,0.0,1.44,1.08,0.0,1.76,0.0,0.44,0.0,50.4,86.43,5.56,45.81,0.84,63.27,56.12,1.16,25.0,2.0,2.0,Canada Premier League,4.0
Miguel Acosta,0.04,0.0,2.96,1.04,0.0,2.24,0.0,1.72,0.16,35.44,81.38,5.52,48.47,1.04,51.72,49.56,1.2,25.0,2.0,2.0,Canada Premier League,4.0
Georges Mukumbilwa,0.0,0.0,2.25,1.63,0.0,1.71,0.0,0.54,0.0,40.83,84.69,4.79,46.97,0.79,46.88,56.83,0.75,24.0,1.0,2.0,Canada Premier League,4.0
Luke Singh,0.04,0.0,1.0,0.84,0.0,2.72,0.0,0.68,0.0,50.32,84.42,4.44,55.43,0.92,61.7,49.64,0.88,25.0,1.0,2.0,Canada Premier League,4.0
Garven-Michee Metusala,0.0,0.0,1.11,0.47,0.0,1.74,0.0,0.42,0.05,50.21,90.78,5.21,67.5,0.63,56.52,51.22,0.74,19.0,1.0,2.0,Canada Premier League,4.0
Rezart Rama,0.04,0.04,2.64,1.29,0.04,1.79,0.04,1.11,0.07,47.82,79.16,10.14,38.97,0.82,38.1,47.47,1.54,28.0,1.0,2.0,Canada Premier League,4.0
Karl Ouimette,0.0,0.0,1.92,1.0,0.0,3.04,0.0,0.77,0.0,41.38,82.43,4.38,45.83,0.81,68.97,60.99,0.92,26.0,3.0,2.0,Canada Premier League,4.0
Ibrahim Bakare,0.0,0.0,2.0,0.44,0.04,2.44,0.0,0.76,0.04,31.08,80.95,4.24,40.38,1.2,58.62,62.44,0.72,25.0,1.0,2.0,Canada Premier League,4.0
Jordan Haynes,0.0,0.0,2.5,0.79,0.0,1.86,0.0,0.86,0.07,38.14,82.4,6.43,62.16,1.0,84.0,65.09,0.79,14.0,2.0,2.0,Canada Premier League,4.0
Kadin Chung,0.0,0.0,2.23,0.85,0.08,1.85,0.0,0.62,0.0,25.31,84.19,4.23,42.86,1.38,35.71,58.7,0.62,13.0,2.0,2.0,Canada Premier League,4.0
José Escalante,0.0,0.0,1.91,1.0,0.0,0.82,0.0,0.82,0.0,32.36,81.46,5.18,36.0,0.82,50.0,55.42,0.91,11.0,2.0,2.0,Canada Premier League,4.0
Maxime Tissot,0.13,0.0,1.67,0.87,0.0,1.33,0.07,0.53,0.0,27.67,75.42,5.87,36.54,1.0,66.67,62.89,0.53,15.0,3.0,2.0,Canada Premier League,4.0
Roger Thompson,0.07,0.07,1.53,0.4,0.0,2.4,0.07,0.53,0.0,53.6,84.7,4.13,47.15,1.13,42.86,53.25,0.53,15.0,3.0,2.0,Canada Premier League,4.0
Riley Ferrazzo,0.0,0.0,1.74,0.78,0.0,0.65,0.0,0.78,0.09,27.96,80.25,5.26,51.79,0.39,40.0,53.85,0.96,23.0,1.0,2.0,Canada Premier League,4.0
Paris Gee,0.0,0.0,1.31,0.85,0.0,2.81,0.0,0.96,0.15,51.23,81.38,7.62,48.65,1.23,43.33,49.3,0.92,26.0,2.0,2.0,Canada Premier League,4.0
Macdonald Ngwa Niba,0.0,0.0,1.83,0.92,0.0,1.67,0.0,0.67,0.0,20.25,72.43,2.92,39.29,0.58,62.07,52.87,1.25,12.0,2.0,2.0,Canada Premier League,4.0
Rocco Romeo,0.0,0.0,1.16,1.16,0.08,4.56,0.0,0.32,0.0,47.28,83.76,2.88,48.03,1.52,59.74,57.45,0.64,25.0,1.0,2.0,Canada Premier League,4.0
James Cameron,0.05,0.0,3.68,0.95,0.05,1.95,0.0,2.26,0.11,29.32,77.2,4.26,42.86,1.26,46.34,53.31,1.37,19.0,1.0,2.0,Canada Premier League,4.0
Jonathan Grant,0.0,0.0,1.06,0.63,0.0,1.81,0.0,0.75,0.19,33.75,78.7,5.56,44.19,0.75,80.0,54.93,0.31,16.0,2.0,2.0,Canada Premier League,4.0
Dominic Samuel,0.0,0.0,0.76,0.71,0.0,1.43,0.0,0.38,0.0,30.86,85.65,3.62,43.14,0.62,65.12,59.03,0.86,21.0,2.0,2.0,Canada Premier League,4.0
Zachary Verhoven,0.14,0.0,1.14,0.36,0.0,0.27,0.0,0.73,0.14,8.36,77.17,2.77,46.15,0.45,28.57,43.67,1.09,22.0,2.0,2.0,Canada Premier League,4.0
Roberto Alarcon,0.0,0.0,1.55,0.45,0.0,1.09,0.0,0.45,0.0,24.64,85.98,4.91,44.0,1.0,40.0,53.45,1.0,11.0,2.0,2.0,Canada Premier League,4.0
Udoka Chima,0.0,0.0,1.08,0.62,0.0,1.85,0.0,0.31,0.0,40.15,87.16,1.15,44.0,0.85,64.71,59.02,0.92,13.0,1.0,2.0,Canada Premier League,4.0
Cale Loughrey,0.0,0.0,0.68,0.56,0.08,2.4,0.0,0.48,0.0,49.48,85.04,1.96,45.13,0.72,62.26,49.09,0.92,25.0,1.0,2.0,Canada Premier League,4.0
Anthony White,0.0,0.0,0.85,0.6,0.0,2.75,0.0,0.4,0.05,36.65,82.26,1.65,37.37,1.3,29.27,45.45,0.35,20.0,1.0,2.0,Canada Premier League,4.0
Malik Owolabi-Belewu,0.0,0.0,1.56,1.06,0.0,0.78,0.0,0.28,0.0,23.72,84.31,3.89,30.0,0.44,50.0,54.55,1.22,18.0,1.0,2.0,Canada Premier League,4.0
Noah Abatneh,0.0,0.0,1.08,0.67,0.08,1.25,0.0,0.25,0.0,32.33,90.98,1.0,42.11,0.83,47.83,62.5,0.42,12.0,2.0,2.0,Canada Premier League,4.0
Callum Montgomery,0.0,0.0,0.15,0.23,0.08,2.15,0.0,0.08,0.0,29.38,83.25,3.23,42.11,0.54,77.27,66.67,0.38,13.0,2.0,2.0,Canada Premier League,4.0
Guillaume Pianelli-Balisoni,0.06,0.06,0.76,0.88,0.0,2.76,0.06,0.41,0.0,39.41,80.0,2.82,36.17,1.18,57.14,52.69,1.0,17.0,2.0,2.0,Canada Premier League,4.0
Doneil Henry,0.0,0.0,0.64,0.21,0.0,1.71,0.0,0.07,0.0,14.5,86.21,0.79,41.38,0.43,50.0,60.0,0.21,14.0,2.0,2.0,Canada Premier League,4.0
Tyler Crawford,0.0,0.0,1.39,1.22,0.0,1.57,0.0,1.0,0.04,19.7,74.61,3.57,33.33,1.13,33.33,50.0,0.17,23.0,1.0,2.0,Canada Premier League,4.0
Max Ferrari,0.0,0.0,1.85,0.74,0.0,1.11,0.04,1.11,0.11,32.44,83.56,6.41,37.88,1.07,57.14,59.59,1.07,27.0,1.0,2.0,Canada Premier League,4.0
Ashtone Morgan,0.0,0.0,0.82,0.27,0.0,1.18,0.0,0.27,0.18,13.55,67.79,3.55,36.36,0.27,57.14,40.0,0.82,11.0,3.0,2.0,Canada Premier League,4.0
Eskander Mzoughi,0.0,0.0,1.14,0.64,0.0,0.64,0.0,0.64,0.0,17.07,78.24,3.0,41.38,0.5,69.23,55.95,0.86,14.0,1.0,2.0,Canada Premier League,4.0
Eugene Martinez,0.0,0.0,0.91,1.0,0.09,3.73,0.0,0.18,0.0,28.82,78.86,1.18,37.88,1.45,68.75,60.0,0.55,11.0,2.0,2.0,Canada Premier League,4.0
Mauricio Isla,0.0,0.0,1.5,1.42,0.0,1.33,0.0,0.25,0.5,58.42,82.03,16.08,64.04,0.67,47.62,58.97,0.67,12.0,3.0,2.0,Chile Primera,3.0
Santiago García,0.0,0.0,2.36,2.86,0.0,3.07,0.07,0.93,0.14,58.36,83.6,5.5,57.6,0.86,74.07,66.02,0.86,14.0,3.0,2.0,Chile Primera,3.0
Byron Nieto,0.04,0.0,1.48,1.85,0.0,1.26,0.0,0.44,0.15,22.96,63.87,4.3,38.38,0.81,58.18,62.14,0.67,27.0,2.0,2.0,Chile Primera,3.0
Emiliano Amor,0.16,0.11,1.74,2.74,0.05,3.74,0.0,0.79,0.05,45.79,79.43,4.05,47.5,0.53,60.71,54.95,1.11,19.0,2.0,2.0,Chile Primera,3.0
Juan Pablo Gómez,0.04,0.0,2.54,1.65,0.04,1.96,0.0,0.5,0.08,38.5,73.23,6.77,43.33,0.88,58.82,71.82,0.42,26.0,3.0,2.0,Chile Primera,3.0
Franco Bechtholdt,0.0,0.0,2.41,1.7,0.07,5.04,0.0,0.48,0.0,31.33,81.56,1.04,54.84,0.81,56.32,65.2,0.74,27.0,2.0,2.0,Chile Primera,3.0
Fabián Torres,0.04,0.0,2.42,3.38,0.08,2.92,0.0,0.69,0.0,37.88,76.85,4.27,57.6,1.23,53.68,59.18,1.23,26.0,3.0,2.0,Chile Primera,3.0
Alfonso Parot,0.0,0.0,1.77,1.43,0.0,1.77,0.0,0.57,0.13,49.43,83.61,9.07,60.76,1.07,68.75,57.69,0.9,30.0,3.0,2.0,Chile Primera,3.0
Gabriel Suazo,0.12,0.0,2.58,1.46,0.04,0.88,0.0,1.12,0.23,44.35,78.4,12.85,53.09,0.42,47.37,49.52,1.46,26.0,2.0,2.0,Chile Primera,3.0
Rafael Caroca,0.04,0.04,1.19,2.52,0.0,2.63,0.0,0.52,0.04,38.11,88.05,1.33,65.55,0.78,56.47,59.24,0.56,27.0,3.0,2.0,Chile Primera,3.0
Marcelo Herrera,0.11,0.06,1.94,1.5,0.0,4.44,0.0,0.5,0.06,33.06,70.42,2.89,43.51,1.44,68.35,64.41,1.56,18.0,3.0,2.0,Chile Primera,3.0
Erick Wiemberg,0.0,0.0,1.5,1.86,0.0,2.71,0.0,0.71,0.0,52.14,77.67,8.86,50.89,0.93,61.76,53.57,0.86,14.0,2.0,2.0,Chile Primera,3.0
Matías Zaldivia,0.1,0.05,1.1,1.24,0.05,1.9,0.0,0.24,0.0,37.9,74.62,3.52,42.05,0.33,68.75,66.67,0.67,21.0,3.0,2.0,Chile Primera,3.0
Jovany Campusano,0.04,0.0,2.43,1.57,0.0,1.22,0.0,0.87,0.17,43.35,78.84,7.96,39.86,0.74,58.82,56.91,0.87,23.0,2.0,2.0,Chile Primera,3.0
Guillermo Pacheco,0.07,0.0,1.79,0.86,0.0,0.9,0.0,0.9,0.34,41.03,77.65,9.76,44.71,1.07,42.11,47.01,0.9,29.0,3.0,2.0,Chile Primera,3.0
Diego Oyarzún,0.0,0.0,1.2,1.68,0.04,3.12,0.0,0.24,0.0,38.0,79.68,2.8,49.15,0.56,62.9,63.51,0.76,25.0,2.0,2.0,Chile Primera,3.0
Nicolás Vargas,0.12,0.0,0.92,1.44,0.0,3.6,0.0,0.16,0.0,43.48,81.69,3.48,60.22,0.96,60.32,57.78,0.64,25.0,3.0,2.0,Chile Primera,3.0
Branco Ampuero,0.0,0.0,0.95,1.81,0.0,3.43,0.05,0.24,0.0,48.48,90.77,2.86,68.18,0.9,67.27,66.1,0.62,21.0,2.0,2.0,Chile Primera,3.0
Matías Cahais,0.12,0.04,1.32,1.68,0.08,4.92,0.0,0.72,0.0,31.64,77.5,1.4,51.1,0.72,67.11,59.87,0.76,25.0,3.0,2.0,Chile Primera,3.0
Bernardo Cerezo,0.12,0.04,3.04,1.64,0.0,1.32,0.0,1.48,0.04,46.92,73.23,8.64,45.71,0.84,53.57,53.7,1.16,25.0,2.0,2.0,Chile Primera,3.0
Maximiliano Falcón,0.0,0.0,0.84,1.64,0.0,2.8,0.0,0.04,0.0,34.28,73.63,2.08,42.92,0.44,55.71,61.25,0.96,25.0,2.0,2.0,Chile Primera,3.0
Fernando Cordero,0.0,0.0,0.96,1.2,0.0,0.44,0.0,0.68,0.08,35.84,78.57,7.04,57.05,0.76,47.83,52.03,0.28,25.0,3.0,2.0,Chile Primera,3.0
Ronald de la Fuente,0.0,0.0,1.59,1.04,0.04,1.37,0.04,0.56,0.15,36.59,80.47,6.41,46.46,0.7,54.55,51.22,0.59,27.0,3.0,2.0,Chile Primera,3.0
Rodrigo Brito,0.0,0.0,1.44,2.13,0.06,4.06,0.0,0.25,0.06,29.38,77.87,1.63,56.25,1.19,40.0,60.0,0.5,16.0,3.0,2.0,Chile Primera,3.0
Fabián Hormazábal,0.04,0.0,2.15,1.88,0.0,1.46,0.0,0.85,0.12,26.85,74.79,6.23,40.2,0.85,48.65,56.35,1.0,26.0,2.0,2.0,Chile Primera,3.0
