Name,Goals,Successful dribbles %,Total shots,Set piece conversion %,Tackles,Interceptions,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Yari Verschaeren,0.04,5.397,1.33,0.0,1.96,0.56,0.85,0.26,0.07,3.185,8.407,0.9480000000000001,6.757,3.182,5.24,1.37,0.56,27.0,1.0,3.0,Belgica ProLeague,3.0
Nikola Storm,0.13,5.636,2.43,0.0,0.63,0.4,0.53,0.17,0.1,2.567,7.726999999999999,0.9800000000000001,6.038,0.667,4.303,0.67,0.17,30.0,2.0,3.0,Belgica ProLeague,3.0
Charles Vanhoutte,0.03,6.667,0.47,0.0,2.13,0.91,1.19,0.16,0.09,2.691,6.968999999999999,0.875,3.939,4.8,4.8149999999999995,0.41,1.28,32.0,2.0,3.0,Belgica ProLeague,3.0
Majeed Ashimeru,0.07,6.25,0.52,0.0,1.74,1.11,0.56,0.0,0.11,3.7630000000000003,8.839,0.97,7.2219999999999995,2.727,5.634,1.48,0.81,27.0,2.0,3.0,Belgica ProLeague,3.0
Alieu Fadera,0.18,3.846,1.18,0.0,3.45,0.61,1.33,0.3,0.18,2.261,7.118,0.655,5.37,2.6149999999999998,5.009,3.21,1.7,33.0,1.0,3.0,Belgica ProLeague,3.0
Jürgen Ekkelenkamp,0.18,3.871,1.61,0.0,1.12,0.48,0.7,0.24,0.18,2.161,8.135,0.567,6.875,3.3899999999999997,4.18,1.03,0.85,33.0,1.0,3.0,Belgica ProLeague,3.0
Calvin Stengs,0.04,5.455,1.4,0.0,1.52,0.48,0.84,0.24,0.24,3.472,7.938,1.1560000000000001,6.18,2.727,4.096,0.88,1.48,25.0,2.0,3.0,Belgica ProLeague,3.0
Mats Rits,0.1,6.0,1.25,0.25,0.75,0.6,0.45,0.2,0.1,2.195,7.882,0.61,4.792,3.636,4.8,0.5,0.4,20.0,2.0,3.0,Belgica ProLeague,3.0
Aron Dønnum,0.08,4.5329999999999995,0.87,0.0,1.24,0.82,0.39,0.32,0.18,3.1260000000000003,7.382,0.8,4.5600000000000005,4.706,4.821,1.5,0.89,38.0,2.0,3.0,Belgica ProLeague,3.0
Rocco Reitz,0.08,3.75,1.08,0.0,2.83,1.83,1.17,0.0,0.0,2.283,7.117,0.45,5.833,2.5,4.712,0.25,1.08,12.0,1.0,3.0,Belgica ProLeague,3.0
Lior Refaelov,0.14,5.1850000000000005,0.64,0.071,0.96,0.29,0.71,0.04,0.14,2.136,7.793000000000001,0.725,5.0,4.167,4.964,0.82,0.71,28.0,3.0,3.0,Belgica ProLeague,3.0
Frank Boya,0.03,5.349,1.65,0.0,2.32,1.35,0.81,0.06,0.0,3.5520000000000005,7.0569999999999995,0.465,4.526,6.279,5.637,1.06,1.58,31.0,2.0,3.0,Belgica ProLeague,3.0
Lukas Van Eenoo,0.07,5.0,1.0,0.0,1.71,0.61,1.29,0.11,0.11,4.864,8.532,0.8859999999999999,6.763,4.918,4.6850000000000005,0.61,0.79,28.0,3.0,3.0,Belgica ProLeague,3.0
Birger Verstraete,0.09,8.333,0.7,0.0,1.83,1.78,0.61,0.09,0.0,3.5780000000000003,7.970999999999999,0.622,6.164,5.0,5.673,1.3,1.0,23.0,2.0,3.0,Belgica ProLeague,3.0
Amadou Diawara,0.05,8.125,0.52,0.0,1.67,1.0,0.62,0.0,0.05,3.81,8.338,0.595,5.699,4.167,6.068,0.86,0.9,21.0,2.0,3.0,Belgica ProLeague,3.0
Alhassan Yusuf,0.0,5.429,0.33,0.0,2.07,1.7,0.7,0.04,0.04,3.7560000000000002,8.511,0.67,6.470999999999999,5.429,5.381,1.0,1.48,27.0,1.0,3.0,Belgica ProLeague,3.0
Shinji Kagawa,0.17,5.0,0.92,0.0,0.75,0.17,0.58,0.0,0.0,2.85,8.012,0.775,7.308,3.3329999999999997,4.744,1.33,0.58,12.0,3.0,3.0,Belgica ProLeague,3.0
Matisse Samoise,0.06,4.286,0.61,0.0,2.06,1.21,1.09,0.18,0.12,3.933,7.6659999999999995,0.7969999999999999,5.252000000000001,4.146,5.154999999999999,1.27,1.06,33.0,1.0,3.0,Belgica ProLeague,3.0
Marlon Fossey,0.12,5.6,0.4,0.0,1.24,1.72,0.16,0.0,0.04,3.168,7.5760000000000005,0.744,4.921,4.583,5.35,0.72,0.56,25.0,2.0,3.0,Belgica ProLeague,3.0
Cisse Sandra,0.09,6.0,0.45,0.0,0.27,0.09,0.09,0.0,0.0,0.882,8.866,0.273,7.7780000000000005,0.0,5.714,0.18,0.09,11.0,1.0,3.0,Belgica ProLeague,3.0
Bart Nieuwkoop,0.09,4.583,0.6,0.0,2.23,1.51,1.23,0.11,0.09,2.666,7.01,0.643,3.8270000000000004,5.513,4.739,0.4,1.34,35.0,2.0,3.0,Belgica ProLeague,3.0
Dino Hotić,0.13,4.634,1.23,0.0,0.93,0.28,0.9,0.1,0.03,1.583,6.523999999999999,0.568,4.11,3.261,4.023,0.8,0.7,40.0,2.0,3.0,Belgica ProLeague,3.0
Bilal El Khannouss,0.03,5.970000000000001,1.23,0.0,1.38,0.23,0.62,0.21,0.13,3.595,7.731999999999999,1.131,6.859999999999999,3.81,4.686,0.79,0.87,39.0,1.0,3.0,Belgica ProLeague,3.0
Loïc Lapoussin,0.08,4.74,0.82,0.0,2.24,1.05,1.18,0.13,0.11,3.629,7.904000000000001,0.95,5.0,3.3329999999999997,5.045,1.5,0.66,38.0,2.0,3.0,Belgica ProLeague,3.0
Mousa Al-Taamari,0.18,4.7170000000000005,2.35,0.0,0.97,0.68,0.65,0.24,0.03,2.676,7.418000000000001,0.859,6.4079999999999995,2.941,4.8740000000000006,1.79,0.53,34.0,2.0,3.0,Belgica ProLeague,3.0
Boris Lambert,0.13,5.714,0.59,0.0,2.19,2.41,1.25,0.0,0.0,4.225,7.929,0.438,5.0,4.724,5.121,0.47,0.84,32.0,1.0,3.0,Belgica ProLeague,3.0
Daiki Hashioka,0.0,4.634,0.63,0.0,1.63,1.53,0.53,0.22,0.09,3.125,6.720000000000001,0.659,3.8329999999999997,5.707,5.313000000000001,0.88,1.13,32.0,1.0,3.0,Belgica ProLeague,3.0
Abu Francis,0.06,8.333,0.97,0.0,2.52,0.97,1.13,0.1,0.1,2.868,6.659000000000001,0.642,2.982,5.5,5.567,0.81,1.29,31.0,1.0,3.0,Belgica ProLeague,3.0
Pieter Gerkens,0.05,2.5,0.79,0.0,1.11,0.53,0.37,0.05,0.11,3.184,8.017,0.663,6.773999999999999,5.882,5.547,0.74,0.95,19.0,2.0,3.0,Belgica ProLeague,3.0
Ken Nkuba,0.14,3.75,1.18,0.0,2.18,1.11,0.64,0.29,0.18,2.357,7.726999999999999,0.507,4.419,4.828,4.479,0.86,1.36,28.0,1.0,3.0,Belgica ProLeague,3.0
Alessandro Albanese,0.0,5.0,1.36,0.0,1.91,0.73,0.45,0.09,0.0,2.091,7.391,0.48200000000000004,4.872,5.0,5.455,0.82,0.82,11.0,1.0,3.0,Belgica ProLeague,3.0
Mandela Keita,0.04,7.083,0.36,0.0,2.08,1.2,0.92,0.04,0.04,2.996,8.598,0.52,6.5280000000000005,5.404999999999999,5.845000000000001,1.28,1.04,25.0,1.0,3.0,Belgica ProLeague,3.0
Cameron McGeehan,0.19,4.375,2.57,0.0,1.81,0.86,0.9,0.1,0.05,3.3899999999999997,7.008,0.714,4.167,3.939,4.25,0.71,1.62,21.0,2.0,3.0,Belgica ProLeague,3.0
Gyrano Kerk,0.33,3.721,1.61,0.0,1.22,0.22,0.89,0.17,0.06,1.483,6.5920000000000005,0.567,2.0,3.75,3.787,0.94,1.17,18.0,2.0,3.0,Belgica ProLeague,3.0
Anouar Ait El Hadj,0.08,6.667,0.62,0.0,0.46,0.0,0.15,0.08,0.0,1.046,7.647,0.354,5.455,0.0,6.470999999999999,0.23,0.0,13.0,1.0,3.0,Belgica ProLeague,3.0
Massimo Bruno,0.14,4.75,1.09,0.0,1.36,0.32,0.73,0.09,0.09,2.273,7.44,0.655,4.2219999999999995,5.385,4.792,0.59,0.68,22.0,2.0,3.0,Belgica ProLeague,3.0
Halil Akbunar,0.14,5.882,1.21,0.0,1.21,0.36,0.86,0.07,0.07,1.7570000000000001,7.4799999999999995,0.46399999999999997,5.0,4.375,4.432,0.36,1.0,14.0,2.0,3.0,Belgica ProLeague,3.0
Sofian Kiyine,0.1,5.0,1.5,0.0,1.15,0.35,0.3,0.2,0.1,1.8399999999999999,7.962000000000001,0.5349999999999999,7.188,3.3329999999999997,3.8409999999999997,0.75,1.8,20.0,2.0,3.0,Belgica ProLeague,3.0
Dimitri Lavalėe,0.0,9.091,0.67,0.0,2.24,2.1,1.24,0.05,0.0,4.8100000000000005,7.604000000000001,0.686,5.255,6.0,5.515,0.38,1.24,21.0,2.0,3.0,Belgica ProLeague,3.0
Jean Thierry Lazare Amani,0.08,5.061999999999999,1.0,0.0,1.44,0.58,0.75,0.14,0.11,2.2809999999999997,7.881,0.686,4.638,4.737,4.9590000000000005,2.17,1.31,36.0,2.0,3.0,Belgica ProLeague,3.0
Hannes Van Der Bruggen,0.0,6.923,0.59,0.0,1.19,0.52,0.78,0.07,0.11,2.067,6.505,0.581,4.419,5.128,5.493,0.63,0.48,27.0,2.0,3.0,Belgica ProLeague,3.0
Gojko Cimirot,0.0,6.0,0.25,0.0,1.19,0.72,0.44,0.03,0.03,4.647,8.757,0.808,6.648999999999999,1.4289999999999998,5.0329999999999995,0.42,0.56,36.0,3.0,3.0,Belgica ProLeague,3.0
Ali Gholizadeh,0.05,4.524,1.21,0.0,0.37,0.21,0.11,0.11,0.05,2.511,7.736,0.889,7.215000000000001,2.5,4.146,0.32,0.32,19.0,2.0,3.0,Belgica ProLeague,3.0
Filippo Melegoni,0.04,6.667,0.33,0.0,1.11,0.7,0.56,0.11,0.0,2.033,7.705,0.481,6.279,3.0,5.238,0.89,0.67,27.0,1.0,3.0,Belgica ProLeague,3.0
Stjepan Lončar,0.0,4.444,0.41,0.0,1.36,0.86,0.5,0.05,0.05,2.282,7.51,0.43200000000000005,4.756,4.8,4.955,0.23,0.59,22.0,2.0,3.0,Belgica ProLeague,3.0
Cameron Puertas,0.15,3.529,0.97,0.0,1.29,0.44,0.41,0.06,0.0,1.4789999999999999,7.992,0.356,6.904999999999999,4.545,4.607,0.65,0.71,34.0,2.0,3.0,Belgica ProLeague,3.0
Mario Stroeykens,0.16,5.882,1.24,0.0,0.8,0.04,0.16,0.2,0.04,1.512,7.856999999999999,0.592,6.667,2.6670000000000003,3.9659999999999997,0.48,1.04,25.0,1.0,3.0,Belgica ProLeague,3.0
Sulayman Marreh,0.09,10.0,0.45,0.0,0.91,0.27,0.18,0.0,0.0,2.591,8.526,0.29100000000000004,5.926,5.385,5.476,0.45,1.09,11.0,2.0,3.0,Belgica ProLeague,3.0
Sieben Dewaele,0.0,6.667,0.09,0.0,2.74,1.04,1.04,0.09,0.04,2.148,6.781000000000001,0.5740000000000001,4.386,2.143,5.276,0.65,1.09,23.0,1.0,3.0,Belgica ProLeague,3.0
Leonardo Lopes,0.03,6.071,0.57,0.0,2.2,1.37,0.53,0.13,0.1,2.65,6.226,0.593,4.211,6.1899999999999995,5.5329999999999995,1.03,1.63,30.0,2.0,3.0,Belgica ProLeague,3.0
Kerim Mrabti,0.08,3.75,0.75,0.0,1.0,1.5,0.83,0.17,0.17,2.942,8.045,0.592,6.25,2.963,3.4479999999999995,0.67,0.83,12.0,2.0,3.0,Belgica ProLeague,3.0
Noah Sadiki,0.0,6.667,0.08,0.0,0.92,0.42,0.33,0.17,0.08,1.45,8.620999999999999,0.392,6.364,3.077,4.808,0.67,0.75,12.0,1.0,3.0,Belgica ProLeague,3.0
Kristian Arnstad,0.04,3.6,0.48,0.0,1.19,0.52,0.26,0.04,0.07,1.844,7.992,0.504,4.545,3.4619999999999997,4.945,1.48,1.37,27.0,1.0,3.0,Belgica ProLeague,3.0
Mathias Fixelles,0.09,5.854,0.56,0.0,1.47,0.94,1.03,0.09,0.0,2.825,7.898000000000001,0.6,5.614,4.286,4.718999999999999,0.91,1.03,32.0,2.0,3.0,Belgica ProLeague,3.0
Stan Van Dessel,0.0,5.0,0.0,0.0,0.25,0.15,0.3,0.1,0.1,0.9550000000000001,7.382,0.25,5.429,4.0,4.848,0.4,0.25,20.0,1.0,3.0,Belgica ProLeague,3.0
Abdoulaye Sissako,0.03,5.424,0.55,0.0,2.03,1.1,0.81,0.06,0.03,3.339,7.865,0.558,6.022,4.843999999999999,5.118,0.84,0.81,31.0,2.0,3.0,Belgica ProLeague,3.0
Kenny Rocha Santos,0.0,1.538,0.58,0.0,2.21,0.68,0.42,0.0,0.0,2.989,6.901000000000001,0.726,4.174,5.909000000000001,5.556,0.68,0.79,19.0,1.0,3.0,Belgica ProLeague,3.0
Nicolás Castro,0.0,5.0,0.7,0.0,0.65,0.3,0.39,0.04,0.04,1.357,8.077,0.387,6.1899999999999995,5.0,4.875,0.35,0.26,23.0,1.0,3.0,Belgica ProLeague,3.0
Arbnor Muja,0.11,4.688000000000001,1.56,0.0,1.48,0.26,1.11,0.15,0.11,2.2329999999999997,7.843999999999999,0.663,5.517,3.5140000000000002,4.2,0.85,0.96,27.0,2.0,3.0,Belgica ProLeague,3.0
Aziz Ouattara Mohammed,0.11,7.5,0.39,0.0,0.78,0.22,0.06,0.0,0.0,1.472,8.264,0.172,4.828,6.0,5.672,0.17,0.56,18.0,1.0,3.0,Belgica ProLeague,3.0
Nacer Chadli,0.22,6.4,1.04,0.0,0.48,0.26,0.44,0.07,0.07,2.456,7.692,0.5589999999999999,6.444,4.286,4.121,0.44,0.52,27.0,3.0,3.0,Belgica ProLeague,3.0
Mory Konate,0.04,3.8240000000000003,0.88,0.0,1.46,1.17,0.42,0.0,0.04,3.2079999999999997,7.74,0.596,5.949,6.269,5.129,1.25,1.58,24.0,2.0,3.0,Belgica ProLeague,3.0
Sami Lahssaini,0.0,5.526,0.5,0.0,1.86,1.32,0.95,0.0,0.0,3.473,7.526000000000001,0.5269999999999999,5.54,3.3329999999999997,5.3759999999999994,1.55,1.27,22.0,2.0,3.0,Belgica ProLeague,3.0
Satoshi Tanaka,0.0,4.0,0.2,0.0,2.0,0.93,0.67,0.0,0.0,1.9929999999999999,7.8260000000000005,0.34700000000000003,5.946,4.375,6.147,1.93,1.0,15.0,1.0,3.0,Belgica ProLeague,3.0
Thomas Van den Keybus,0.1,4.103,1.17,0.0,1.45,0.55,0.76,0.1,0.03,2.441,7.881,0.614,6.308,2.857,4.1899999999999995,0.83,1.34,29.0,1.0,3.0,Belgica ProLeague,3.0
Jackson Tchatchoua,0.04,5.769,0.71,0.0,1.32,0.57,0.18,0.14,0.07,1.8679999999999999,7.781999999999999,0.43600000000000005,3.3329999999999997,4.8149999999999995,5.703,0.29,0.64,28.0,1.0,3.0,Belgica ProLeague,3.0
Indy Boonen,0.09,3.3329999999999997,0.73,0.0,0.64,0.09,0.09,0.18,0.09,1.355,7.851999999999999,0.409,7.0,2.857,3.8299999999999996,0.55,0.18,11.0,1.0,3.0,Belgica ProLeague,3.0
Alfons Amade,0.0,5.0,0.35,0.0,2.3,1.3,1.15,0.0,0.0,2.57,7.354000000000001,0.5900000000000001,4.5,4.615,4.846,0.4,1.1,20.0,1.0,3.0,Belgica ProLeague,3.0
Guillaume François,0.0,6.667,0.24,0.0,0.88,0.41,0.24,0.0,0.06,1.253,7.089,0.27599999999999997,3.929,5.0,5.0,0.18,0.76,17.0,3.0,3.0,Belgica ProLeague,3.0
Oussama El Azzouzi,0.0,8.333,0.09,0.0,1.0,1.0,0.39,0.04,0.0,2.0170000000000003,8.384,0.257,6.0,6.667,5.833,0.39,0.61,23.0,1.0,3.0,Belgica ProLeague,3.0
Tajon Buchanan,0.04,3.051,1.25,0.0,1.04,0.5,0.42,0.08,0.08,2.396,8.365,0.604,4.0,1.786,4.087,1.92,0.96,24.0,1.0,3.0,Belgica ProLeague,3.0
Sambou Sissoko,0.03,5.2780000000000005,0.88,0.0,2.03,1.06,0.66,0.09,0.06,3.159,7.606,0.5309999999999999,4.711,4.082,5.017,1.28,1.63,32.0,1.0,3.0,Belgica ProLeague,3.0
Théo Ndicka Matam,0.09,2.903,0.83,0.0,0.83,0.39,0.52,0.13,0.04,1.474,6.843999999999999,0.32599999999999996,3.3329999999999997,2.308,4.4799999999999995,1.09,0.43,23.0,1.0,3.0,Belgica ProLeague,3.0
Nayel Mehssatou,0.0,6.364,0.15,0.0,2.04,1.0,0.78,0.0,0.0,3.067,7.814,0.596,5.486,2.727,5.322,0.59,0.63,27.0,1.0,3.0,Belgica ProLeague,3.0
James Jeggo,0.0,10.0,0.29,0.0,1.79,1.36,1.0,0.0,0.0,2.964,7.831,0.307,5.263,5.455,5.484,1.0,1.29,14.0,3.0,3.0,Belgica ProLeague,3.0
Kristiyan Malinov,0.0,3.3329999999999997,0.19,0.0,1.81,1.1,0.71,0.05,0.05,3.195,8.152,0.567,5.758,3.714,4.671,0.9,1.48,21.0,2.0,3.0,Belgica ProLeague,3.0
Joren Dom,0.0,5.0,0.45,0.0,0.65,0.71,0.32,0.06,0.0,1.468,7.231,0.213,4.697,4.808,5.596,0.48,0.16,31.0,3.0,3.0,Belgica ProLeague,3.0
Gary Magnee,0.1,4.524,0.97,0.0,1.9,1.16,1.26,0.06,0.06,2.848,7.169,0.529,4.38,3.654,4.418,0.45,0.61,31.0,1.0,3.0,Belgica ProLeague,3.0
Eric Bocat,0.0,3.429,0.86,0.0,1.23,1.68,0.59,0.09,0.05,2.0949999999999998,6.962999999999999,0.43600000000000005,2.143,4.167,4.725,1.14,0.5,22.0,1.0,3.0,Belgica ProLeague,3.0
Kristof D'Haene,0.03,6.071,0.34,0.0,1.59,0.59,0.79,0.24,0.14,3.5340000000000003,7.590000000000001,0.924,4.295,2.222,4.804,0.59,0.9,29.0,3.0,3.0,Belgica ProLeague,3.0
Yira Collins Sor,0.1,6.875,0.7,0.0,0.35,0.15,0.25,0.0,0.0,0.675,6.444,0.16499999999999998,3.3329999999999997,3.636,4.839,0.4,0.45,20.0,1.0,3.0,Belgica ProLeague,3.0
Cihan Çanak,0.03,5.6450000000000005,0.56,0.0,1.09,0.18,0.29,0.15,0.09,1.1179999999999999,7.368,0.318,5.714,3.0,4.637,1.0,0.88,34.0,1.0,3.0,Belgica ProLeague,3.0
Dion De Neve,0.07,1.4289999999999998,0.29,0.0,1.07,0.21,0.43,0.0,0.07,0.9640000000000001,7.259,0.25,2.0,3.0,4.118,0.14,0.14,14.0,1.0,3.0,Belgica ProLeague,3.0
David Henen,0.0,3.0,0.18,0.0,0.29,0.41,0.24,0.12,0.0,1.476,7.888,0.341,4.8,4.706,3.846,0.53,0.65,17.0,2.0,3.0,Belgica ProLeague,3.0
Mathieu Cachbach,0.0,4.688000000000001,0.24,0.0,1.4,0.92,0.88,0.0,0.12,2.492,7.961,0.46799999999999997,6.173,3.4479999999999995,4.571,1.44,1.12,25.0,1.0,3.0,Belgica ProLeague,3.0
Christophe Lepoint,0.04,3.636,0.36,0.0,1.52,1.12,0.88,0.04,0.04,2.516,8.123999999999999,0.24,4.737,5.6450000000000005,4.785,0.48,1.36,25.0,3.0,3.0,Belgica ProLeague,3.0
Christopher Scott,0.05,3.75,0.32,0.0,0.27,0.14,0.18,0.0,0.0,0.605,8.495999999999999,0.182,5.714,2.6670000000000003,4.082,0.32,0.27,22.0,1.0,3.0,Belgica ProLeague,3.0
Robbie D'Haese,0.05,3.4619999999999997,0.58,0.0,1.68,1.21,1.0,0.0,0.0,1.953,6.4959999999999996,0.532,3.6670000000000003,3.9130000000000003,4.683,0.47,0.47,19.0,1.0,3.0,Belgica ProLeague,3.0
Isaac Christie-Davies,0.0,5.833,0.5,0.0,1.08,0.54,0.42,0.04,0.08,2.4829999999999997,7.45,0.638,3.2560000000000002,4.063000000000001,3.876,0.17,1.46,24.0,2.0,3.0,Belgica ProLeague,3.0
Junior Marsoni Sambu Mansoni,0.0,4.6,0.44,0.0,1.59,1.59,0.34,0.0,0.03,2.222,7.286,0.453,3.7039999999999997,6.667,5.074,0.63,0.75,32.0,2.0,3.0,Belgica ProLeague,3.0
Jannes Van Hecke,0.0,1.4289999999999998,0.41,0.0,1.52,0.59,0.7,0.04,0.0,2.907,8.064,0.607,3.9189999999999996,3.4479999999999995,4.255,0.3,1.0,27.0,1.0,3.0,Belgica ProLeague,3.0
Valentin Guillaume,0.0,10.0,0.11,0.0,0.26,0.37,0.21,0.05,0.0,0.853,6.851999999999999,0.2,7.143000000000001,2.941,2.609,0.05,0.68,19.0,1.0,3.0,Belgica ProLeague,3.0
Jerome Deom,0.0,4.545,0.25,0.0,1.13,0.38,0.56,0.0,0.06,1.419,8.370000000000001,0.381,5.0,6.667,5.41,0.5,0.69,16.0,1.0,3.0,Belgica ProLeague,3.0
Lasse Vigen Christensen,0.0,10.0,0.27,0.0,1.36,0.82,0.18,0.09,0.0,1.627,7.7090000000000005,0.418,5.0,3.75,5.116,0.27,0.55,11.0,2.0,3.0,Belgica ProLeague,3.0
Muhammed Gümüşkaya,0.0,4.444,0.53,0.0,0.47,0.07,0.2,0.0,0.0,0.693,7.885,0.13999999999999999,5.0,7.5,5.294,0.27,0.2,15.0,1.0,3.0,Belgica ProLeague,3.0
Nathan Bitumazala,0.0,2.5,0.47,0.0,0.8,0.2,0.07,0.0,0.07,2.007,8.571,0.5,5.789,3.636,3.944,0.4,0.47,15.0,1.0,3.0,Belgica ProLeague,3.0
Steve Mvoué,0.05,4.706,0.59,0.0,1.23,0.64,0.68,0.0,0.0,1.955,7.348999999999999,0.273,5.319,5.227,4.522,0.59,0.82,22.0,1.0,3.0,Belgica ProLeague,3.0
Dani Ramirez,0.0,4.444,0.62,0.0,0.31,0.15,0.23,0.08,0.0,1.3619999999999999,7.119,0.43099999999999994,5.625,5.0,3.636,0.23,0.23,13.0,3.0,3.0,Belgica ProLeague,3.0
Raphael Veiga,0.29,5.263,2.84,0.025,0.87,0.23,0.58,0.39,0.23,3.129,8.351,1.1320000000000001,6.289,3.714,5.157,1.97,1.1,31.0,2.0,3.0,Brasil Serie A,2.0
Dudu,0.21,6.833,2.5,0.0,0.36,0.43,0.5,0.36,0.21,2.707,7.704000000000001,1.1640000000000001,6.444,5.0,6.4079999999999995,2.86,0.64,14.0,3.0,3.0,Brasil Serie A,2.0
Giorgian De Arrascaeta,0.25,6.731,1.93,0.089,1.25,0.25,0.75,0.43,0.21,3.25,8.022,1.1320000000000001,6.333,4.375,5.144,1.46,0.79,28.0,2.0,3.0,Brasil Serie A,2.0
Vitor Bueno,0.16,6.415000000000001,2.06,0.028000000000000004,0.5,0.19,0.41,0.31,0.16,2.766,7.989,0.9380000000000001,5.797,3.393,4.454,1.06,0.66,32.0,2.0,3.0,Brasil Serie A,2.0
Jhon Arias,0.24,6.154,1.79,0.0,1.86,0.31,1.21,0.14,0.24,4.707,8.601,1.807,4.211,3.469,5.068,2.48,1.41,29.0,2.0,3.0,Brasil Serie A,2.0
Paulinho,0.56,5.253,2.5,0.0,1.19,0.47,0.53,0.08,0.06,2.836,8.296,0.9279999999999999,8.261,4.386,4.7829999999999995,0.67,0.58,36.0,3.0,3.0,Brasil Serie A,2.0
Lucas Evangelista,0.03,5.082,2.03,0.0,1.55,0.79,0.94,0.27,0.18,4.064,8.233,1.482,6.792,4.589,4.899,2.12,1.21,33.0,2.0,3.0,Brasil Serie A,2.0
Luan,0.04,8.75,0.83,0.0,0.52,1.13,0.26,0.04,0.04,4.4350000000000005,8.559000000000001,0.396,6.372,7.0,6.013,0.74,1.26,23.0,1.0,3.0,Brasil Serie A,2.0
Cauly,0.13,6.134,2.03,0.0,0.69,0.38,0.53,0.28,0.22,3.847,7.984999999999999,1.6440000000000001,5.574,3.75,4.558,0.78,0.72,32.0,2.0,3.0,Brasil Serie A,2.0
Lucas Silva,0.0,7.292,0.79,0.0,1.58,0.42,0.42,0.08,0.08,4.167,8.53,0.983,7.5,4.524,5.659000000000001,1.0,0.96,24.0,2.0,3.0,Brasil Serie A,2.0
Adson,0.0,6.409999999999999,0.67,0.0,2.27,0.53,0.6,0.2,0.07,2.513,8.302,0.8130000000000001,7.083,6.364,6.718999999999999,1.33,0.73,15.0,1.0,3.0,Brasil Serie A,2.0
Gerson,0.16,6.125,0.97,0.0,1.25,0.47,0.88,0.38,0.25,4.556,8.738,1.588,7.4319999999999995,3.729,5.125,2.31,1.53,32.0,2.0,3.0,Brasil Serie A,2.0
Bitello,0.21,5.25,1.63,0.0,1.53,1.05,1.26,0.26,0.05,4.053,8.234,1.358,4.063000000000001,3.3329999999999997,5.324,2.95,0.68,19.0,1.0,3.0,Brasil Serie A,2.0
Helinho,0.13,5.0,1.79,0.06899999999999999,1.0,0.33,0.46,0.25,0.08,2.692,7.74,1.0630000000000002,5.208,5.238,5.0,1.08,1.04,24.0,1.0,3.0,Brasil Serie A,2.0
Alan Franco,0.08,10.0,0.54,0.0,1.08,1.0,0.38,0.0,0.08,7.123,9.179,0.4,5.238,6.429,6.296,0.23,0.77,13.0,2.0,3.0,Brasil Serie A,2.0
Matheus Pereira,0.07,4.444,1.27,0.0,0.4,0.4,0.87,0.33,0.07,3.56,7.9030000000000005,1.193,4.75,3.793,4.182,1.4,0.93,15.0,2.0,3.0,Brasil Serie A,2.0
André,0.0,7.037000000000001,0.39,0.0,1.84,1.0,0.74,0.0,0.0,7.987,9.483,1.129,7.481999999999999,4.615,5.887,1.58,1.32,31.0,1.0,3.0,Brasil Serie A,2.0
Franco Cristaldo,0.24,6.897,1.21,0.0,0.97,0.35,1.06,0.24,0.15,3.374,8.108,1.1179999999999999,6.351,3.5140000000000002,4.57,1.15,0.32,34.0,2.0,3.0,Brasil Serie A,2.0
Guilherme Marques,0.2,4.5,1.17,0.0,0.9,0.4,0.5,0.1,0.2,2.493,8.275,0.647,6.667,3.056,3.7649999999999997,0.57,1.4,30.0,3.0,3.0,Brasil Serie A,2.0
Ganso,0.11,8.0,0.81,0.0,0.81,0.22,0.63,0.22,0.26,4.889,8.902,1.433,7.333,4.706,5.625,1.11,0.59,27.0,3.0,3.0,Brasil Serie A,2.0
Yeferson Soteldo,0.05,5.664,1.36,0.0,0.73,0.27,0.5,0.45,0.27,2.286,8.190999999999999,0.8230000000000001,5.714,1.538,5.169,2.55,0.45,22.0,2.0,3.0,Brasil Serie A,2.0
Marlon Freitas,0.03,8.333,1.14,0.0,1.14,1.08,0.78,0.06,0.06,5.203,8.697,0.978,7.2090000000000005,5.424,5.0,0.25,0.75,36.0,2.0,3.0,Brasil Serie A,2.0
Maurício,0.23,7.037000000000001,1.73,0.0,0.73,0.38,0.92,0.23,0.23,2.804,8.299,0.8150000000000001,5.333,4.8,5.226,1.23,0.65,26.0,1.0,3.0,Brasil Serie A,2.0
Nikão,0.09,7.143000000000001,0.73,0.0,0.68,0.27,0.23,0.14,0.14,1.514,8.048,0.591,7.333,5.6,5.789,0.77,0.55,22.0,3.0,3.0,Brasil Serie A,2.0
Lucas Lima,0.03,5.789,0.66,0.048,1.71,0.09,1.31,0.2,0.14,2.909,8.270999999999999,1.0230000000000001,6.696,4.8,5.0729999999999995,1.29,1.26,35.0,3.0,3.0,Brasil Serie A,2.0
Renato Augusto,0.08,6.452,1.08,0.0,0.71,0.33,0.33,0.04,0.17,2.867,8.648,0.9380000000000001,6.667,6.470999999999999,5.965999999999999,1.0,0.46,24.0,3.0,3.0,Brasil Serie A,2.0
Erick,0.12,6.667,1.7,0.0,1.45,1.27,0.7,0.12,0.12,3.436,8.598,0.506,6.264,6.214,5.443,0.73,1.48,33.0,2.0,3.0,Brasil Serie A,2.0
