#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
351,,Daniel Johnson,0,0,0,0,0.74,0.03
352,,Tom Cleverley,0,0.25,0,0,0.25,0
353,,Admiral Muskwe,0,0,0,0,0,0
354,,Ryan Andrews,0,0.17,0,0,1,0
355,,Samuel Kalu,0,0,0,0,0.22,0.22
356,,Curtis Nelson,0,0.19,0,0,1.3,0.19
357,,Ozan Tufan,0,0.02,0,0,0.62,0.19
358,,Tommy Conway,0,0,0,0,0.68,0.12
359,,Sammie Szmodics,0,0.06,0,0,0.53,0.18
360,,Tim Iroegbunam,0,0.06,0,0,0.94,0.22
361,,Andy King,0,0.12,0,0,0.69,0.04
362,,Marcus Forss,0,0.03,0,0,0.58,0.13
363,,Jason Kerr,0,0.13,0,0,1.06,0.19
364,,Vakoun Issouf Bayo,0,0.04,0,0,0.46,0.04
365,,Liam Walsh,0,0,0,0,0.43,0.29
366,,Aaron Drewe,0,0,0,0,1.29,0.14
367,,Tyrhys Dolan,0,0.08,0,0,0.43,0.15
368,,Callum Robinson,0,0.12,0,0,0.81,0.08
369,,Cameron Humphreys,0,0.32,0,0,0.84,0.13
370,,Connor Wickham,0,0,0,0,0.5,0.17
371,,Enda Stevens,0,0.17,0,0,0.42,0.17
372,,Mamadou Loum,0,0.14,0,0,1.14,0.24
373,,Jaden Philogene-Bidace,0,0.05,0,0,0.81,0.05
374,,Luke Berry,0,0.05,0,0,0.1,0.05
375,,Jordan Lawrence-Gabriel,0,0.15,0,0,1.15,0.15
376,,Patrick Bauer,0,0,0,0,0.83,0.67
377,,Rodrigo Muniz,0,0.06,0,0,0.53,0.18
378,,Morgan Rogers,0,0.1,0,0,1.1,0.15
379,,Etienne Camara,0,0.2,0,0,0.9,0.05
380,,Andrew Fisher,2.38,0.23,0.12,0.04,1.31,0.12
381,,Daniel Ward,0,0,0,0,1,0.11
382,,Charlie Wyke,0,0,0,0,0.39,0.22
383,,Callum Styles,0,0.05,0,0,0.55,0.23
384,,Femi Azeez,0,0,0,0,0.5,0.05
385,,Oliver Burke,0,0,0,0,0.47,0.29
386,,Michael Rose,0,0.25,0,0,1.08,0
387,,Elliot Embleton,0,0.04,0,0,0.43,0.13
388,,Tomáš Kalas,0,0.13,0,0,0.38,0
389,,Josh Bowler,0,0.12,0,0,1.08,0.08
390,,John Fleck,0,0.04,0,0,0.38,0
391,,Dujon Sterling,0,0.19,0,0,0.69,0.15
392,,Lynden Gooch,0,0.27,0,0,0.87,0.13
393,,Rhys Norrington-Davies,0,0.4,0,0,0.8,0.07
394,,Lewie Coyle,0,0.17,0,0,0.73,0.2
395,,Danny McNamara,0,0.29,0,0,0.83,0.17
396,,Shane Ferguson,0,0,0,0,0.65,0.1
397,,Matthew Lowton,0,0,0,0,1.5,0.13
398,,Keinan Davis,0,0.06,0,0,0.82,0.09
399,,Jonathan Hogg,0,0.13,0,0,1.03,0.1
400,,Steven Benda,2.05,0.24,0.1,0.05,1.1,0.19
401,,Daniel Bentley,2.69,0.31,0.08,0,1.46,0.15
402,,Scott Hogan,0,0.11,0,0,0.92,0.11
403,,George Friend,0,0.17,0,0,0.83,0
404,,Hakeem Odofin,0,0.09,0,0,0.61,0.09
405,,Georgie Kelly,0,0,0,0,0.31,0.03
406,,Isaiah Jones,0,0.09,0,0,0.74,0.21
407,,Emil Riis Jacobsen,0,0.17,0,0,0.71,0.21
408,,Nathaniel Chalobah,0,0,0,0,0.46,0.08
409,,Seny Dieng,2.59,0.2,0.13,0.04,1.37,0.17
410,,Kion Etete,0,0.04,0,0,0.5,0
411,,Ryan Allsop,2.16,0.26,0.09,0.05,1.12,0.12
412,,Tom Naylor,0,0.11,0,0,0.92,0.11
413,,Matt Phillips,0,0.04,0,0,0.36,0.08
414,,Ovie Ejaria,0,0,0,0,0.5,0.25
415,,Nesta Guinness-Walker,0,0,0,0,0.82,0.04
416,,Tyler Smith,0,0,0,0,0.36,0.07
417,,Josh Tymon,0,0.04,0,0,0.86,0.07
418,,Wes Harding,0,0.19,0,0,1.09,0.12
419,,Jewison Bennette,0,0,0,0,0.13,0.07
420,,Marc Albrighton,0,0,0,0,0.47,0.12
421,,Jayden Bogle,0,0.2,0,0,0.75,0.05
422,,Callum Brittain,0,0.19,0,0,0.48,0.15
423,,Yakou Méïté,0,0,0,0,0.81,0.19
424,,Taylor Gardner-Hickman,0,0.03,0,0,0.55,0.13
425,,Hannibal Mejbri,0,0,0,0,0.61,0.08
426,,Benjamin Tetteh,0,0,0,0,0.6,0.4
427,,Ben Jackson,0,0.16,0,0,0.79,0
428,,Jake Livermore,0,0.06,0,0,0.41,0.29
429,,Sam McCallum,0,0,0,0,0.52,0.04
430,,Joe Lumley,2.41,0.17,0.1,0,1.24,0.15
431,,Jordan Amissah,1,0,0,0,0,0
432,,Jonathan Tomkinson,0,0,0,0,1,0
433,,Coniah Boyce-Clarke,4,0,0,0,1,1
434,,Vontae Daley-Campbell,0,0,0,0,1,0
435,,Chris Sze,0,0,0,0,0,0
436,,Sam Cosgrove,0,0,0,0,1,0
437,,Jonathan Rowe,0,0,0,0,0,0
438,,CJ Egan-Riley,0,0,0,0,0,0
439,,Dominic Thompson,0,0.14,0,0,1.11,0.14
440,,Nathan Broadhead,0,0,0,0,0.91,0.18
441,,Tobias Figueiredo,0,0.09,0,0,1.14,0.41
442,,Cohen Bramall,0,0.18,0,0,0.74,0.08
443,,Nick Powell,0,0,0,0,0.48,0
444,,Kyle Naughton,0,0.08,0,0,0.96,0.08
445,,Xavier Simons,0,0.17,0,0,0.08,0
446,,Chris Martin,0,0.03,0,0,0.97,0.12
447,,Onel Hernández,0,0,0,0,0.62,0.08
448,,Duncan Watmore,0,0,0,0,0.43,0.19
449,,Tyrese Fornah,0,0.09,0,0,0.83,0.06
450,,Ethan Laird,0,0.22,0,0,0.94,0.16
451,,Tendayi Darikwa,0,0.19,0,0,1.03,0.14
452,,Vitinho,0,0.17,0,0,0.54,0
453,,Ashley Fletcher,0,0.04,0,0,0.69,0.08
454,,Marc Bola,0,0.04,0,0,0.4,0.16
455,,Andy Yiadom,0,0.17,0,0,1.32,0.12
456,,James Husband,0,0.1,0,0,1.21,0.14
457,,Jacob Brown,0,0.18,0,0,0.79,0.08
458,,Liam Gibbs,0,0.12,0,0,0.65,0.09
459,,Harry Clarke,0,0.17,0,0,0.89,0.06
460,,Faustino Anjorin,0,0,0,0,0.88,0.13
461,,Richard Wood,0,0.21,0,0,1.07,0.11
462,,Mario Gaspar,0,0.13,0,0,0.61,0.13
463,,Oliver Turton,0,0.11,0,0,0.78,0.06
464,,Allan Campbell,0,0.31,0,0,0.67,0.1
465,,William Boyle,0,0.06,0,0,0.69,0
466,,Jack Burroughs,0,0.08,0,0,0.33,0
467,,Cauley Woodrow,0,0,0,0,0.26,0.04
468,,Matthew Sorinola,0,0,0,0,0.86,0.03
469,,Fankaty Dabo,0,0.15,0,0,0.93,0.04
470,,Nathan Baxter,2.5,0.08,0.17,0,1.58,0.17
471,,Callum Lang,0,0.14,0,0,0.89,0.03
