#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
414,,Sebbe Augustijns,0.5,0,0,0.67,0,0.17
415,,David Sambissa,0.94,0.39,0,0.39,0,0.5
416,,Djevencio van der Kust,2,1,0,1.38,0,0.63
417,,Jasin Assehnoun,0.76,0.21,0,0.24,0,0.59
418,,Jacky Donkor,0,0.5,0,0,0,0.17
419,,Josh Flint,1.33,0.75,0.08,2.75,0.08,0.42
420,,Vasilios Sourlis,0,0,0,0.5,0,0
421,,Youri Schoonderwaldt,0,0,0,1,0,0
422,,Antoni Milambo,0.33,0,0,0,0,0
423,,Lucas Ocampos,0.5,0.5,0,0.25,0,0.5
424,,Ben Scholte,0.14,0.14,0,0.43,0,0.29
425,,Yorbe Vertessen,0.5,0,0,0,0,0
426,,Saïd Bakari,0.5,0.62,0,0.54,0,0.35
427,,Sven Nieuwpoort,0.83,0.43,0.04,2.22,0,0.13
428,,Mauro Júnior,0.83,0.83,0,1.67,0,0.5
429,,Aimar Sher,0.67,0.33,0,0.33,0,0.5
430,,Luuk Wouters,1.17,0.83,0,1.67,0,0.5
