Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Nathan Patterson,0,0.11,47.83,0.42,0,0,2.58,0.79,0,1.89,0,1.26,0.05,0,24.84,79.87,5.26,30,0,0.11,0,0,1.05,0.11,0.16,0,45.45,53.9,0.68,0.74,19
Anthony Gordon,0.13,0.16,30,1.06,0,0,1.5,0.19,0,0.31,0,0.81,0.06,0,13.69,79.68,4.16,47.37,0,0,0,0,0.47,0.09,0.22,0,21.95,38.74,0.72,0.84,32
Victor Kristiansen,0,0,58.33,0.25,0,0,3.17,0.25,0,1.83,0,0.67,0.08,0.08,30.33,69.51,4.75,28.57,0,0,0,0,1.17,0.58,0.17,0,37.5,53.39,0.75,1.42,12
Illan Meslier,0,0,0,0.03,0,0,0.06,0.03,0,1.53,0.09,0.06,0,0,24.79,56.11,0.62,25.05,2.76,0.15,0.09,0,1.76,0.21,0.09,0,76.92,72,0.15,0.03,34
Emmanuel Dennis,0.11,0,42.22,1.11,0.05,0,0.89,0.11,0,0.16,0,0.47,0.05,0.11,8.84,70.83,2.95,66.67,0,0,0,0,0.74,0.16,0.16,0,44.83,46.71,1.53,0.79,19
Shandon Baptiste,0,0,66.67,0.17,0,0,0.65,0.3,0,0.43,0,0.43,0.09,0.04,12.13,86.02,2.87,59.09,0,0,0,0,0.13,0.13,0.04,0.04,46.15,50.65,0.52,0.48,23
Bobby Decordova-Reid,0.11,0.06,40.91,0.86,0.08,0,1.17,0.56,0.03,0.72,0,0.5,0.06,0.03,21.72,72.38,5.75,33.87,0,0.06,0,0,1,0.11,0.22,0,22.64,38.52,0.61,0.94,36
Sékou Mara,0.05,0,44.83,0.77,0,0,0.64,0.05,0,0.23,0,0.27,0.14,0.09,4.68,66.02,1.32,33.33,0,0,0,0,0.41,0.05,0.05,0,38.46,36.71,0.27,0.91,22
Rúben Vinagre,0,0,100,0,0,0,1,0,0,0.5,0,0.5,0,0,9,66.67,1,0,0,0,0,0,0,0,0,0,0,66.67,1.5,0,2
Kieran Tierney,0,0,40,0.26,0,0,0.74,0.41,0,0.74,0,0.15,0,0.04,14.85,78.05,3.7,30.36,0,0.04,0,0,0.33,0.04,0,0,25,55.22,0.33,0.19,27
Samuel Edozie,0,0.06,42.86,0.47,0,0,1,0.35,0,0.35,0,0.29,0,0,8.94,71.71,2.71,28.57,0,0,0,0,0.41,0.12,0,0,33.33,55.88,1.29,0.06,17
Ben Johnson,0,0,57.14,0.12,0,0,1.18,0.53,0,1.41,0,0.35,0,0,26.82,73.03,3.53,28.38,0,0.12,0,0,0.59,0.18,0,0,64,61.25,0.29,0.18,17
Clément Lenglet,0,0.08,63.64,0.5,0,0,1.46,0.69,0,2.58,0.04,0.69,0.04,0.08,55.31,87.48,4.62,46.95,0,0.04,0,0,1.19,0.15,0.15,0,60.56,56.45,0.65,0.88,26
Elliot Anderson,0,0.05,43.48,0.5,0,0,0.5,0.27,0,0.05,0,0.27,0.09,0.05,8.41,77.84,3.23,36.36,0,0,0,0,0.32,0,0,0,68.75,51.22,0.45,0.27,22
Jonny Otto,0.06,0,46.67,0.5,0,0,1.89,0.78,0,1.39,0.06,1.06,0.06,0,38.44,84.1,7.89,65.85,0,0.22,0,0,0.89,0.22,0.17,0.06,48.39,51.9,1.06,0.72,18
Ryan Christie,0.03,0.03,46.84,1.03,0,0,1.06,0.81,0,0.5,0,1.09,0.03,0.03,19.16,82.71,5.47,53.66,0,0.06,0,0,0.97,0.13,0.06,0,41.03,44,1.41,1.13,32
Rayan Aït Nouri,0.05,0,60.87,0.48,0,0,1.57,0.43,0.05,1.14,0,0.29,0.05,0,22.57,81.86,5.19,26.92,0,0.1,0,0,0.76,0.1,0.19,0,45.16,56.58,0.52,0.71,21
Ryan Sessegnon,0.12,0.18,55.56,1.06,0.06,0,0.94,0.35,0,0.94,0,0.35,0.12,0,17.06,73.45,3.47,33.33,0,0.06,0,0,0.76,0.12,0.24,0,50,45.12,0.35,0.88,17
Flynn Downes,0,0,100,0.19,0,0,0.76,0.33,0,0.19,0,0.29,0,0,15.57,88.38,2.71,62.5,0,0,0,0,0.52,0.14,0.1,0,42.86,54.29,0.57,0.38,21
Odsonne Édouard,0.14,0.11,36.36,1.11,0.03,0,0.71,0.09,0,0.63,0,0.17,0.03,0.06,11.6,72.66,3.43,20,0,0,0,0,0.69,0.03,0.09,0,34.75,34.62,0.49,0.8,35
Gustavo Scarpa,0,0,33.33,1.17,0,0,0.83,0,0,0.33,0,0.5,0,0,11.83,67.61,3.67,50,0,0,0,0,0.17,0,0.17,0,33.33,57.69,1.33,0.67,6
Carlos Alcaraz,0.22,0.06,54.17,1.33,0,0,0.56,0.06,0,0.61,0,0.89,0.06,0.11,15.72,78.09,3.28,42.86,0,0,0,0,1.33,0.06,0.17,0,20,33.81,0.94,0.89,18
Chris Wood,0.12,0.12,33.33,0.48,0,0,0.2,0.08,0,0.36,0,0.12,0,0,7.08,61.58,1.48,60,0,0,0,0,0.32,0.04,0,0,47.19,44.35,0.28,0.24,25
Mohamed Elyounoussi,0.03,0.09,54.55,1.09,0.03,0,1.39,0.79,0,1.06,0,0.73,0.09,0.03,17.61,69.02,4.88,50,0,0.03,0,0,1.21,0.15,0.12,0,45.12,42.81,0.55,1.24,33
Manuel Lanzini,0.1,0,100,0.3,0,0,0.2,0.2,0,0,0,0.4,0.1,0,17.3,84.39,4.1,57.14,0,0,0,0,0.4,0.1,0,0,33.33,37.5,0.2,0.1,10
Matt Ritchie,0,0,100,0,0,0,0.14,0.14,0,0,0,0.29,0,0,4.14,79.31,1.29,50,0,0,0,0,0,0,0,0,100,60,0,0,7
Aaron Hickey,0,0,48.57,0.42,0,0,1.46,0.65,0.04,0.81,0,0.54,0.04,0.04,27.96,84.73,5.58,54,0,0.04,0,0,0.85,0.31,0.27,0,38.89,55.03,1.35,0.77,26
Álex Moreno,0,0,46,0.68,0,0,1.21,0.37,0,1.58,0.05,1.21,0.11,0.16,30.47,79.45,5.32,30,0,0.21,0,0,0.47,0.05,0.16,0,42.86,41.25,0.58,0.89,19
Jaidon Anthony,0.1,0.03,33.33,0.73,0.03,0,1,0.33,0,0.5,0,0.53,0,0.03,15.37,78.09,4.77,47.06,0,0,0,0,0.87,0.1,0.07,0,45.45,41.61,0.4,0.3,30
Theo Walcott,0.1,0.15,54.55,1,0,0,0.65,0.45,0,0.35,0,0.95,0.15,0.1,12,72.92,3.25,18.18,0,0,0,0,1.5,0,0.05,0,52.94,44.44,0.5,0.35,20
Edward Nketiah,0.13,0.37,53.57,1.37,0.03,0,0.43,0.03,0,0.2,0,0.2,0.07,0.03,8.33,81.6,3.1,60,0,0.03,0,0,0.47,0.07,0.1,0,23.26,39.87,0.83,1,30
Wilfried Gnonto,0.08,0.04,32.81,0.92,0,0,1.17,0.21,0,0.13,0,0.83,0.13,0.17,18.88,77.04,7,20,0,0.04,0,0,1.08,0.08,0.29,0,30.77,42.86,1.63,1.17,24
Bryan Gil,0,0,40,0.5,0,0,0.75,0.25,0,0.25,0,0.75,0,0.25,14.25,80.7,5.25,50,0,0,0,0,0.25,0,0.25,0,0,35,0.5,0.5,4
Robin Koch,0,0.03,33.33,0.47,0,0,1.47,1.19,0,4.08,0,0.89,0,0,44.11,77.33,4.36,36.14,0,0.14,0,0,1.86,0.19,0.19,0,61.67,56.7,0.47,0.97,36
Luka Milivojević,0,0,100,0.39,0,0,0.72,0.67,0,0.56,0,0.17,0,0,14,80.95,2.22,42.86,0,0.06,0,0,0.39,0,0.11,0,40,41.82,0.17,0.83,18
Joe Gelhardt,0,0.07,12.5,0.67,0,0,0.4,0,0,0.27,0,0.13,0.13,0.13,4.27,67.19,1.33,0,0,0,0,0,0.07,0.13,0.07,0,31.25,37.74,0.53,0.4,15
Mikkel Damsgaard,0,0.15,50,0.46,0,0,1.19,0.38,0,0.38,0,1.04,0.15,0,14.27,72.78,3.77,37.93,0,0,0,0,0.46,0.08,0.15,0,52.63,49.19,0.42,0.5,26
Zanka,0,0.06,0,0.28,0,0,0.94,0.89,0,2.17,0,0.67,0,0,24.67,81.08,2.39,29.55,0,0.22,0,0,0.72,0.11,0.11,0,51.52,49.35,0.22,0.5,18
Ellis Simms,0.09,0.09,100,0.73,0,0,0,0,0,0.09,0,0,0,0,5.55,60.66,1.91,50,0,0,0,0,0.36,0,0,0,35.48,38.89,0.09,0,11
Stefan Bajčetić,0.09,0,63.64,0.55,0,0,0.82,0.82,0,0.36,0,1.73,0,0,23,78.66,5.09,46.15,0,0,0,0,0.36,0,0.18,0,64.29,45.33,0.82,0.64,11
Kevin Schade,0,0.11,40,0.67,0,0,0.67,0.22,0,0.22,0,0.28,0.17,0.06,8.67,62.82,2.61,0,0,0,0,0,0.28,0.11,0.11,0,55.56,47.33,0.44,0.72,18
Wout Weghorst,0,0.18,36.36,0.82,0,0,0.65,0.41,0,0.53,0,0.41,0.06,0.06,12.18,72.95,3,33.33,0,0.12,0,0,0.47,0.18,0.06,0,39.02,38.24,0.53,0.82,17
Tariq Lamptey,0,0,38.1,0.25,0,0,0.55,0.35,0,0.1,0,0.1,0,0,11.6,86.21,3.6,80,0,0,0,0,0.3,0.05,0.05,0,22.22,53.85,0.7,0.3,20
Ricardo Pereira,0.1,0,83.33,0.2,0,0,1.1,0.4,0,1.8,0,1,0,0.1,25.4,79.53,5.6,32,0,0,0,0,0.8,0.3,0.2,0,31.25,46.3,0.4,0.4,10
Stuart Armstrong,0.06,0,50,0.72,0,0,1,0.28,0,0.28,0,0.78,0.09,0.03,19.44,81.99,6.16,51.72,0,0,0,0,1.03,0.03,0.19,0,42.86,44.69,0.63,0.53,32
Adam Forshaw,0,0,72.73,0.08,0,0,1,0.33,0,0.17,0,0.83,0,0,18.5,84.23,4.75,51.85,0,0,0,0,1,0.08,0,0,25,45,0.42,0.5,12
Jamie Vardy,0.08,0.27,46.15,0.76,0,0,0.27,0.05,0,0.81,0,0.16,0.05,0.11,6.89,53.33,1.59,58.33,0,0,0,0,0.68,0.35,0.03,0,37.6,36.19,0.19,0.57,37
Renan Lodi,0,0.04,53.33,0.54,0,0,1.86,1.18,0,2.14,0,1.18,0.04,0.04,23.86,71.26,3.04,29.46,0,0.11,0,0,1.39,0.32,0.25,0,48.65,54.01,1.5,1.04,28
Luke Ayling,0.07,0.03,43.33,0.83,0.03,0,2.28,0.9,0.03,1.62,0,1.48,0.1,0.03,30,69.2,6.17,33.88,0,0.07,0,0,1.55,0.1,0.1,0,44.66,52.98,1.21,0.52,29
Fabio Carvalho,0.15,0.08,40,0.85,0,0,0.62,0.46,0,0,0,0.23,0,0,10.69,82.73,3.62,50,0,0,0,0,0.23,0,0,0,28.57,35.09,0.46,0.46,13
Armando Broja,0.08,0.25,61.54,0.5,0,0,0.33,0.08,0,0.08,0,0,0,0,4.42,62.26,1.42,0,0,0,0,0,0.42,0,0,0,30,42.19,0.5,0.17,12
Antoine Semenyo,0.09,0,60,0.27,0,0,0.09,0.18,0,0.36,0,0.45,0,0,5.09,67.86,1.45,33.33,0,0,0,0,0.55,0,0,0,50,40,0.45,0.55,11
Frank Onyeka,0,0.14,50,0.43,0,0,0.9,0.48,0,0.76,0,0.71,0.05,0.1,12.05,75.89,3,33.33,0,0,0,0,0.48,0.05,0,0,31.82,48.84,1.24,0.71,21
Anthony Elanga,0,0.13,41.67,0.63,0,0,0.19,0.13,0,0.19,0,0.06,0.13,0.06,7.56,76.03,3,50,0,0,0,0,0.13,0,0,0,42.11,44.23,0.44,0.19,16
Keane Lewis-Potter,0,0.2,28.57,0.7,0,0,0.1,0,0,0.2,0,0,0.2,0.1,7.6,60.53,1.9,0,0,0,0,0,0.1,0.3,0,0,50,36.11,0.4,0.1,10
Diego Carlos,0,0.33,0,1.33,0,0,0.33,0.33,0,0.67,0,0.33,0,0,46.33,79.86,3.67,46.67,0,0,0,0,1,0,0,0,66.67,53.85,0,0.67,3
Saša Lukić,0,0,80,0.42,0,0,0.67,0.42,0,0.25,0,0.33,0,0,17.92,88.37,3.75,55.56,0,0,0,0,0.83,0,0.08,0,44.44,52,0.83,1.08,12
Jaïro Riedewald,0,0,0,0.17,0,0,0.33,0,0,0.67,0,0.17,0,0,6.83,78.05,1.5,0,0,0,0,0,0,0,0,0,66.67,62.5,0.17,0.33,6
Jack Hinshelwood,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,33.33,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Marek Rodák,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,44.83,0.5,35.42,1,0.5,0,0,1,0,0,0,100,100,0,0,2
Divin Mubama,0,0,50,0,0,0,0.33,0,0,0,0,0,0,0,2.67,62.5,0.33,100,0,0,0,0,0,0,0,0,50,41.67,0.33,1,3
Mads Bech Sørensen,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,1.75,85.71,0.5,100,0,0,0,0,0,0,0,0,100,100,0,0,4
Mohamed Elneny,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,12,95,2.6,80,0,0,0,0,0.4,0,0,0,0,40,0.2,0.2,5
Patrick Bamford,0.14,0.46,36.67,1.79,0.07,0,0.32,0.18,0,0.46,0,0.57,0.04,0.07,11.64,70.25,3.25,0,0,0,0,0,1,0.11,0.11,0,46.15,40.69,0.96,0.89,28
Nathaniel Clyne,0,0,50,0,0,0,1.23,0.86,0,1.23,0,0.41,0.05,0,30,80.76,5.82,29.03,0,0.09,0,0,0.91,0.14,0.14,0,25,50.55,0.36,0.45,22
Moussa Djenepo,0,0,52.78,0.19,0,0,1.19,0.69,0,0.44,0,0.94,0.06,0.13,12.94,77.29,3.19,30,0,0,0,0,0.75,0.13,0.06,0,23.08,50.85,1.19,0.69,16
Kyle Walker-Peters,0.03,0,55.68,0.42,0,0,1.97,0.87,0.03,1.32,0,0.65,0.06,0,32.74,78.92,8.94,37.88,0,0.06,0,0,1.71,0.16,0.13,0,36.36,52.19,1.32,0.81,31
Saman Ghoddos,0,0,0,0.07,0,0,0.13,0.27,0,0.13,0,0.13,0,0,4.6,78.26,1.33,20,0,0,0,0,0.33,0,0,0,55.56,45.45,0.2,0.2,15
Nélson Semedo,0,0.06,50,0.25,0,0,1.97,0.81,0,2.11,0,0.86,0,0.03,33.58,81.72,7.08,36.27,0,0.19,0,0,1.06,0.11,0.31,0.03,44.78,48.92,0.67,1.31,36
Boubacar Traoré,0,0,50,0.3,0,0,1.2,0.7,0,0.1,0,0.4,0.1,0.1,14.5,81.38,2.6,55.56,0,0,0,0,0.9,0,0.2,0,46.67,46.3,0.2,1,10
Dennis Praet,0.05,0.05,46.15,0.23,0,0,0.55,0.23,0,0.23,0,0.23,0.05,0,11.27,77.82,2.59,50,0,0,0,0,0.23,0.23,0.05,0,8.33,39.13,0.36,0.41,22
Hugo Bueno,0,0,48.15,0.19,0,0,1.57,0.48,0,1.43,0,0.76,0.05,0.05,23.95,84.49,4.81,24,0,0,0,0,1.19,0.19,0.05,0,37.04,49.22,0.33,0.33,21
Harry Toffolo,0,0,37.5,0.32,0,0,0.89,0.53,0.05,1.58,0,0.21,0,0,15.32,65.29,3.63,15,0,0.05,0,0,0.63,0.26,0.11,0,48.15,50,0.26,0.53,19
Calum Chambers,0,0,0,0.14,0,0,0.64,0.5,0,0.71,0.07,0.14,0.07,0,13.64,79.58,1.79,39.13,0,0,0,0,0.21,0.07,0.14,0,33.33,46.67,0.14,0.5,14
Emile Smith Rowe,0,0,40,0.33,0,0,0.08,0,0,0.08,0,0.17,0.17,0.17,6.67,91.25,2.5,100,0,0,0,0,0.42,0,0,0,0,25,0.08,0.08,12
Gavin Bazunu,0,0,0,0,0,0,0.03,0.03,0.03,1.16,0.03,0,0,0,32.13,55.93,2.31,34.41,2.16,0.13,0.06,0.03,1.56,0.19,0,0,100,94.74,0.06,0.03,32
Ibrahima Diallo,0,0,61.54,0.33,0,0,1.39,0.33,0,0.61,0,0.33,0,0,22.17,79.7,3.39,40,0,0,0,0,1,0.06,0.22,0,62.5,53.92,0.39,1,18
Arnaut Danjuma,0.11,0.11,50,0.67,0,0,0.22,0,0,0,0,0,0,0,6,68.52,1.78,0,0,0,0,0,0.44,0.11,0,0,33.33,46.67,0.11,0,9
Mason Holgate,0,0.13,100,0.5,0,0,1.38,0.88,0,3.25,0,1,0,0,24.5,67.35,2.25,30.61,0,0,0,0,1,0.13,0.13,0.13,47.37,50.94,0.5,1.13,8
Jean-Philippe Mateta,0.07,0.1,37.5,0.93,0,0,0.24,0.1,0,0.62,0,0.07,0,0,5.03,70.55,1.24,0,0,0,0,0,0.31,0.03,0.1,0,37.14,34.65,0.28,0.55,29
Jordan Zemura,0,0,50,0.21,0,0,2.05,0.84,0.05,1.42,0,1.05,0.16,0.05,24,69.3,5.89,28.95,0,0.16,0,0,1.42,0.21,0.05,0,38.89,50,0.74,0.89,19
Adam Armstrong,0.07,0.03,35.14,0.83,0,0,0.47,0.17,0,0.17,0,0.23,0.07,0.03,9.5,75.44,3.1,47.37,0,0,0,0,0.7,0.1,0.07,0,19.23,30.83,0.3,0.57,30
Edouard Mendy,0,0,0,0,0,0,0,0,0,0.7,0.2,0,0,0,24.2,76.86,0.6,43.75,2.5,0.1,0,0,1.2,0.2,0.1,0,100,83.33,0.2,0,10
Pablo Sarabia,0.08,0.23,18.18,1.54,0,0,0.92,0.15,0,0.31,0,0.69,0.08,0,24.15,76.75,6.85,50,0,0,0,0,0.62,0.08,0.23,0,18.75,30.86,0.62,1,13
Pierre-Emerick Aubameyang,0.07,0.2,60,1.07,0,0,0.07,0.13,0,0.27,0,0.07,0,0,7.2,75,1.73,100,0,0,0,0,0.53,0,0.07,0,21.43,25.81,0.07,0.33,15
Jesse Lingard,0,0,60,0.59,0,0,0.24,0.29,0,0.24,0,0.35,0,0,16.59,81.21,6.06,42.86,0,0.06,0,0,0.59,0.41,0.06,0,25,39.22,0.53,0.47,17
Sergi Canós,0,0,66.67,0.2,0,0,0,0,0,0.2,0,0.4,0,0,7.4,56.76,1.8,25,0,0,0,0,0.4,0,0,0,0,50,0.6,0.6,5
Illia Zabarnyi,0,0,100,0,0,0,0.8,0.6,0,2.8,0,0.8,0,0,39.8,92.46,2.6,52.94,0,0,0,0,0.6,0.4,0,0,25,44.44,0.4,0.2,5
Luke Thomas,0,0,54.55,0.18,0,0,1.35,1.59,0,1.65,0,1,0.12,0,31,78.75,4.59,38.64,0,0.12,0,0,1,0.18,0.18,0,44,46.08,0.41,0.71,17
Neal Maupay,0.04,0.26,36.84,1.19,0,0,0.41,0.19,0,0,0,0.07,0,0,9.15,76.52,2.63,100,0,0.04,0,0,0.63,0.07,0.15,0,23.81,37.24,0.78,0.52,27
Christian Pulišić,0.04,0.08,37.14,0.79,0,0,0.46,0.17,0,0.17,0,0.08,0,0.04,11.5,84.06,3.83,46.15,0,0,0,0,0.46,0,0.04,0,21.74,41.12,0.63,0.42,24
Romain Perraud,0.07,0,28.57,1.03,0,0,1.86,0.69,0,1.17,0,0.83,0.14,0.07,22.72,74.81,5.79,18.84,0,0.07,0,0,1.1,0.1,0.14,0,37.84,44.29,0.52,1.07,29
Alex Oxlade-Chamberlain,0.11,0.22,38.46,0.78,0.11,0,0.56,0.11,0,0.33,0,0.44,0.22,0,11.11,73,3.44,55.56,0,0,0,0,0.78,0,0,0,20,34.09,0.44,0.33,9
Salomón Rondón,0,0.14,100,0.57,0,0,0,0,0,0,0,0,0,0,4,75,1.43,0,0,0,0,0,0.29,0,0,0,53.85,42.11,0,0.57,7
Jonjo Shelvey,0,0,100,0.55,0,0,0.27,0.45,0.09,0.91,0.09,0.82,0.09,0,28.55,74.84,5.64,45.35,0,0,0,0,0.91,0.09,0.18,0,80,33.33,0.09,0.91,11
Diego Costa,0.04,0.22,50,1.22,0,0,0.13,0.09,0,0.74,0,0.3,0,0,9.35,73.49,2.78,0,0,0,0,0,0.65,0.09,0.22,0.04,33.33,27.75,0.43,1.26,23
Junior Firpo,0.05,0,40,0.11,0,0,2.47,1.26,0.05,1.53,0,1.16,0.05,0.05,26.32,73,4.68,22.5,0,0.05,0,0,1.53,0.21,0.26,0.05,51.52,49.68,0.42,1.26,19
Alejandro Garnacho,0.16,0.21,30.77,1.26,0,0,0.26,0.26,0,0.11,0,0.53,0.11,0.11,9.74,81.08,3.95,60,0,0,0,0,0.47,0.21,0.16,0,23.08,28.87,0.42,0.42,19
Matías Viña,0.17,0,47.62,0.75,0,0,1.58,0.33,0,1.42,0,1.33,0,0,12.08,73.1,2,36.36,0,0.08,0,0,0.67,0.17,0.08,0,36.36,48.89,0.92,0.58,12
Denis Zakaria,0,0,62.5,0.29,0,0,1.29,0.43,0,1.14,0,0.86,0,0,25.43,88.76,4.57,75,0,0,0,0,0.57,0.14,0,0,0,39.02,0.29,0.71,7
Maxwel Cornet,0,0.14,40,0.64,0,0,0.5,0.14,0,0.21,0,0.14,0,0,6.29,79.55,2.21,100,0,0,0,0,0.29,0.07,0,0,35.29,42.5,0.14,0.14,14
Mateusz Klich,0,0,33.33,0.29,0,0,0.86,0,0,0.07,0,0.43,0,0,9.71,75.74,3,21.43,0,0,0,0,0.36,0,0.14,0,33.33,43.9,0.21,0.71,14
Jamaal Lascelles,0,0,0,0.29,0,0,0.14,0,0,2.43,0,0,0,0,13.29,84.95,0.71,55.56,0,0,0,0,0.71,0,0.57,0,66.67,47.06,0.29,0.86,7
Mark Travers,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,26.08,72.2,1.08,48.5,3,0.17,0.17,0,2.17,0.5,0,0,100,100,0,0,12
Sam Surridge,0.05,0.05,50,0.45,0,0,0.25,0,0.05,0.35,0,0.15,0,0,3.85,51.95,0.8,33.33,0,0,0,0,0.2,0.05,0.1,0,43.33,46.15,0.5,0.6,20
Jhon Durán,0,0.08,50,0.58,0,0,0.17,0.17,0,0.17,0,0.25,0,0,2.17,57.69,0.5,100,0,0,0,0,0.33,0,0.08,0,41.18,34.21,0.25,0.75,12
Naouirou Ahamada,0,0,50,0.38,0,0,0.38,0,0,0,0,0.25,0,0,5.5,84.09,1.25,50,0,0,0,0,0.25,0,0.13,0,0,36.36,0,0.25,8
Georginio Rutter,0,0,40.91,0.36,0,0,0.91,0.27,0,0.27,0,0.27,0,0.09,5.45,51.67,1.64,100,0,0,0,0,0.73,0.09,0,0,55,45,0.55,0.45,11
André Ayew,0,0.08,20,0.31,0,0,0.38,0,0,0.54,0,0.15,0,0,5.54,73.61,1.31,0,0,0,0,0,0.62,0.15,0.08,0,38.89,45.16,0.62,0.23,13
Adam Smith,0,0.05,26.09,0.14,0,0,1.32,0.68,0.03,1.84,0,0.84,0.05,0.03,25.97,75.34,4.16,39.1,0,0.16,0,0,1.41,0.16,0.3,0,43.28,48.9,0.73,0.78,37
Mykhaylo Mudryk,0,0.33,39.39,0.93,0,0,0.73,0,0,0.13,0,0.6,0,0.13,12.27,81.52,4.33,66.67,0,0,0,0,0.4,0.27,0.07,0,38.46,42.71,0.8,0.53,15
Facundo Pellistri,0,0,66.67,0,0,0,0.25,0,0,0.25,0,0,0,0,3.75,93.33,1.5,0,0,0,0,0,0.25,0,0,0,0,62.5,0.5,0.25,4
Robin Olsen,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,27.75,52.25,0.5,26.76,2.75,0.25,0.25,0,1.75,0.25,0,0,0,0,0,0,4
Joel Robles,0,0,0,0,0,0,0,0,0,2,0,0.25,0,0,25.5,42.16,1,27.16,4,0,0.75,0,2.5,0.25,0.25,0,100,75,0,0,4
Tom Davies,0,0.11,50,0.47,0,0,0.79,0.21,0,0.37,0,0.37,0,0,12.11,74.78,2.32,40.74,0,0,0,0,0.42,0.05,0.16,0,35,46.27,0.32,0.53,19
Ben Pearson,0,0,0,0.29,0,0,1,0.29,0,0.57,0,0.29,0,0,19.14,80.6,2.71,47.06,0,0,0,0,1.43,0,0.14,0,33.33,44,0.29,1.29,7
James Bree,0,0,66.67,0.2,0,0,1,1.2,0,2.2,0,0.2,0,0,27.8,77.7,6.4,44.44,0,0,0,0,2.4,0,0.2,0,69.23,64,0,0.2,5
Alphonse Aréola,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,15.4,68.83,0,41.46,1.8,0,0.4,0,1.2,0.2,0,0,0,0,0,0.2,5
Joe Hodge,0,0,0,0.33,0,0,0.83,0,0,0.33,0,0.17,0,0,15.83,82.11,3.83,60,0,0,0,0,0.83,0,0.17,0,33.33,50,0.17,0.33,6
Brenden Aaronson,0.03,0.06,41.46,1.14,0,0,1.25,0.14,0,0.17,0.03,0.86,0.14,0.08,19.89,79.33,7.47,40,0,0.03,0,0,1.44,0.17,0.06,0,17.02,39.78,1.53,0.44,36
Pape Matar Sarr,0,0,50,0.18,0,0,0.64,0.55,0.09,0.55,0,0.36,0.09,0.09,14,91.56,1.64,0,0,0,0,0,0.73,0.27,0.09,0,37.5,46.67,0.27,0.36,11
James Tomkins,0.17,0,100,0.5,0.17,0,0.67,0.83,0,3.17,0,0.33,0,0,28.5,80.7,0.33,30.77,0,0,0,0,1.17,0.17,0.17,0.17,50,50,0.17,0.5,6
Mateo Joseph,0,0,0,0.33,0,0,0,0,0,0.33,0,0,0,0,1,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Junior Stanislas,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,6.75,81.48,2.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,4
Mislav Oršić,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Kobbie Mainoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Máximo Perrone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,90,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Emiliano Marcondes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100,1,100,0,0,0,0,1,0,0,0,0,100,1,0,1
Cafú,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tyrese Francois,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jamal Lowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
James McArthur,0,0,100,0,0,0,0.25,0.25,0,0.25,0,0,0,0,13,78.85,1.25,33.33,0,0,0,0,0,0,0,0,0,50,0.25,0,4
Facundo Buonanotte,0.08,0,43.75,0.85,0,0,0.15,0.31,0,0.15,0,1.62,0.08,0.08,14.31,81.72,4.62,76.92,0,0,0,0,0.92,0,0.15,0,33.33,28.57,0.54,0.69,13
Donny van de Beek,0,0,66.67,0.29,0,0,0,0.14,0,0.14,0,0.14,0,0,8.43,77.97,3.14,0,0,0,0,0,0.29,0.14,0,0,50,38.89,0.29,0.57,7
Lucas Moura,0.07,0,45.45,0.27,0,0,0.53,0.13,0,0,0.07,0.2,0,0,5,74.67,1.53,0,0,0,0,0,0.27,0,0,0.07,55.56,50,0.2,0.2,15
Naby Keïta,0,0,100,1.25,0,0,0.63,0.25,0,0.38,0,0.38,0,0,20.5,78.05,4.88,33.33,0,0,0,0,0.5,0,0.13,0,30,30.95,0.25,1.5,8
