#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
335,,Segundo Portocarrero,0.58,0.88,0,0.69,0,0.35
336,,Luis Romero,0.88,0.38,0,3.5,0,0.38
337,,Jostin Alman,0.19,0.14,0,0.19,0,0.33
338,,Bruno Piñatares,0.33,0.39,0,0.56,0,0.06
339,,Carlos Villalba,0.8,0.4,0,0.5,0,0.55
340,,Federico Vietto,0,0,0,0.4,0,0
341,,Yardely Rodriguez,1.5,1.14,0.14,3.59,0,0.27
342,,Juan Diego Rojas Caicedo,0.56,0.13,0,0.13,0,0.25
343,,Beder Caicedo,1.33,0.27,0.07,1.13,0,0.33
344,,Juan Alvacete,1.07,0.73,0,3.07,0,0.4
345,,Klebinho,0.56,0.37,0.04,0.44,0,0.37
346,,Luis Aldair Arroyo Cabeza,0,0,0,0,0,0
347,,Jefferson Montero,0.38,0.08,0.08,0,0,0.38
348,,Erick Zambrano,1,0.25,0,0.25,0,0.5
349,,Kleber Pinargote Lara,0,0,0.25,0.25,0,0
350,,Bleiner Agrón,1.33,0.56,0.11,2,0,0.22
351,,Óscar Villalba,0,0,0,0.4,0,0.1
352,,Gustavo Asprilla,0.2,0.1,0,0.15,0,0.1
353,,Cristhian Valencia,1.38,0.76,0.05,0.24,0.05,0.48
354,,Wiston Fernández,1.03,0.67,0.03,0.93,0.03,0.73
355,,Sergio Quintero,0.6,0.4,0,0.87,0,0.33
356,,Davis Camacho,0.7,0.6,0,0.1,0,0.5
357,,Andres Arroyo,1.26,1.43,0.13,3.7,0,0.57
358,,Roberto Ordóñez,0.2,0.07,0,0.33,0,0.07
359,,Walberto Caicedo,0.22,0,0,0,0,0
360,,Franco Costa,0.29,0.14,0,0.14,0,0.14
361,,Jose Klinger,0,0,0,0,0,0
362,,Michael Mieles,0.5,0.5,0,0,0,0
363,,Mathías Solís,0.67,0,0,0.33,0,0.67
364,,Silvano Estacio,0,0,0,0,0,0.67
365,,Armando Calle,1,0,0,0,0,0
366,,Ariel Fernando Alcivar,1,0,0,0,0,0
367,,Adrián Bone,0,0,0,2,0,0
368,,Piero Guzmán,0,0.5,0,0,0,0
369,,Ignacio Valsagiácomo,0.27,0.07,0,0.2,0,0.27
370,,Joffré Escobar,0.33,0.11,0,0.33,0,0.22
371,,Walter Chalá,0.08,0.25,0,0.08,0,0.17
372,,Cristian Duma,0.44,0,0,0.11,0,0
373,,Darwin Suarez,1.46,1.15,0.08,2.27,0.04,0.73
374,,Bryan Nazareno,0.53,1.06,0.06,0.82,0,0.29
375,,Daniel Segura,0.13,0.13,0,0.13,0,0
376,,Esnaider Cabezas,0.44,0.56,0.11,1,0,0.22
377,,Jean Carrion,0.2,0.1,0,0,0,0
378,,Manuel Núñez,0.17,0,0,0,0,0.17
379,,Richard Farias,0.45,0.64,0.09,0.64,0,0.64
380,,Ángel González,0.5,0.7,0,0.1,0,0.3
381,,Denis Rodríguez,0.31,0,0,0.08,0,0.38
382,,Cristian Sención,0,0.2,0,0.4,0,0
383,,Eder Cetre,1.2,0,0,0.2,0,0.2
384,,Sergio Vasquez,0.17,0.67,0,0,0,0.5
385,,Juan Jimenez,1.07,0.6,0,0.47,0,0.63
386,,William Vargas,0.62,0.38,0.03,1.41,0,0.34
387,,Renato César,0.56,0.28,0,0.39,0,0.17
388,,Federico Arbeláez,1.35,0.82,0.06,1.29,0,0.24
389,,Byron Torrez,1.4,1.1,0,1.5,0,0.7
390,,Christian Cuero,0.38,0.25,0,0.25,0,0.25
391,,Arnaldo Valverde,0.61,0.11,0,0.14,0,0.21
392,,Andy Burbano,1.2,1,0.1,2.1,0,0.7
393,,Joao Paredes,0.33,0.17,0,0.17,0,0
394,,Jonnathan Bravo,0.33,1.33,0,4.33,0,0.33
395,,Federico Jesus Flores,1.09,1.05,0.05,0.64,0,0.77
396,,Federico Andrada,0.11,0,0,0.11,0,0.22
397,,Santiago Ramirez,0.64,0.18,0,0,0,0.27
398,,Roberto Luzárraga,0.42,0.58,0.17,2.42,0,0.33
399,,Marlon Mejía,0.25,1,0,2.17,0,0.17
400,,Luis Castro,0.64,0.18,0,0.09,0,0.18
401,,Jefferson Arce,0.5,0.13,0,0.06,0,0.31
402,,Edgar Lastre,0.06,0.06,0.06,0.17,0,0.06
403,,Cristopher Zambrano,0.71,0,0,0.14,0,0
404,,Santiago Zamora,0.47,0.13,0,0.07,0,0.27
405,,Jhonnier Estrada,0.36,0.82,0,1.82,0,0.45
406,,Dubar Enríquez,0.42,0.5,0,2.17,0,0.25
407,,Brayan Angulo,0.36,0.21,0,0.14,0,0
408,,Marlon Quiñónez,0.56,0.61,0,1.72,0,0.11
409,,Franklin Carabali,0.64,0.57,0.07,2.29,0,0.43
410,,Silvio Gutiérrez,0.43,0.43,0,0.57,0,0.29
411,,Tomson Minda,0.5,0.22,0,0.06,0,0.17
412,,Stiven Plaza,0.11,0.33,0,0.22,0,0
413,,Luis Arce,0,0,0,0,0,0
414,,Emerson Espinoza,0,0,0,0,0,0
415,,Erick Viveros,0,0,0,2,0,0
416,,Jordán Mohor,1,0,0,0,0,0
417,,Gustavo Guerreño,0.67,0.33,0,0.33,0,0.33
418,,Juan Perez,0.2,0,0,0,0,0.2
419,,Ronal Jimenez,0.33,0,0,0.33,0,0.33
