#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
308,,Óscar Quiñónez,0,0.24,0,0,0.76,0.28
309,,Glendys Mina,0,0.2,0,0,0.92,0.24
310,,Dany Coronel,0,0.08,0,0,0.52,0.2
311,,Angelo Mina,0,0.16,0,0,0.32,0
312,,Orlin Quinonez,0,0.17,0,0,1,0
313,,Stalin Morocho,0,0.04,0,0,0.96,0.08
314,,Bryan Rivera,0,0.23,0,0,0.85,0.12
315,,Pedro Perlaza,0,0.24,0,0,0.86,0.05
316,,Jhon Sánchez,0,0,0,0,0.45,0.09
317,,Jhoanner Chávez,0,0.13,0,0,0.27,0.07
318,,Allen Obando,0,0,0,0,0.17,0
319,,Jairon Charcopa,0,0,0,0,0,0
320,,Kevin Mercado,0,0,0,0,0.5,0
321,,Robinson Requene,0,0.18,0,0,0.71,0.12
322,,Daniel Patino,0,0.09,0,0,0.96,0.04
323,,Carlos Cuero,0,0.29,0,0,0.92,0.04
324,,Ronald Briones,0,0,0,0,0.45,0.09
325,,Jonathan Bauman,0,0,0,0,0.24,0.08
326,,Luis Gustavino,0,0.26,0,0,0.53,0.05
327,,Rommel Cabezas,0,0.5,0,0,0.75,0
328,,Gregori Anangonó,0,0.23,0,0,0.91,0.05
329,,Jesús Preciado,0,0.03,0,0,1.45,0.14
330,,Milton Bolaños,0,0.12,0,0,1.12,0.18
331,,Cristian Enciso,0,0.14,0.05,0,1.32,0.14
332,,Eddie Guevara,0,0.25,0,0,1.3,0.15
333,,Edwin Mesa,0,0.12,0,0,1.16,0.2
334,,José Carabalí,0,0.13,0,0,0.83,0.13
335,,Segundo Portocarrero,0,0.12,0,0,0.81,0.12
336,,Luis Romero,0,0,0,0,1,0
337,,Jostin Alman,0,0,0,0,0.57,0.1
338,,Bruno Piñatares,0,0.06,0,0,0.5,0.06
339,,Carlos Villalba,0,0.15,0,0,0.45,0.1
340,,Federico Vietto,0,0,0,0,0.6,0.2
341,,Yardely Rodriguez,0,0.14,0,0,1.36,0.27
342,,Juan Diego Rojas Caicedo,0,0.06,0,0,0.63,0
343,,Beder Caicedo,0,0.13,0,0,0.8,0
344,,Juan Alvacete,0,0.2,0,0,1,0.07
345,,Klebinho,0,0.04,0,0,0.85,0.11
346,,Luis Aldair Arroyo Cabeza,0,0,0,0,0.5,0
347,,Jefferson Montero,0,0,0,0,0.62,0.08
348,,Erick Zambrano,0,0,0,0,0.25,0.25
349,,Kleber Pinargote Lara,2.25,0.25,0.25,0,1.25,0
350,,Bleiner Agrón,0,0.11,0,0,0.89,0
351,,Óscar Villalba,0,0,0,0,0.8,0
352,,Gustavo Asprilla,0,0,0,0,0.7,0.05
353,,Cristhian Valencia,0,0.14,0,0,0.52,0.1
354,,Wiston Fernández,0,0.13,0,0,1,0.13
355,,Sergio Quintero,0,0,0,0,0.73,0.13
356,,Davis Camacho,0,0,0,0,0.2,0.1
357,,Andres Arroyo,0,0.17,0,0,1.43,0.04
358,,Roberto Ordóñez,0,0,0,0,0.2,0
359,,Walberto Caicedo,0,0,0,0,0.33,0
360,,Franco Costa,0,0,0,0,0.29,0
361,,Jose Klinger,0,0,0,0,1,0
362,,Michael Mieles,0,0,0,0,0.5,0
363,,Mathías Solís,0,0,0,0,0.67,0.33
364,,Silvano Estacio,0,0,0,0,0,0
365,,Armando Calle,0,0,0,0,0,0
366,,Ariel Fernando Alcivar,0,0,0,0,1,0
367,,Adrián Bone,3.5,0,0,0,2,0
368,,Piero Guzmán,0,0,0,0,0,0
369,,Ignacio Valsagiácomo,0,0,0,0,0.4,0.13
370,,Joffré Escobar,0,0.11,0,0,0.22,0
371,,Walter Chalá,0,0,0,0,0,0.08
372,,Cristian Duma,0,0,0,0,0.11,0
373,,Darwin Suarez,0,0.19,0,0,0.92,0.12
374,,Bryan Nazareno,0,0.06,0,0,1,0.18
375,,Daniel Segura,0,0,0,0,0.38,0
376,,Esnaider Cabezas,0,0,0,0,0.33,0.22
377,,Jean Carrion,0,0,0,0,0.1,0
378,,Manuel Núñez,0,0,0,0,0.33,0.33
379,,Richard Farias,0,0,0,0,0.55,0.18
380,,Ángel González,0,0,0,0,0.3,0.3
381,,Denis Rodríguez,0,0,0,0,0.69,0.08
382,,Cristian Sención,0,0,0,0,0.4,0
383,,Eder Cetre,0,0,0,0,0.4,0.2
384,,Sergio Vasquez,0,0,0,0,0,0
385,,Juan Jimenez,0,0.07,0,0,0.7,0.07
386,,William Vargas,0,0.1,0,0,1.07,0.17
387,,Renato César,0,0.06,0,0,1.56,0.17
388,,Federico Arbeláez,0,0.12,0,0,0.94,0.12
389,,Byron Torrez,0,0.15,0,0,1.4,0
390,,Christian Cuero,0,0,0,0,0.63,0
391,,Arnaldo Valverde,0,0,0,0,0.68,0.11
392,,Andy Burbano,0,0.1,0,0,0.8,0.5
393,,Joao Paredes,0,0,0,0,0.83,0.17
