Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Dilane Bakwa,0.14,0.14,44.53,1.54,0.0,0.0,1.2,0.66,0.0,0.4,0.0,0.89,0.2,0.2,16.46,75.35,5.57,45.45,0.0,0.03,0.0,0.0,0.37,0.17,0.2,0.0,36.84,48.91,2.43,1.43,35,1,4,Francia Liga 2,3
Louis Mafouta,0.32,0.38,57.14,1.94,0.03,0.0,0.15,0.09,0.0,0.21,0.0,0.18,0.15,0.12,20.71,73.44,4.91,62.96,0.0,0.15,0.0,0.0,1.03,0.06,0.06,0.03,37.72,38.17,1.06,1.09,34,2,4,Francia Liga 2,3
Quentin Lecoeuche,0.0,0.0,28.57,0.19,0.0,0.0,1.39,1.29,0.0,2.35,0.0,0.68,0.23,0.13,38.42,73.3,6.13,30.77,0.0,0.23,0.0,0.0,0.97,0.16,0.13,0.0,37.14,50.78,1.58,0.94,31,2,2,Francia Liga 2,3
Clément Depres,0.21,0.09,60.0,0.97,0.12,0.0,0.26,0.09,0.0,0.65,0.0,0.26,0.06,0.09,10.85,57.99,2.59,50.0,0.0,0.0,0.0,0.0,0.35,0.03,0.24,0.03,64.84,51.83,0.71,1.47,34,2,4,Francia Liga 2,3
Lorenzo Rajot,0.06,0.06,41.46,1.06,0.0,0.0,1.33,0.55,0.0,0.55,0.0,0.82,0.15,0.12,37.64,77.13,8.24,50.54,0.0,0.12,0.0,0.0,0.73,0.12,0.06,0.0,46.67,46.72,1.03,0.79,33,2,3,Francia Liga 2,3
Dion Moise Sahi,0.42,0.28,51.79,1.44,0.0,0.0,0.42,0.08,0.0,0.11,0.0,0.28,0.08,0.03,12.11,66.74,3.28,65.0,0.0,0.0,0.0,0.0,0.72,0.06,0.0,0.0,26.67,39.82,0.72,0.44,36,1,4,Francia Liga 2,3
Jules Gaudin,0.07,0.03,54.84,0.48,0.0,0.0,2.03,1.24,0.0,0.97,0.0,1.34,0.07,0.1,29.14,73.49,4.52,43.7,0.0,0.17,0.0,0.0,0.62,0.17,0.24,0.0,65.0,53.93,1.0,1.34,29,1,2,Francia Liga 2,3
Fransérgio,0.11,0.06,60.87,1.46,0.03,0.0,1.2,0.54,0.0,0.91,0.0,1.11,0.06,0.03,43.17,80.81,7.23,50.33,0.0,0.23,0.0,0.0,0.49,0.17,0.14,0.0,46.28,45.71,1.0,0.94,35,3,3,Francia Liga 2,3
Hugo Vandermersch,0.03,0.0,37.5,0.56,0.0,0.0,1.91,1.24,0.0,1.32,0.0,0.71,0.18,0.06,38.82,78.26,8.91,45.39,0.0,0.18,0.0,0.0,0.85,0.24,0.21,0.0,36.07,52.78,1.88,1.24,34,1,2,Francia Liga 2,3
Mateo Degrumelle,0.0,0.0,100.0,0.5,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,2.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,2,1,2,Francia Liga 2,3
Byani Mpata Lama,0.0,0.0,33.33,0.0,0.0,0.0,1.5,1.5,0.0,3.5,0.0,0.0,0.0,0.0,26.5,69.81,2.5,37.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,25.0,40.0,0.5,1.5,2,1,2,Francia Liga 2,3
Steeve Beusnard,0.05,0.0,64.06,0.7,0.0,0.0,2.05,0.76,0.0,0.49,0.0,0.76,0.05,0.05,39.76,87.22,7.95,65.36,0.0,0.14,0.0,0.0,1.11,0.14,0.16,0.0,33.33,50.97,1.41,1.73,37,3,3,Francia Liga 2,3
Dominique Guidi,0.07,0.14,57.14,0.71,0.07,0.0,1.82,1.39,0.07,3.36,0.07,0.75,0.04,0.04,39.89,75.56,3.11,44.86,0.0,0.18,0.0,0.0,1.04,0.14,0.29,0.04,64.03,63.1,1.0,0.96,28,2,2,Francia Liga 2,3
Danley Jean Jacques,0.0,0.1,61.54,0.94,0.0,0.0,1.48,1.58,0.0,1.1,0.0,0.87,0.1,0.06,33.52,80.17,6.71,42.52,0.0,0.32,0.0,0.0,0.42,0.13,0.23,0.03,47.14,44.3,0.61,1.61,31,1,3,Francia Liga 2,3
Bissenty Mendy,0.0,0.0,50.0,0.17,0.0,0.0,1.61,1.61,0.04,4.48,0.04,0.39,0.04,0.0,41.74,79.06,2.48,38.0,0.0,0.3,0.0,0.0,0.96,0.09,0.39,0.04,56.32,55.85,0.74,1.52,23,3,2,Francia Liga 2,3
Lamine Gueye,0.1,0.17,52.08,1.28,0.0,0.0,0.66,0.52,0.0,0.41,0.0,0.48,0.21,0.07,19.17,74.46,3.76,61.54,0.0,0.1,0.0,0.0,0.45,0.1,0.03,0.0,45.28,46.53,1.0,0.66,29,2,4,Francia Liga 2,3
Emmanuel Ntim,0.09,0.0,53.85,0.48,0.04,0.0,1.04,1.74,0.0,2.57,0.09,0.43,0.0,0.0,49.48,81.9,4.39,45.76,0.0,0.13,0.0,0.0,0.87,0.17,0.22,0.0,62.79,59.55,0.91,0.83,23,2,2,Francia Liga 2,3
Clément Michelin,0.0,0.0,66.67,0.13,0.0,0.0,0.87,0.61,0.04,1.39,0.0,0.04,0.09,0.13,20.57,78.86,3.7,38.71,0.0,0.09,0.0,0.0,0.43,0.22,0.04,0.04,66.67,69.23,1.0,0.7,23,2,2,Francia Liga 2,3
Dominique Youfeigane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,45.33,1.0,31.03,3.33,0.0,0.0,0.0,1.67,0.0,0.0,0.0,100.0,100.0,0.33,0.0,3,1,1,Francia Liga 2,3
Ahmed Kashi,0.06,0.0,50.0,0.87,0.0,0.0,2.23,1.13,0.0,0.48,0.0,0.74,0.06,0.03,47.29,82.61,5.65,55.93,0.0,0.26,0.0,0.0,1.23,0.03,0.29,0.06,57.63,52.08,0.55,1.48,31,3,3,Francia Liga 2,3
Franck Bambock,0.03,0.0,71.43,0.69,0.0,0.0,1.1,0.72,0.0,0.86,0.0,0.55,0.07,0.03,41.34,82.4,5.52,48.59,0.0,0.31,0.0,0.0,0.66,0.07,0.1,0.0,58.82,59.84,2.62,1.31,29,2,3,Francia Liga 2,3
Tristan Muyumba,0.0,0.14,58.93,0.74,0.0,0.0,2.17,1.17,0.03,0.34,0.0,0.91,0.09,0.06,40.54,86.61,7.77,66.33,0.0,0.11,0.0,0.0,0.89,0.14,0.2,0.0,39.02,48.63,0.49,1.03,35,2,3,Francia Liga 2,3
Sam Sanna,0.05,0.0,58.82,0.48,0.0,0.0,2.19,1.24,0.0,0.71,0.0,0.9,0.05,0.0,28.95,79.93,6.9,50.0,0.0,0.24,0.0,0.0,0.86,0.19,0.1,0.0,56.52,56.02,1.14,1.05,21,1,3,Francia Liga 2,3
Nicholas Opoku,0.0,0.0,87.5,0.21,0.0,0.0,1.21,1.15,0.06,2.68,0.03,0.53,0.09,0.03,45.21,84.19,2.62,48.52,0.0,0.21,0.0,0.0,1.24,0.06,0.21,0.03,59.34,59.15,0.71,0.91,34,2,2,Francia Liga 2,3
Jonathan Buatu-Mananga,0.08,0.17,60.0,0.5,0.08,0.0,1.83,0.58,0.0,3.54,0.0,0.21,0.0,0.0,43.5,87.93,1.42,39.22,0.0,0.08,0.0,0.0,1.33,0.21,0.13,0.0,56.58,63.25,0.63,0.67,24,2,2,Francia Liga 2,3
Thomas Callens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,27.5,56.36,1.25,36.0,3.0,0.25,0.0,0.0,1.5,0.0,0.0,0.0,100.0,75.0,0.5,0.25,4,2,1,Francia Liga 2,3
Terence Kongolo,0.0,0.0,66.67,0.07,0.0,0.0,0.64,0.64,0.0,2.5,0.0,0.43,0.07,0.0,46.79,86.26,2.5,34.72,0.0,0.29,0.0,0.0,0.5,0.0,0.14,0.0,59.46,57.33,0.57,0.71,14,2,2,Francia Liga 2,3
Rafiki Saïd,0.3,0.03,43.36,1.97,0.0,0.0,0.97,0.77,0.0,0.2,0.0,0.73,0.2,0.1,19.2,75.87,4.97,50.0,0.0,0.03,0.0,0.0,0.97,0.3,0.03,0.0,51.02,43.26,1.17,1.1,30,1,3,Francia Liga 2,3
Yvann Maçon,0.1,0.1,57.32,1.03,0.0,0.0,2.03,0.97,0.03,0.83,0.0,1.17,0.27,0.07,42.63,80.45,8.37,57.69,0.0,0.27,0.0,0.0,1.1,0.23,0.23,0.0,45.0,45.6,0.47,1.53,30,2,2,Francia Liga 2,3
Yanis Begraoui,0.5,0.56,42.25,2.28,0.0,0.0,1.17,0.28,0.0,0.28,0.0,1.06,0.11,0.0,22.61,72.24,5.72,57.14,0.0,0.11,0.0,0.0,1.22,0.17,0.06,0.0,20.41,36.89,0.83,0.39,18,1,4,Francia Liga 2,3
Victor Lobry,0.03,0.0,50.91,1.06,0.0,0.0,1.11,0.47,0.03,0.5,0.0,0.56,0.14,0.06,26.64,81.75,7.81,62.79,0.0,0.06,0.0,0.0,0.92,0.11,0.06,0.0,36.36,46.23,0.44,0.58,36,2,3,Francia Liga 2,3
Dylan Louiserre,0.03,0.0,50.0,0.79,0.0,0.0,1.82,1.44,0.0,1.41,0.0,1.21,0.03,0.03,47.91,85.02,7.35,56.0,0.0,0.32,0.0,0.0,0.94,0.09,0.15,0.0,50.85,47.42,1.06,1.74,34,2,3,Francia Liga 2,3
Joseph Lopy,0.0,0.0,50.0,0.5,0.0,0.0,1.88,0.69,0.06,0.38,0.0,0.63,0.19,0.25,43.81,86.59,4.06,61.02,0.0,0.13,0.0,0.0,1.5,0.25,0.06,0.0,53.33,54.26,0.94,0.63,16,3,3,Francia Liga 2,3
Donatien Gomis,0.05,0.05,83.33,0.41,0.05,0.0,1.0,1.14,0.05,3.09,0.05,0.5,0.0,0.0,47.36,83.11,2.91,43.41,0.0,0.23,0.0,0.0,1.05,0.05,0.09,0.0,66.07,59.9,0.77,1.09,22,2,2,Francia Liga 2,3
Adolphe Teikeu,0.0,0.0,50.0,0.27,0.0,0.0,1.64,0.91,0.0,1.45,0.0,1.0,0.09,0.0,46.82,80.39,4.64,41.77,0.0,0.27,0.0,0.0,0.55,0.27,0.18,0.0,66.67,58.24,0.36,0.91,11,3,2,Francia Liga 2,3
Zuriko Davitashvili,0.17,0.0,41.3,1.17,0.0,0.0,1.34,0.14,0.0,0.31,0.0,1.14,0.24,0.07,17.9,78.81,5.55,50.0,0.0,0.03,0.0,0.0,0.45,0.1,0.03,0.0,41.67,41.07,0.79,0.97,29,1,4,Francia Liga 2,3
Mehdi Merghem,0.08,0.17,69.7,1.33,0.0,0.0,0.67,0.33,0.0,0.25,0.08,0.92,0.08,0.0,21.5,80.23,4.75,66.67,0.0,0.0,0.0,0.0,0.33,0.08,0.08,0.0,40.0,52.75,1.25,0.83,12,2,3,Francia Liga 2,3
Jordy Gaspar,0.04,0.0,47.06,0.23,0.0,0.0,1.81,1.38,0.04,2.27,0.0,0.5,0.08,0.04,35.81,76.15,4.42,29.7,0.0,0.5,0.0,0.0,0.62,0.08,0.27,0.0,64.52,57.32,1.31,1.12,26,2,2,Francia Liga 2,3
Mathieu Michel,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.7,0.06,0.09,0.0,0.0,30.45,65.47,1.09,41.23,3.33,0.12,0.24,0.0,1.52,0.18,0.03,0.0,100.0,78.95,0.12,0.03,33,3,1,Francia Liga 2,3
Lucas Deaux,0.0,0.11,0.0,0.56,0.0,0.0,1.11,0.11,0.0,0.11,0.0,0.44,0.22,0.0,12.22,79.09,2.11,77.78,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,42.86,57.69,0.22,0.22,9,3,3,Francia Liga 2,3
Adama Fofana,0.0,0.0,69.09,0.25,0.0,0.0,2.46,1.63,0.04,1.13,0.0,0.63,0.04,0.0,42.5,77.06,6.83,33.1,0.0,0.17,0.0,0.0,0.92,0.08,0.25,0.0,33.33,58.13,1.29,1.0,24,1,2,Francia Liga 2,3
Guy-Marcelin Kilama,0.0,0.03,76.92,0.28,0.0,0.0,1.97,1.53,0.09,3.69,0.0,0.34,0.0,0.0,42.63,86.29,1.31,48.13,0.0,0.06,0.0,0.0,1.47,0.19,0.06,0.06,55.17,64.22,0.94,0.78,32,1,2,Francia Liga 2,3
Lloyd Palun,0.06,0.0,66.67,0.24,0.06,0.0,1.65,2.0,0.06,2.35,0.0,0.76,0.0,0.0,35.47,77.61,4.71,38.1,0.0,0.24,0.0,0.0,1.0,0.24,0.24,0.0,55.77,52.9,0.59,1.41,17,3,2,Francia Liga 2,3
Moussa Sylla,0.0,0.23,42.86,1.08,0.0,0.0,0.62,0.31,0.0,0.15,0.0,0.08,0.08,0.15,9.85,64.06,2.31,50.0,0.0,0.0,0.0,0.0,0.23,0.08,0.08,0.0,47.83,47.62,0.62,0.77,13,1,4,Francia Liga 2,3
Lamine Fomba,0.03,0.03,54.35,0.74,0.0,0.0,2.12,1.56,0.0,0.85,0.0,0.68,0.06,0.06,39.76,83.65,5.59,55.42,0.0,0.21,0.0,0.0,1.06,0.15,0.29,0.0,52.58,47.9,0.68,2.06,34,2,3,Francia Liga 2,3
Regis Gurtner,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.03,0.03,0.0,0.0,20.08,67.37,0.76,47.07,2.95,0.24,0.18,0.05,1.29,0.08,0.0,0.0,100.0,93.75,0.16,0.0,38,3,1,Francia Liga 2,3
Maxime Do Couto,0.1,0.15,38.46,1.05,0.0,0.0,0.5,0.15,0.0,0.05,0.0,0.35,0.3,0.05,12.3,76.02,3.75,55.0,0.0,0.0,0.0,0.0,0.2,0.05,0.2,0.0,0.0,41.1,0.75,0.6,20,2,3,Francia Liga 2,3
Bryan Goncalves,0.0,0.0,72.73,0.46,0.0,0.0,2.04,1.42,0.0,3.81,0.0,0.62,0.0,0.0,46.54,76.45,5.42,44.03,0.0,0.19,0.0,0.0,1.04,0.27,0.12,0.12,60.0,64.68,1.23,0.85,26,2,2,Francia Liga 2,3
Allan Linguet,0.03,0.0,46.55,0.12,0.0,0.0,2.21,0.97,0.0,1.61,0.0,0.48,0.0,0.03,31.0,77.52,5.64,36.67,0.0,0.27,0.0,0.0,0.88,0.24,0.12,0.0,42.11,58.96,1.52,0.61,33,1,2,Francia Liga 2,3
Yohan Tavares,0.0,0.0,66.67,0.06,0.0,0.0,1.06,1.18,0.0,4.26,0.0,0.41,0.0,0.0,38.59,86.28,1.29,49.65,0.0,0.24,0.0,0.0,0.91,0.29,0.09,0.03,67.59,58.17,0.29,0.94,34,3,2,Francia Liga 2,3
Mahamadou Doucouré,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.33,3.33,90.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,0.33,0.67,3,1,4,Francia Liga 2,3
Loïc Nestor,0.0,0.0,100.0,0.36,0.0,0.0,0.93,0.93,0.0,2.07,0.0,0.36,0.07,0.07,35.0,85.51,2.5,54.43,0.0,0.21,0.0,0.0,0.71,0.07,0.14,0.07,62.5,61.11,0.29,0.5,14,3,2,Francia Liga 2,3
Nicolas Delpech,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,87.5,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.33,0.0,2.0,1,2,3,Francia Liga 2,3
Nassim Chadli,0.0,0.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,6.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,57.14,0.5,0.0,2,1,3,Francia Liga 2,3
Malcolm Viltard,0.0,0.0,100.0,0.5,0.0,0.0,1.5,1.5,0.0,0.5,0.0,1.5,0.0,0.0,40.0,93.75,2.0,71.43,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,60.0,44.44,0.5,2.5,2,1,3,Francia Liga 2,3
Axel Bamba,0.0,0.0,100.0,0.0,0.0,0.0,1.33,0.67,0.0,1.33,0.0,0.0,0.0,0.0,6.0,72.22,0.0,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,33.33,60.0,0.0,0.33,3,1,2,Francia Liga 2,3
Jocelyn Janneh,0.0,0.0,100.0,0.25,0.0,0.0,1.5,0.25,0.0,0.5,0.0,0.25,0.0,0.0,21.75,82.76,2.5,42.86,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,75.0,75.0,0.5,0.25,4,1,3,Francia Liga 2,3
Till Cissokho,0.03,0.11,75.0,0.5,0.0,0.0,1.11,1.11,0.06,2.56,0.0,0.25,0.0,0.0,43.42,84.64,3.06,57.87,0.0,0.33,0.0,0.0,1.19,0.11,0.08,0.03,67.37,64.06,0.47,0.72,36,1,2,Francia Liga 2,3
Zakaria Naidji,0.22,0.06,40.43,1.63,0.06,0.0,0.88,0.5,0.03,0.06,0.0,0.47,0.16,0.06,16.88,77.41,5.22,56.52,0.0,0.0,0.0,0.0,0.88,0.22,0.13,0.0,25.53,38.4,0.94,0.75,32,2,4,Francia Liga 2,3
Steve Shamal,0.09,0.0,42.48,1.28,0.0,0.0,0.63,0.34,0.0,0.28,0.0,0.53,0.25,0.16,23.03,71.37,7.0,47.5,0.0,0.0,0.0,0.0,0.97,0.06,0.06,0.0,31.25,39.45,0.56,0.31,32,2,4,Francia Liga 2,3
Amine El Ouazzani,0.3,0.13,42.5,1.61,0.0,0.0,0.65,0.39,0.0,0.22,0.0,0.57,0.13,0.09,15.22,69.71,3.96,27.27,0.0,0.0,0.0,0.0,0.78,0.09,0.0,0.0,43.55,34.9,0.35,1.0,23,1,4,Francia Liga 2,3
Mathis Riou,0.0,0.0,50.0,0.21,0.0,0.0,1.47,0.84,0.0,1.63,0.0,0.32,0.0,0.0,46.74,84.8,2.89,47.68,0.0,0.32,0.0,0.0,0.68,0.11,0.05,0.0,36.59,55.24,0.74,0.58,19,1,2,Francia Liga 2,3
Axel Ngando,0.0,0.05,52.63,0.63,0.0,0.0,1.42,0.42,0.0,0.47,0.0,0.74,0.11,0.05,31.74,86.4,7.53,72.92,0.0,0.05,0.0,0.0,0.63,0.11,0.0,0.0,51.85,52.45,1.26,0.79,19,2,3,Francia Liga 2,3
Matthias Phaeton,0.24,0.08,46.92,1.3,0.0,0.0,0.59,0.35,0.0,0.19,0.0,0.7,0.16,0.05,17.11,78.04,5.51,76.19,0.0,0.11,0.0,0.0,0.65,0.03,0.03,0.03,32.5,41.51,1.59,1.05,37,1,4,Francia Liga 2,3
Quentin Boisgard,0.06,0.11,48.72,1.11,0.0,0.0,1.67,0.44,0.0,0.22,0.0,0.89,0.22,0.11,24.5,78.68,8.06,52.0,0.0,0.0,0.0,0.0,1.0,0.17,0.11,0.0,27.27,43.82,1.11,1.11,18,2,3,Francia Liga 2,3
Manuel Perez,0.0,0.0,33.33,0.56,0.0,0.0,1.11,0.89,0.0,1.11,0.0,0.56,0.0,0.11,33.56,81.13,4.0,59.46,0.0,0.22,0.0,0.0,0.22,0.0,0.11,0.11,60.0,53.7,1.0,1.11,9,3,3,Francia Liga 2,3
Arial Mendy,0.0,0.0,57.14,0.13,0.0,0.0,1.5,0.88,0.0,0.88,0.0,0.25,0.0,0.0,44.88,86.63,5.0,70.83,0.0,0.0,0.0,0.0,0.75,0.0,0.38,0.0,45.45,52.83,0.88,0.88,8,2,2,Francia Liga 2,3
Rassoul Ndiaye,0.03,0.0,60.0,1.03,0.0,0.0,2.1,0.84,0.0,0.29,0.0,1.45,0.1,0.03,41.16,87.93,9.06,60.98,0.0,0.16,0.0,0.0,0.94,0.03,0.23,0.0,43.59,49.24,1.26,1.29,31,1,3,Francia Liga 2,3
Moataz Zemzemi,0.17,0.03,48.68,0.97,0.0,0.0,1.67,0.87,0.03,0.5,0.03,0.8,0.07,0.03,40.1,86.45,6.43,70.0,0.0,0.03,0.0,0.0,1.37,0.17,0.13,0.0,51.52,50.0,1.17,0.77,30,1,3,Francia Liga 2,3
Mathis Lachuer,0.0,0.0,64.71,0.74,0.0,0.0,1.17,0.57,0.0,0.48,0.0,0.35,0.0,0.04,18.7,80.93,4.35,48.89,0.0,0.0,0.0,0.0,0.78,0.04,0.13,0.0,47.06,61.86,1.17,0.78,23,1,3,Francia Liga 2,3
Julien Masson,0.0,0.0,78.26,0.38,0.0,0.0,4.05,1.86,0.0,0.95,0.0,2.1,0.0,0.05,27.29,76.09,3.81,43.84,0.0,0.33,0.0,0.0,0.81,0.19,0.33,0.0,28.33,48.16,1.19,2.24,21,2,3,Francia Liga 2,3
Vincent Pajot,0.06,0.03,47.06,0.55,0.0,0.0,2.68,1.19,0.0,1.16,0.0,1.13,0.06,0.06,28.03,77.91,6.35,41.27,0.0,0.32,0.0,0.0,1.19,0.06,0.32,0.03,51.56,48.45,1.1,2.19,31,3,3,Francia Liga 2,3
Christopher Rocchia,0.0,0.0,50.0,0.08,0.0,0.0,2.25,1.17,0.17,1.75,0.0,0.17,0.08,0.0,43.92,80.46,6.33,33.96,0.0,0.08,0.0,0.0,0.83,0.08,0.25,0.17,56.25,68.69,2.08,1.0,12,2,2,Francia Liga 2,3
Ibrahima Wadji,0.4,0.67,38.78,2.6,0.0,0.0,0.53,0.13,0.0,0.13,0.0,0.4,0.1,0.07,9.07,79.78,3.8,80.0,0.0,0.03,0.0,0.0,0.9,0.13,0.1,0.0,35.42,33.17,0.57,1.5,30,2,4,Francia Liga 2,3
Aimen Moueffek,0.04,0.0,59.26,0.74,0.0,0.0,1.09,0.48,0.0,0.57,0.0,0.7,0.13,0.04,24.04,85.9,5.13,77.27,0.0,0.09,0.0,0.0,0.57,0.09,0.04,0.0,48.78,51.71,1.26,0.96,23,1,3,Francia Liga 2,3
Johny Placide,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.03,0.03,0.94,0.06,0.12,0.0,0.0,26.91,68.02,1.39,39.74,2.18,0.33,0.3,0.06,1.09,0.12,0.09,0.0,77.78,65.0,0.12,0.03,33,3,1,Francia Liga 2,3
Ibrahima Sory Conté,0.05,0.05,85.71,0.62,0.0,0.0,0.9,1.1,0.0,3.95,0.05,0.52,0.0,0.05,40.48,82.82,1.67,37.5,0.0,0.1,0.0,0.0,1.43,0.14,0.1,0.05,75.38,67.42,0.71,0.67,21,2,2,Francia Liga 2,3
Jimmy Roye,0.03,0.0,56.25,0.75,0.0,0.0,1.39,0.61,0.0,1.39,0.03,1.0,0.11,0.06,36.5,78.23,6.5,56.1,0.0,0.19,0.0,0.0,1.03,0.25,0.19,0.0,65.71,58.21,1.61,1.11,36,3,3,Francia Liga 2,3
Kouadio Dabila,0.0,0.0,100.0,0.4,0.0,0.0,1.6,0.7,0.1,2.6,0.0,0.0,0.0,0.0,60.1,88.85,2.3,52.56,0.0,0.1,0.0,0.0,1.1,0.0,0.3,0.1,36.36,53.06,0.1,0.8,10,2,2,Francia Liga 2,3
Jimmy Giraudon,0.0,0.0,66.67,0.06,0.0,0.0,1.0,1.63,0.0,2.56,0.0,0.38,0.0,0.0,53.06,90.93,1.75,67.35,0.0,0.19,0.0,0.0,1.31,0.19,0.44,0.06,45.16,51.9,0.56,0.88,16,3,2,Francia Liga 2,3
Janis Antiste,0.07,0.21,47.83,2.0,0.0,0.0,1.07,0.57,0.0,1.14,0.0,0.86,0.07,0.0,23.5,73.86,7.43,58.33,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,48.65,43.94,1.0,1.29,14,1,4,Francia Liga 2,3
Anthony Mandrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.27,0.03,0.05,0.0,0.0,23.35,64.93,0.97,39.07,2.19,0.22,0.11,0.03,0.89,0.24,0.05,0.0,85.71,76.19,0.16,0.03,37,2,1,Francia Liga 2,3
Issouf Sissokho,0.0,0.0,63.64,0.43,0.0,0.0,0.71,0.36,0.0,0.14,0.0,0.36,0.0,0.0,22.57,90.19,4.86,44.44,0.0,0.07,0.0,0.0,0.07,0.07,0.0,0.0,18.18,46.88,0.79,1.07,14,1,3,Francia Liga 2,3
Yasser Balde,0.06,0.24,60.0,0.65,0.0,0.0,1.24,0.94,0.0,3.0,0.0,0.35,0.06,0.06,38.35,80.21,3.41,42.61,0.0,0.29,0.0,0.0,0.59,0.29,0.18,0.06,52.17,50.43,0.65,1.53,17,2,2,Francia Liga 2,3
Kevin Testud,0.05,0.0,48.89,0.59,0.0,0.0,1.76,0.57,0.0,0.65,0.0,0.73,0.14,0.11,14.81,52.74,3.24,31.58,0.0,0.08,0.0,0.0,0.81,0.05,0.03,0.0,43.24,50.1,1.7,0.84,37,3,4,Francia Liga 2,3
Paul Lasne,0.0,0.0,42.86,0.57,0.0,0.0,0.86,0.96,0.0,0.21,0.0,0.57,0.11,0.0,38.39,85.58,6.64,56.73,0.0,0.18,0.0,0.0,0.64,0.04,0.07,0.04,62.07,54.6,1.36,0.75,28,3,3,Francia Liga 2,3
Anthony Gonçalves,0.03,0.0,46.15,0.59,0.0,0.0,1.91,1.03,0.0,1.5,0.0,0.94,0.06,0.06,31.06,70.02,5.75,29.74,0.0,0.19,0.0,0.0,0.88,0.28,0.16,0.0,43.33,46.29,0.63,1.75,32,3,2,Francia Liga 2,3
Charles Boli,0.04,0.04,68.0,0.43,0.0,0.0,0.89,0.46,0.0,0.21,0.0,0.43,0.07,0.04,13.29,83.06,3.71,60.71,0.0,0.04,0.0,0.0,0.46,0.11,0.07,0.0,40.0,65.69,1.43,0.25,28,2,3,Francia Liga 2,3
Gaël Kakuta,0.19,0.1,41.67,1.57,0.0,0.0,1.05,0.43,0.05,0.24,0.0,0.9,0.19,0.1,29.52,73.39,10.95,54.17,0.0,0.1,0.0,0.0,1.1,0.05,0.05,0.0,35.14,35.44,1.14,0.95,21,3,3,Francia Liga 2,3
Pape Meissa Ba,0.06,0.31,43.14,1.63,0.0,0.0,0.49,0.29,0.0,0.6,0.0,0.2,0.2,0.14,15.86,70.81,4.2,57.69,0.0,0.11,0.0,0.0,0.63,0.09,0.09,0.03,30.33,35.69,0.71,1.09,35,2,4,Francia Liga 2,3
Florian Bohnert,0.06,0.0,38.46,0.33,0.06,0.0,1.61,0.83,0.0,0.67,0.0,0.39,0.06,0.0,19.33,68.97,4.33,35.71,0.0,0.17,0.0,0.0,0.61,0.06,0.11,0.0,36.0,47.69,0.5,0.67,18,2,3,Francia Liga 2,3
Abdallah Ndour,0.04,0.0,36.84,0.33,0.04,0.0,1.11,0.63,0.04,1.81,0.0,0.67,0.07,0.04,43.52,84.51,6.59,34.15,0.0,0.22,0.0,0.0,0.67,0.04,0.07,0.0,60.0,50.25,1.0,1.26,27,2,2,Francia Liga 2,3
Geoffray Durbant,0.12,0.12,50.0,0.88,0.03,0.0,0.3,0.09,0.0,0.24,0.0,0.55,0.09,0.09,9.79,67.18,2.58,61.54,0.0,0.0,0.0,0.0,0.58,0.09,0.12,0.0,38.24,40.52,1.24,1.0,33,3,4,Francia Liga 2,3
