Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Ibrahima Konaté,0.0,0.11,83.33,0.61,0.0,0.0,2.11,1.44,0.06,3.11,0.11,0.61,0.06,0.0,62.78,87.17,4.17,40.0,0.0,0.39,0.0,0.0,1.17,0.06,0.28,0.0,76.67,64.5,0.83,1.61,18,1,2,Inglaterra Premier League,1
Nathaniel Phillips,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,41.0,86.59,3.5,61.54,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,85.71,0.0,0.5,2,2,2,Inglaterra Premier League,1
Toti Gomes,0.06,0.0,60.0,0.29,0.06,0.0,0.88,0.65,0.0,2.59,0.0,0.24,0.0,0.0,29.24,83.3,3.41,42.22,0.0,0.24,0.0,0.0,0.76,0.06,0.35,0.0,51.52,50.55,0.29,0.94,17,1,2,Inglaterra Premier League,1
Jadon Sancho,0.23,0.08,46.58,0.81,0.0,0.0,0.62,0.27,0.0,0.19,0.0,0.77,0.23,0.12,28.81,85.05,12.65,64.71,0.0,0.08,0.0,0.0,0.62,0.08,0.0,0.0,14.29,38.27,0.38,0.35,26,1,3,Inglaterra Premier League,1
Gonçalo Guedes,0.08,0.0,41.67,1.46,0.0,0.0,0.62,0.08,0.0,0.15,0.0,0.23,0.08,0.08,13.23,75.0,4.38,72.73,0.0,0.0,0.0,0.0,0.77,0.15,0.08,0.0,38.89,53.66,1.85,0.85,13,2,4,Inglaterra Premier League,1
Ben Chilwell,0.09,0.09,40.0,0.7,0.0,0.0,0.91,0.78,0.0,1.0,0.0,0.52,0.04,0.09,33.0,83.27,7.7,32.08,0.0,0.09,0.0,0.0,0.57,0.26,0.13,0.0,56.52,50.99,1.0,0.57,23,2,3,Inglaterra Premier League,1
Maximilian Wöber,0.0,0.0,0.0,0.56,0.0,0.0,1.56,1.69,0.06,4.0,0.0,0.5,0.06,0.0,40.19,71.23,5.31,36.28,0.0,0.13,0.0,0.0,1.31,0.13,0.19,0.0,55.1,53.0,0.06,0.94,16,2,2,Inglaterra Premier League,1
James Justin,0.0,0.0,26.67,0.36,0.0,0.0,1.43,1.07,0.0,2.57,0.0,0.36,0.0,0.0,48.71,81.52,7.93,42.19,0.0,0.29,0.0,0.0,1.21,0.57,0.0,0.0,41.82,55.07,2.07,0.57,14,2,2,Inglaterra Premier League,1
Issa Diop,0.04,0.0,75.0,0.12,0.0,0.0,1.12,1.4,0.08,3.44,0.0,0.6,0.04,0.0,55.8,87.1,3.28,42.66,0.0,0.28,0.0,0.0,0.88,0.16,0.08,0.0,57.89,56.25,0.32,0.64,25,2,2,Inglaterra Premier League,1
Vladimír Coufal,0.0,0.0,33.33,0.22,0.0,0.0,2.15,1.41,0.0,2.37,0.0,0.52,0.15,0.04,30.04,65.72,6.07,30.6,0.0,0.07,0.0,0.0,1.15,0.15,0.19,0.0,65.08,56.94,0.78,1.11,27,3,2,Inglaterra Premier League,1
Kai Havertz,0.2,0.4,30.36,2.03,0.09,0.0,0.97,0.2,0.0,1.11,0.0,0.57,0.14,0.03,24.8,82.37,9.43,77.78,0.0,0.11,0.0,0.0,0.71,0.17,0.14,0.0,56.43,42.7,0.71,1.71,35,1,4,Inglaterra Premier League,1
Demarai Gray,0.12,0.15,44.0,1.79,0.0,0.0,1.0,0.39,0.0,0.45,0.0,0.42,0.15,0.03,19.94,81.31,6.61,50.0,0.0,0.03,0.0,0.0,1.06,0.12,0.09,0.0,22.41,40.63,1.55,0.73,33,2,4,Inglaterra Premier League,1
Dejan Kulusevski,0.07,0.03,49.02,1.43,0.0,0.0,1.27,0.43,0.03,0.23,0.0,0.93,0.23,0.23,22.53,82.54,7.93,47.62,0.0,0.0,0.0,0.0,1.2,0.13,0.07,0.0,36.36,40.28,0.83,1.2,30,1,4,Inglaterra Premier League,1
David Datro Fofana,0.0,0.0,71.43,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,87.5,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,57.89,1.0,1.0,3,1,4,Inglaterra Premier League,1
Pontus Jansson,0.08,0.0,100.0,0.33,0.08,0.0,0.42,0.75,0.0,3.17,0.0,0.17,0.0,0.0,26.25,80.0,1.08,43.75,0.0,0.08,0.0,0.0,0.83,0.33,0.0,0.0,67.57,66.0,0.08,0.17,12,3,2,Inglaterra Premier League,1
Matheus Cunha,0.12,0.06,76.47,1.53,0.0,0.0,0.41,0.53,0.0,0.53,0.0,0.47,0.06,0.0,13.06,75.68,3.24,63.64,0.0,0.0,0.0,0.0,0.71,0.0,0.06,0.0,15.91,41.5,1.24,1.18,17,1,4,Inglaterra Premier League,1
Antonee Robinson,0.0,0.0,60.0,0.09,0.0,0.0,1.77,1.51,0.03,2.17,0.03,0.6,0.0,0.03,41.89,76.88,8.57,43.72,0.0,0.26,0.0,0.0,1.11,0.14,0.23,0.0,57.14,55.78,0.66,0.94,35,2,2,Inglaterra Premier League,1
Rico Lewis,0.0,0.0,72.73,0.36,0.0,0.0,1.14,0.43,0.0,0.86,0.0,0.36,0.14,0.0,45.57,92.16,9.86,58.33,0.0,0.07,0.0,0.0,0.5,0.07,0.07,0.0,0.0,53.16,1.29,0.71,14,1,2,Inglaterra Premier League,1
Dominic Solanke,0.18,0.15,45.45,2.3,0.0,0.0,0.45,0.18,0.0,1.3,0.0,0.52,0.18,0.21,15.58,69.84,4.03,61.54,0.0,0.12,0.0,0.0,1.42,0.15,0.06,0.0,34.44,37.08,1.61,1.21,33,2,4,Inglaterra Premier League,1
Joe Worrall,0.03,0.0,75.0,0.23,0.03,0.0,1.77,0.87,0.07,3.6,0.0,0.33,0.03,0.0,36.47,78.52,3.4,44.74,0.0,0.17,0.0,0.0,1.2,0.27,0.2,0.0,62.5,60.53,0.13,0.9,30,2,2,Inglaterra Premier League,1
Willy Boly,0.0,0.0,100.0,0.18,0.0,0.0,1.18,1.09,0.0,4.09,0.0,0.45,0.0,0.09,23.36,75.1,1.18,31.71,0.0,0.27,0.0,0.0,0.82,0.09,0.18,0.0,62.5,64.15,0.45,0.45,11,3,2,Inglaterra Premier League,1
Wilfried Zaha,0.26,0.22,45.83,2.44,0.0,0.0,1.19,0.59,0.0,0.22,0.0,0.48,0.11,0.07,22.37,81.29,7.78,47.06,0.0,0.11,0.0,0.0,1.15,0.11,0.19,0.0,27.27,44.74,2.85,1.3,27,3,4,Inglaterra Premier League,1
Marcel Sabitzer,0.0,0.0,50.0,1.0,0.0,0.0,1.09,0.73,0.0,1.0,0.0,0.82,0.27,0.09,26.91,79.05,7.18,52.94,0.0,0.09,0.0,0.0,0.55,0.09,0.09,0.0,54.17,51.43,0.91,0.73,11,2,3,Inglaterra Premier League,1
Marc Albrighton,0.17,0.0,100.0,0.33,0.0,0.0,0.67,0.17,0.0,0.67,0.0,1.17,0.17,0.0,18.67,68.75,4.33,22.22,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,50.0,42.86,0.33,0.33,6,3,3,Inglaterra Premier League,1
Lyanco,0.05,0.0,80.0,0.57,0.05,0.0,1.14,0.95,0.0,2.9,0.1,0.29,0.0,0.05,23.9,75.5,1.95,32.99,0.0,0.0,0.0,0.0,1.14,0.1,0.19,0.0,56.82,58.77,0.48,0.76,21,2,2,Inglaterra Premier League,1
Ben Davies,0.06,0.0,41.67,0.45,0.03,0.0,0.9,0.58,0.0,2.16,0.0,0.39,0.13,0.06,38.13,83.16,5.61,41.82,0.0,0.29,0.0,0.0,0.97,0.1,0.13,0.0,56.91,52.86,0.55,0.97,31,2,2,Inglaterra Premier League,1
Joël Veltman,0.03,0.0,38.46,0.48,0.0,0.0,2.0,0.61,0.03,1.58,0.0,0.65,0.06,0.03,41.84,85.2,9.26,41.59,0.0,0.19,0.0,0.0,0.81,0.13,0.19,0.0,59.09,61.5,1.23,0.87,31,3,2,Inglaterra Premier League,1
Wesley Fofana,0.06,0.06,90.91,0.47,0.06,0.0,2.0,1.71,0.06,2.18,0.12,0.88,0.0,0.0,58.88,89.01,6.29,29.63,0.0,0.12,0.0,0.0,1.18,0.24,0.24,0.0,60.34,64.2,1.47,0.76,17,1,2,Inglaterra Premier League,1
Chris Mepham,0.0,0.0,42.86,0.31,0.0,0.0,1.73,1.15,0.0,5.62,0.0,0.42,0.0,0.0,39.31,83.66,2.19,38.02,0.0,0.19,0.0,0.0,1.85,0.15,0.27,0.0,62.35,62.43,0.27,0.62,26,2,2,Inglaterra Premier League,1
José Sá,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0,0.03,0.5,0.06,0.0,0.0,0.0,28.14,65.35,0.61,28.27,3.0,0.31,0.11,0.06,1.33,0.19,0.06,0.0,87.5,89.47,0.22,0.03,36,2,1,Inglaterra Premier League,1
Konstantinos Tsimikas,0.0,0.05,33.33,0.35,0.0,0.0,0.7,0.6,0.0,0.7,0.0,0.3,0.05,0.2,22.2,85.36,4.4,60.71,0.0,0.05,0.0,0.0,0.5,0.05,0.15,0.0,50.0,45.33,0.45,0.65,20,2,2,Inglaterra Premier League,1
César Azpilicueta,0.0,0.0,58.33,0.36,0.0,0.0,1.72,0.76,0.0,1.84,0.0,0.6,0.16,0.0,35.88,83.72,7.28,24.49,0.0,0.12,0.0,0.0,0.76,0.08,0.12,0.0,60.42,55.13,0.28,1.08,25,3,2,Inglaterra Premier League,1
Nathan Collins,0.0,0.0,100.0,0.12,0.0,0.0,1.04,0.81,0.0,3.19,0.0,0.35,0.0,0.0,43.42,88.13,3.5,54.03,0.0,0.15,0.0,0.0,1.23,0.15,0.08,0.04,54.41,55.17,0.35,0.65,26,1,2,Inglaterra Premier League,1
Harvey Elliott,0.03,0.03,55.88,1.13,0.0,0.0,0.84,0.47,0.0,0.19,0.0,0.84,0.22,0.06,29.91,82.86,9.13,51.61,0.0,0.03,0.0,0.0,0.63,0.0,0.06,0.0,20.0,44.64,0.78,0.44,32,1,3,Inglaterra Premier League,1
Marc Roca,0.03,0.06,62.96,1.09,0.0,0.0,2.06,0.72,0.0,0.72,0.03,1.44,0.13,0.06,37.84,79.36,9.03,49.28,0.0,0.0,0.0,0.0,1.63,0.25,0.22,0.0,59.38,49.24,0.91,1.25,32,2,3,Inglaterra Premier League,1
Lloyd Kelly,0.0,0.0,16.67,0.13,0.0,0.0,1.43,1.13,0.04,4.3,0.0,0.26,0.0,0.09,45.09,81.39,5.04,36.97,0.0,0.22,0.0,0.0,1.48,0.17,0.13,0.0,64.29,59.52,0.22,0.74,23,2,2,Inglaterra Premier League,1
Roméo Lavia,0.03,0.0,68.29,0.41,0.0,0.0,2.07,1.14,0.0,0.79,0.03,1.1,0.0,0.0,34.17,86.38,6.52,66.2,0.0,0.07,0.0,0.0,1.62,0.1,0.31,0.0,44.44,56.08,1.66,0.97,29,1,3,Inglaterra Premier League,1
Curtis Jones,0.17,0.0,45.83,0.83,0.0,0.0,1.89,0.17,0.0,0.5,0.0,0.72,0.06,0.06,36.56,91.19,11.61,88.24,0.0,0.0,0.0,0.0,0.67,0.17,0.11,0.0,33.33,46.38,0.89,0.72,18,1,3,Inglaterra Premier League,1
Michael Keane,0.08,0.17,66.67,1.17,0.0,0.0,0.58,1.17,0.17,4.58,0.0,0.25,0.17,0.17,35.67,70.09,4.17,31.71,0.0,0.17,0.0,0.0,1.75,0.08,0.0,0.0,67.0,64.06,0.33,0.58,12,2,2,Inglaterra Premier League,1
Harry Souttar,0.0,0.25,100.0,0.67,0.0,0.0,1.25,1.0,0.0,3.75,0.0,0.92,0.0,0.08,45.67,81.39,3.75,33.87,0.0,0.08,0.0,0.0,1.33,0.25,0.17,0.0,86.36,73.49,0.42,0.42,12,2,2,Inglaterra Premier League,1
Jonny Evans,0.0,0.0,0.0,0.08,0.0,0.0,1.0,1.38,0.0,3.77,0.0,0.31,0.0,0.0,60.54,87.55,3.62,53.41,0.0,0.08,0.0,0.0,1.54,0.62,0.08,0.0,66.67,63.89,0.54,0.69,13,3,2,Inglaterra Premier League,1
Lewis Miley,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Oriol Romeu,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,96.55,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,85.71,2.0,1.0,1,3,3,Inglaterra Premier League,1
Samuel Amo-Ameyaw,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,83.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,1,4,Inglaterra Premier League,1
Hugo Lloris,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.8,0.16,0.08,0.0,0.0,24.64,73.54,0.56,40.67,3.16,0.28,0.04,0.0,1.32,0.24,0.0,0.0,76.92,70.59,0.08,0.0,25,3,1,Inglaterra Premier League,1
Tyrell Malacia,0.0,0.0,31.58,0.23,0.0,0.0,2.09,1.14,0.0,2.0,0.0,0.5,0.05,0.0,30.36,87.43,7.32,50.0,0.0,0.27,0.0,0.0,0.55,0.09,0.27,0.0,66.67,49.66,0.59,1.77,22,1,2,Inglaterra Premier League,1
Emiliano Buendía,0.13,0.03,51.85,1.29,0.05,0.0,1.34,0.53,0.0,0.34,0.0,1.5,0.21,0.05,26.11,78.63,8.16,69.7,0.0,0.08,0.0,0.0,0.84,0.05,0.0,0.0,29.87,38.32,1.16,1.13,38,2,3,Inglaterra Premier League,1
Conor Coady,0.04,0.04,0.0,0.17,0.0,0.0,0.58,0.58,0.0,3.54,0.04,0.33,0.04,0.04,50.0,85.08,3.79,47.11,0.0,0.29,0.0,0.0,1.0,0.17,0.08,0.0,51.02,53.61,0.54,0.46,24,2,2,Inglaterra Premier League,1
Diogo Jota,0.32,0.45,40.0,1.59,0.05,0.0,1.05,0.14,0.0,0.41,0.0,1.14,0.09,0.18,16.95,75.87,4.91,33.33,0.0,0.05,0.0,0.0,0.73,0.14,0.09,0.0,40.91,38.89,0.68,0.86,22,2,4,Inglaterra Premier League,1
Anthony Martial,0.29,0.38,60.87,1.29,0.05,0.0,0.24,0.05,0.0,0.19,0.0,0.14,0.1,0.1,15.24,81.56,6.38,71.43,0.0,0.0,0.0,0.0,0.33,0.05,0.0,0.0,37.04,43.43,0.67,0.38,21,2,4,Inglaterra Premier League,1
Yoane Wissa,0.18,0.08,57.14,0.84,0.08,0.0,0.45,0.16,0.0,0.37,0.0,0.18,0.08,0.08,8.61,72.17,3.26,39.13,0.0,0.0,0.0,0.0,0.34,0.11,0.08,0.0,48.0,48.33,0.68,0.55,38,2,4,Inglaterra Premier League,1
Boubacar Kamara,0.0,0.0,57.14,0.17,0.0,0.0,2.42,0.79,0.0,0.96,0.04,1.17,0.04,0.04,39.17,84.89,5.5,60.0,0.0,0.13,0.0,0.0,1.17,0.08,0.17,0.0,56.41,54.98,1.29,1.42,24,1,3,Inglaterra Premier League,1
Jack Stephens,0.0,0.0,100.0,0.12,0.0,0.0,1.0,1.0,0.0,3.24,0.0,0.24,0.0,0.0,33.29,82.33,3.47,42.68,0.0,0.24,0.0,0.0,1.41,0.0,0.18,0.0,47.22,53.42,0.12,0.53,17,2,2,Inglaterra Premier League,1
Che Adams,0.18,0.39,55.17,1.68,0.07,0.0,0.61,0.14,0.0,0.79,0.0,0.18,0.11,0.11,17.18,67.57,5.75,70.97,0.0,0.04,0.0,0.0,1.39,0.07,0.04,0.0,37.2,39.8,0.96,1.36,28,2,4,Inglaterra Premier League,1
Fred,0.06,0.06,44.44,0.74,0.0,0.0,1.34,0.54,0.0,0.37,0.0,0.66,0.11,0.06,21.77,80.71,6.03,47.62,0.0,0.09,0.0,0.0,0.51,0.11,0.17,0.0,50.0,48.42,0.63,0.94,35,2,3,Inglaterra Premier League,1
Manor Solomon,0.21,0.0,55.88,0.58,0.05,0.0,1.11,0.26,0.0,0.11,0.0,0.37,0.0,0.0,10.47,86.43,4.05,60.0,0.0,0.0,0.0,0.0,0.53,0.05,0.0,0.0,50.0,53.41,0.21,0.26,19,1,3,Inglaterra Premier League,1
Dan Burn,0.03,0.05,47.83,0.55,0.03,0.0,1.58,0.84,0.03,2.71,0.0,0.87,0.08,0.0,37.84,78.58,5.79,37.41,0.0,0.32,0.0,0.0,0.71,0.08,0.16,0.0,69.67,55.99,0.11,0.92,38,3,2,Inglaterra Premier League,1
João Gomes,0.09,0.0,53.33,0.36,0.0,0.0,2.64,0.36,0.0,1.0,0.0,0.91,0.0,0.0,28.36,79.49,4.73,45.45,0.0,0.09,0.0,0.0,1.55,0.09,0.45,0.0,63.64,58.25,1.45,1.55,11,1,3,Inglaterra Premier League,1
Adam Lallana,0.13,0.06,50.0,0.5,0.06,0.0,0.56,0.13,0.0,0.06,0.0,0.44,0.0,0.06,19.38,83.23,6.69,50.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,47.06,45.76,0.44,0.13,16,3,3,Inglaterra Premier League,1
Cristiano Ronaldo,0.1,0.2,57.14,2.5,0.0,0.0,0.2,0.1,0.0,0.8,0.0,0.1,0.0,0.0,15.8,76.58,4.5,50.0,0.0,0.1,0.0,0.0,0.6,0.2,0.2,0.0,65.22,55.32,0.5,0.7,10,3,4,Inglaterra Premier League,1
Pablo Fornals,0.09,0.0,50.0,0.84,0.0,0.0,0.94,0.44,0.0,0.25,0.0,0.66,0.06,0.03,21.91,77.75,6.53,51.85,0.0,0.03,0.0,0.0,0.75,0.13,0.0,0.0,29.73,40.56,0.22,0.44,32,2,3,Inglaterra Premier League,1
Tom Cairney,0.06,0.0,52.94,0.64,0.0,0.0,0.52,0.15,0.0,0.09,0.0,0.09,0.09,0.0,21.42,87.98,6.97,69.39,0.0,0.0,0.0,0.0,0.39,0.0,0.06,0.0,44.44,52.83,0.67,0.24,33,3,3,Inglaterra Premier League,1
Gianluca Scamacca,0.19,0.19,50.0,1.88,0.0,0.0,0.63,0.25,0.0,0.31,0.0,0.0,0.06,0.0,10.94,66.86,3.25,80.0,0.0,0.0,0.0,0.0,0.63,0.13,0.19,0.0,44.74,41.35,0.63,1.0,16,1,4,Inglaterra Premier League,1
Patson Daka,0.13,0.17,46.67,1.0,0.0,0.0,0.47,0.23,0.0,0.23,0.0,0.3,0.17,0.13,9.17,68.0,2.57,66.67,0.0,0.0,0.0,0.0,0.53,0.27,0.07,0.0,36.62,37.8,0.5,0.77,30,2,4,Inglaterra Premier League,1
Joel Ward,0.04,0.04,87.5,0.29,0.0,0.0,1.79,0.89,0.0,2.75,0.0,0.39,0.0,0.0,35.79,75.45,6.64,27.91,0.0,0.25,0.0,0.0,1.14,0.11,0.21,0.0,59.79,58.33,0.39,1.04,28,3,2,Inglaterra Premier League,1
Matheus Nunes,0.03,0.09,61.11,0.82,0.0,0.0,1.97,0.47,0.03,0.94,0.03,0.97,0.06,0.03,28.65,82.34,6.41,68.64,0.0,0.12,0.0,0.0,0.91,0.21,0.06,0.03,42.31,52.3,1.44,1.09,34,2,3,Inglaterra Premier League,1
Kelechi Iheanacho,0.18,0.21,54.05,1.39,0.04,0.0,0.25,0.0,0.0,0.29,0.0,0.25,0.25,0.18,10.89,76.72,3.68,47.06,0.0,0.0,0.0,0.0,0.68,0.14,0.0,0.0,32.61,30.13,0.18,0.64,28,2,4,Inglaterra Premier League,1
Vitaliy Mykolenko,0.0,0.03,44.0,0.29,0.0,0.0,1.71,1.35,0.0,2.62,0.0,0.68,0.03,0.0,29.41,75.6,5.91,34.58,0.0,0.21,0.0,0.0,1.21,0.15,0.12,0.0,43.33,51.57,0.62,0.85,34,1,2,Inglaterra Premier League,1
Timothy Castagne,0.05,0.05,44.0,0.51,0.03,0.0,2.35,1.16,0.05,2.54,0.0,1.16,0.16,0.08,40.65,80.72,7.41,36.45,0.0,0.19,0.0,0.0,1.22,0.49,0.08,0.0,47.01,51.22,0.41,0.68,37,2,2,Inglaterra Premier League,1
Matty Cash,0.0,0.0,59.26,0.27,0.0,0.0,2.12,1.0,0.04,1.42,0.0,0.42,0.0,0.04,30.04,78.62,5.15,37.86,0.0,0.12,0.0,0.0,0.96,0.15,0.15,0.0,48.0,61.64,0.58,0.81,26,2,2,Inglaterra Premier League,1
Levi Colwill,0.0,0.18,100.0,0.47,0.0,0.0,0.47,0.88,0.0,2.18,0.0,0.29,0.06,0.12,67.53,88.59,6.0,56.41,0.0,0.18,0.0,0.0,1.18,0.06,0.06,0.0,71.43,64.65,0.59,0.47,17,1,2,Inglaterra Premier League,1
Danny Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.73,0.04,0.08,0.0,0.0,30.23,70.48,0.62,34.69,3.0,0.23,0.12,0.04,1.38,0.38,0.0,0.0,100.0,81.82,0.19,0.0,26,2,1,Inglaterra Premier League,1
Dango Ouattara,0.05,0.16,45.59,1.37,0.0,0.0,1.47,0.68,0.0,1.53,0.0,1.0,0.21,0.16,15.53,65.76,4.47,40.0,0.0,0.05,0.0,0.0,1.11,0.11,0.05,0.0,44.78,48.15,0.79,0.32,19,1,3,Inglaterra Premier League,1
Jan Paul van Hecke,0.0,0.13,0.0,0.25,0.0,0.0,1.0,0.75,0.0,1.13,0.0,0.0,0.0,0.0,30.75,93.9,3.38,54.55,0.0,0.0,0.0,0.0,0.88,0.0,0.25,0.0,27.27,46.15,0.5,0.88,8,1,2,Inglaterra Premier League,1
Daniel Podence,0.19,0.09,41.38,1.34,0.0,0.0,0.84,0.22,0.0,0.16,0.0,0.78,0.06,0.0,18.53,70.49,6.34,60.0,0.0,0.06,0.0,0.0,0.81,0.16,0.16,0.0,33.33,38.65,0.72,0.81,32,2,3,Inglaterra Premier League,1
Mateo Kovačić,0.04,0.07,65.52,0.85,0.0,0.0,1.33,0.7,0.0,0.59,0.0,0.85,0.15,0.07,48.48,86.02,10.96,51.72,0.0,0.04,0.0,0.0,0.74,0.19,0.3,0.0,50.0,47.24,0.44,0.67,27,2,3,Inglaterra Premier League,1
Davinson Sánchez,0.0,0.0,40.0,0.33,0.0,0.0,1.33,0.67,0.06,2.28,0.0,0.33,0.0,0.0,32.67,86.9,3.11,31.82,0.0,0.11,0.0,0.0,0.78,0.17,0.06,0.0,62.22,63.04,0.22,0.39,18,2,2,Inglaterra Premier League,1
Cole Palmer,0.0,0.07,66.67,0.79,0.0,0.0,0.36,0.07,0.0,0.14,0.0,0.14,0.07,0.07,13.21,88.65,5.14,57.14,0.0,0.07,0.0,0.0,0.29,0.0,0.07,0.0,25.0,55.32,0.43,0.07,14,1,3,Inglaterra Premier League,1
Pascal Struijk,0.07,0.03,56.25,0.55,0.03,0.0,2.9,1.1,0.07,2.21,0.03,0.93,0.07,0.03,36.97,79.48,7.76,36.23,0.0,0.14,0.0,0.0,1.59,0.21,0.17,0.0,58.25,58.51,0.41,1.0,29,1,2,Inglaterra Premier League,1
Marcos Senesi,0.06,0.03,66.67,0.26,0.03,0.0,1.61,1.39,0.06,4.52,0.0,0.65,0.03,0.0,41.65,81.41,3.55,49.31,0.0,0.13,0.0,0.0,1.58,0.19,0.23,0.0,55.1,55.11,0.42,0.94,31,2,2,Inglaterra Premier League,1
Trevoh Chalobah,0.0,0.04,88.89,0.36,0.0,0.0,1.24,0.96,0.0,2.2,0.0,0.44,0.0,0.0,45.68,88.53,5.64,50.68,0.0,0.16,0.0,0.0,0.92,0.04,0.16,0.0,49.21,56.52,0.32,0.44,25,1,2,Inglaterra Premier League,1
Wilfred Ndidi,0.0,0.0,71.43,0.26,0.0,0.0,2.26,1.41,0.07,1.56,0.07,0.96,0.0,0.0,33.11,84.0,3.11,38.89,0.0,0.0,0.0,0.0,1.07,0.37,0.15,0.0,53.19,55.0,0.52,1.07,27,2,3,Inglaterra Premier League,1
Danny Ings,0.23,0.17,47.06,1.2,0.0,0.0,0.54,0.11,0.0,0.43,0.0,0.4,0.06,0.06,8.74,67.32,2.77,23.53,0.0,0.03,0.0,0.0,0.57,0.17,0.11,0.0,40.32,39.78,0.4,0.46,35,3,4,Inglaterra Premier League,1
Taiwo Awoniyi,0.37,0.3,36.84,1.3,0.11,0.0,0.63,0.15,0.0,0.74,0.0,0.19,0.04,0.04,8.11,64.84,2.3,16.67,0.0,0.0,0.0,0.0,0.89,0.19,0.07,0.0,24.69,32.64,0.7,0.89,27,2,4,Inglaterra Premier League,1
Luis Sinisterra,0.26,0.11,52.78,1.47,0.05,0.0,1.11,0.42,0.05,0.11,0.0,0.42,0.0,0.0,17.32,81.46,5.95,60.0,0.0,0.0,0.0,0.0,1.0,0.21,0.05,0.05,50.0,46.67,0.63,0.74,19,1,3,Inglaterra Premier League,1
Jakub Kiwior,0.14,0.0,100.0,0.14,0.0,0.0,1.0,0.86,0.0,1.43,0.0,0.43,0.0,0.0,28.0,86.22,2.0,11.11,0.0,0.14,0.0,0.0,0.86,0.0,0.0,0.0,44.44,54.84,0.14,0.14,7,1,2,Inglaterra Premier League,1
Kyle Walker,0.0,0.04,76.47,0.19,0.0,0.0,0.48,0.67,0.0,0.81,0.0,0.74,0.0,0.0,64.04,89.53,13.48,52.59,0.0,0.22,0.0,0.0,0.63,0.11,0.11,0.0,67.65,52.21,0.37,0.56,27,3,2,Inglaterra Premier League,1
Abdoulaye Doucouré,0.2,0.08,63.33,0.8,0.08,0.0,1.24,0.52,0.04,0.4,0.0,1.0,0.12,0.08,21.52,79.55,5.44,23.08,0.0,0.16,0.0,0.0,0.96,0.08,0.24,0.04,30.23,40.36,0.16,0.84,25,2,3,Inglaterra Premier League,1
Conor Gallagher,0.09,0.06,50.0,0.8,0.03,0.0,1.31,0.66,0.0,0.4,0.0,0.77,0.14,0.03,23.11,84.55,7.26,48.15,0.0,0.09,0.0,0.0,0.6,0.03,0.26,0.03,40.43,45.39,1.0,1.0,35,1,3,Inglaterra Premier League,1
Dominic Calvert-Lewin,0.12,0.35,60.0,1.82,0.0,0.0,0.24,0.18,0.0,1.06,0.0,0.24,0.12,0.06,12.65,60.93,4.29,83.33,0.0,0.06,0.0,0.0,1.06,0.24,0.18,0.0,47.83,45.21,0.82,1.29,17,2,4,Inglaterra Premier League,1
Jordan Ayew,0.11,0.0,52.42,0.84,0.05,0.0,1.74,0.39,0.0,0.79,0.0,0.84,0.11,0.08,21.61,80.51,5.87,27.27,0.0,0.16,0.0,0.0,0.97,0.11,0.13,0.0,35.66,46.56,2.37,1.26,38,3,4,Inglaterra Premier League,1
Jack Harrison,0.14,0.11,44.86,1.08,0.0,0.0,1.11,0.61,0.0,0.61,0.0,1.11,0.25,0.19,25.89,71.03,8.61,36.23,0.0,0.06,0.0,0.0,1.39,0.14,0.06,0.0,10.64,35.23,1.03,1.06,36,2,3,Inglaterra Premier League,1
Boubakary Soumaré,0.0,0.0,66.67,0.04,0.0,0.0,2.19,1.27,0.0,1.0,0.0,0.77,0.0,0.0,34.62,86.11,5.46,66.67,0.0,0.04,0.0,0.0,0.88,0.27,0.35,0.0,56.25,53.96,0.85,1.19,26,1,3,Inglaterra Premier League,1
