Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Dan Neil,0.04,0.0,44.83,0.71,0.0,0.0,2.27,1.04,0.0,0.67,0.02,0.91,0.11,0.09,42.38,82.91,9.09,55.63,0.0,0.18,0.0,0.0,0.87,0.24,0.16,0.02,48.75,51.44,1.07,0.98,45,1,3,Inglaterra Championship,2
Junior Hoilett,0.03,0.0,48.98,0.97,0.0,0.0,2.0,0.85,0.0,0.88,0.0,0.71,0.03,0.0,22.09,73.77,6.0,26.83,0.0,0.09,0.0,0.0,0.88,0.18,0.12,0.0,45.0,47.06,0.74,1.21,34,3,3,Inglaterra Championship,2
Lee Peltier,0.03,0.0,75.0,0.21,0.03,0.0,1.59,0.88,0.0,3.26,0.0,0.32,0.0,0.0,26.97,63.36,5.38,29.41,0.0,0.12,0.0,0.0,1.06,0.12,0.21,0.0,59.71,59.14,0.26,0.82,34,3,2,Inglaterra Championship,2
Ismaïla Sarr,0.26,0.33,42.74,2.08,0.05,0.0,0.44,0.38,0.0,0.74,0.0,0.41,0.18,0.18,19.97,79.08,7.46,52.0,0.0,0.05,0.0,0.0,0.97,0.1,0.0,0.0,30.49,45.48,1.82,0.44,39,2,3,Inglaterra Championship,2
Chiedozie Ogbene,0.21,0.13,48.33,1.44,0.1,0.0,0.79,0.18,0.0,0.49,0.0,0.33,0.23,0.1,16.18,67.83,5.33,37.93,0.0,0.26,0.0,0.0,1.03,0.15,0.08,0.0,28.83,44.36,2.26,0.87,39,2,4,Inglaterra Championship,2
Luke O'Nien,0.05,0.0,58.33,0.41,0.0,0.0,1.39,1.66,0.02,2.61,0.0,0.78,0.02,0.02,50.85,84.03,4.8,46.75,0.0,0.24,0.0,0.0,0.83,0.27,0.22,0.02,54.76,53.44,0.73,1.05,41,2,2,Inglaterra Championship,2
Jonathan Howson,0.0,0.0,52.63,0.23,0.0,0.0,1.48,1.0,0.0,0.75,0.0,0.7,0.09,0.07,57.02,83.62,11.98,39.57,0.0,0.14,0.0,0.0,0.95,0.23,0.2,0.0,60.81,53.0,0.45,0.64,44,3,3,Inglaterra Championship,2
Liam Cullen,0.28,0.1,25.0,1.0,0.07,0.0,0.38,0.17,0.0,0.38,0.0,0.07,0.03,0.03,8.17,78.9,2.14,0.0,0.0,0.0,0.0,0.0,0.41,0.17,0.0,0.0,36.96,39.81,0.38,0.59,29,1,4,Inglaterra Championship,2
Alistair McCann,0.0,0.0,41.67,0.71,0.0,0.0,2.48,0.74,0.0,0.81,0.0,1.13,0.03,0.0,24.94,77.1,5.26,43.1,0.0,0.16,0.0,0.0,0.9,0.23,0.16,0.0,36.62,51.32,0.9,0.81,31,1,3,Inglaterra Championship,2
Lucas João,0.21,0.0,51.72,0.91,0.06,0.0,0.53,0.06,0.0,0.71,0.0,0.21,0.03,0.06,10.12,71.51,3.09,60.0,0.0,0.03,0.0,0.0,0.65,0.09,0.0,0.0,39.17,43.45,1.06,0.74,34,2,4,Inglaterra Championship,2
Murray Wallace,0.0,0.05,61.7,0.95,0.0,0.0,1.7,1.08,0.0,2.0,0.0,0.81,0.11,0.0,38.95,63.71,6.81,29.07,0.0,0.3,0.0,0.0,0.86,0.14,0.19,0.0,71.59,62.11,0.49,0.95,37,2,2,Inglaterra Championship,2
Nahki Wells,0.24,0.22,32.84,1.64,0.04,0.0,0.93,0.13,0.0,0.18,0.0,0.56,0.22,0.13,13.09,70.12,4.33,41.94,0.0,0.04,0.0,0.0,0.73,0.04,0.09,0.0,28.57,34.56,0.73,1.02,45,3,4,Inglaterra Championship,2
Sory Kaba,0.47,0.53,59.09,2.0,0.18,0.0,0.06,0.12,0.0,0.82,0.0,0.29,0.12,0.06,11.65,54.04,3.18,45.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.37,42.19,0.88,0.88,17,2,4,Inglaterra Championship,2
Harry Pickering,0.03,0.0,47.62,0.18,0.0,0.0,1.55,0.68,0.0,1.95,0.03,0.5,0.05,0.05,46.05,78.88,7.45,38.74,0.0,0.28,0.0,0.0,0.8,0.3,0.08,0.0,42.45,53.21,0.6,0.63,40,1,2,Inglaterra Championship,2
Jordan Thorniley,0.03,0.0,50.0,0.5,0.03,0.0,1.0,1.1,0.0,3.87,0.0,0.5,0.13,0.03,31.57,73.92,2.07,36.36,0.0,0.17,0.0,0.0,1.0,0.13,0.13,0.03,63.64,60.83,0.57,0.67,30,2,2,Inglaterra Championship,2
Tolaji Bola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,3.5,42.86,1.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,Inglaterra Championship,2
Emmanuel Dennis,0.0,0.0,43.75,1.5,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,15.5,74.19,8.0,100.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,50.0,45.71,2.0,1.5,2,2,4,Inglaterra Championship,2
Dylan Kadji,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,81.82,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,50.0,0.0,0.5,2,1,3,Inglaterra Championship,2
John Clarke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.33,0.0,0.0,0.0,0.0,1.33,50.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.67,0.33,0.0,3,1,2,Inglaterra Championship,2
Gary Madine,0.15,0.22,53.33,1.48,0.07,0.0,0.3,0.15,0.0,1.04,0.0,0.22,0.07,0.15,16.11,62.07,3.96,92.31,0.0,0.0,0.0,0.0,0.89,0.15,0.15,0.04,52.12,46.79,0.52,1.07,27,3,4,Inglaterra Championship,2
Ryan Ledson,0.03,0.0,50.0,0.25,0.0,0.0,1.08,1.25,0.0,1.2,0.0,0.55,0.05,0.0,22.73,66.12,3.73,40.74,0.0,0.1,0.0,0.0,0.7,0.15,0.15,0.0,65.67,58.13,0.7,0.8,40,2,3,Inglaterra Championship,2
Andreas Voglsammer,0.07,0.15,23.81,1.12,0.0,0.0,0.83,0.32,0.0,0.54,0.0,0.12,0.07,0.12,12.44,62.16,2.76,34.69,0.0,0.0,0.0,0.0,0.46,0.07,0.05,0.0,48.15,47.75,0.68,0.56,41,3,3,Inglaterra Championship,2
Ben Osborn,0.05,0.05,69.23,0.8,0.0,0.0,1.0,0.65,0.0,0.7,0.0,0.25,0.1,0.0,25.75,75.73,8.3,22.81,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,48.0,52.17,0.35,0.4,20,2,3,Inglaterra Championship,2
Wesley Foderingham,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.75,0.0,0.03,0.05,0.03,22.58,60.13,1.08,35.45,1.85,0.43,0.03,0.03,0.7,0.1,0.05,0.05,100.0,85.71,0.18,0.05,40,3,1,Inglaterra Championship,2
Cyrus Christie,0.11,0.04,42.86,0.96,0.0,0.0,1.57,1.25,0.04,1.61,0.0,0.54,0.04,0.04,41.57,76.63,7.43,30.3,0.0,0.21,0.0,0.0,0.79,0.18,0.11,0.0,51.38,46.32,0.29,1.11,28,3,2,Inglaterra Championship,2
Sonny Bradley,0.0,0.05,0.0,0.42,0.0,0.0,0.47,0.63,0.0,3.79,0.0,0.42,0.0,0.0,29.63,74.25,1.79,39.58,0.0,0.21,0.0,0.0,0.58,0.11,0.16,0.0,62.34,58.97,0.63,0.47,19,3,2,Inglaterra Championship,2
Maxime Colin,0.05,0.07,53.06,0.39,0.02,0.0,1.82,1.2,0.0,2.64,0.0,0.55,0.02,0.07,30.68,68.3,6.16,33.99,0.0,0.32,0.0,0.0,1.07,0.11,0.09,0.0,52.48,54.66,0.25,0.73,44,3,2,Inglaterra Championship,2
Amadou Salif Mbengue,0.04,0.0,50.0,0.19,0.04,0.0,1.65,1.35,0.0,2.27,0.08,1.0,0.0,0.0,23.04,75.13,2.19,41.44,0.0,0.12,0.0,0.0,0.85,0.19,0.23,0.0,47.83,50.0,0.65,0.81,26,1,2,Inglaterra Championship,2
Bailey Peacock-Farrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,26.0,73.08,0.13,36.9,0.88,0.38,0.0,0.0,0.5,0.0,0.0,0.0,100.0,100.0,0.38,0.0,8,2,1,Inglaterra Championship,2
Ben Pearson,0.0,0.0,58.33,0.57,0.0,0.0,1.71,1.57,0.0,1.0,0.0,1.36,0.07,0.07,47.14,84.24,7.29,52.63,0.0,0.14,0.0,0.0,0.79,0.07,0.43,0.07,43.48,43.75,0.57,1.5,14,2,3,Inglaterra Championship,2
Jamie Allen,0.16,0.05,44.83,1.0,0.0,0.0,1.14,0.27,0.0,0.32,0.0,0.73,0.08,0.05,24.92,81.56,7.19,48.84,0.0,0.24,0.0,0.0,0.89,0.0,0.05,0.0,33.33,45.96,0.54,0.3,37,2,4,Inglaterra Championship,2
Matthew Pearson,0.28,0.06,50.0,0.72,0.11,0.0,1.22,1.39,0.06,2.44,0.0,0.72,0.0,0.06,25.17,56.95,2.06,17.76,0.0,0.22,0.0,0.0,0.89,0.17,0.17,0.0,57.75,52.0,0.72,1.28,18,2,2,Inglaterra Championship,2
Alex Mowatt,0.0,0.03,57.14,0.55,0.0,0.0,0.55,0.34,0.0,0.38,0.0,0.41,0.07,0.07,26.97,87.47,6.07,48.21,0.0,0.0,0.0,0.0,0.55,0.1,0.03,0.0,57.58,57.58,0.62,0.38,29,2,3,Inglaterra Championship,2
Matheus Martins,0.0,0.17,38.46,1.33,0.0,0.0,0.5,0.5,0.0,0.17,0.0,0.83,0.5,0.17,13.83,74.7,6.0,60.0,0.0,0.0,0.0,0.0,1.17,0.0,0.17,0.0,12.5,34.62,1.5,0.83,6,1,4,Inglaterra Championship,2
Paddy McNair,0.03,0.07,33.33,0.5,0.0,0.0,1.27,0.67,0.0,2.1,0.03,0.6,0.07,0.0,51.3,83.37,6.7,35.86,0.0,0.13,0.0,0.0,0.9,0.23,0.17,0.0,55.81,59.41,1.1,0.6,30,2,2,Inglaterra Championship,2
Nathan Wood,0.0,0.03,66.67,0.15,0.0,0.0,1.03,0.98,0.0,2.68,0.0,0.43,0.0,0.03,67.05,91.8,5.03,53.52,0.0,0.23,0.0,0.0,1.3,0.13,0.23,0.0,59.23,57.49,0.73,0.58,40,1,2,Inglaterra Championship,2
Tim Krul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.13,0.0,0.0,0.0,32.44,76.49,0.63,45.45,2.31,0.31,0.0,0.0,1.0,0.13,0.13,0.0,75.0,85.71,0.19,0.0,16,3,1,Inglaterra Championship,2
Aaron Connolly,0.4,0.6,0.0,2.0,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.2,0.0,0.0,6.6,75.76,2.4,100.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,16.67,40.0,2.2,0.8,5,1,4,Inglaterra Championship,2
Dwight Gayle,0.09,0.26,16.67,1.31,0.03,0.0,0.51,0.29,0.0,0.2,0.0,0.43,0.17,0.14,15.69,68.12,4.46,47.83,0.0,0.03,0.0,0.0,0.69,0.11,0.09,0.0,38.84,39.39,1.09,1.4,35,3,4,Inglaterra Championship,2
Jordan Graham,0.0,0.04,42.31,0.48,0.0,0.0,0.52,0.64,0.0,1.12,0.0,0.48,0.16,0.08,15.48,68.99,3.6,48.15,0.0,0.08,0.0,0.0,0.8,0.08,0.0,0.0,52.38,57.27,1.12,0.2,25,2,3,Inglaterra Championship,2
Luke Cundle,0.09,0.03,25.0,0.59,0.0,0.0,0.63,0.25,0.0,0.22,0.0,0.31,0.09,0.13,31.22,88.59,9.09,59.26,0.0,0.03,0.0,0.0,0.69,0.03,0.06,0.0,15.38,38.68,0.5,0.5,32,1,3,Inglaterra Championship,2
Marvin Ekpiteta,0.04,0.0,40.0,0.36,0.0,0.0,1.28,1.4,0.04,4.64,0.0,0.08,0.04,0.0,30.92,71.67,2.28,34.88,0.0,0.16,0.0,0.0,1.2,0.08,0.12,0.08,67.83,65.15,0.68,0.88,25,2,2,Inglaterra Championship,2
Max Aarons,0.02,0.02,46.49,0.44,0.0,0.0,1.87,1.04,0.0,1.44,0.02,0.47,0.02,0.04,44.76,81.48,10.53,34.98,0.0,0.2,0.0,0.0,0.93,0.16,0.22,0.0,37.04,55.3,1.27,0.51,45,1,2,Inglaterra Championship,2
Regan Slater,0.11,0.05,41.27,1.02,0.0,0.0,0.93,0.55,0.0,0.61,0.0,0.52,0.09,0.09,30.8,84.13,7.09,51.92,0.0,0.18,0.0,0.0,0.98,0.25,0.16,0.0,41.03,44.98,0.73,0.61,44,1,3,Inglaterra Championship,2
Dennis Cirkin,0.18,0.0,40.0,0.54,0.11,0.0,1.29,1.14,0.0,2.0,0.0,0.43,0.04,0.04,26.86,78.19,4.29,29.69,0.0,0.14,0.0,0.0,0.75,0.25,0.21,0.04,44.59,51.95,1.46,1.0,28,1,2,Inglaterra Championship,2
Joe Rankin-Costello,0.08,0.08,54.35,1.5,0.0,0.0,1.83,1.25,0.0,1.63,0.0,0.79,0.04,0.13,37.29,68.04,5.88,34.76,0.0,0.17,0.0,0.0,0.83,0.29,0.38,0.0,61.36,56.25,0.88,0.54,24,1,2,Inglaterra Championship,2
George Baldock,0.03,0.06,51.61,0.42,0.0,0.0,1.44,0.69,0.0,1.22,0.0,0.69,0.17,0.08,28.94,74.28,9.94,26.92,0.0,0.28,0.0,0.0,0.56,0.08,0.19,0.0,56.25,50.0,0.78,1.11,36,2,3,Inglaterra Championship,2
Neil Etheridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,29.0,49.14,2.0,37.23,2.75,0.0,0.25,0.0,1.25,0.0,0.0,0.0,50.0,66.67,0.5,0.0,4,3,1,Inglaterra Championship,2
Matt Godden,0.27,0.2,11.76,1.63,0.03,0.0,0.43,0.2,0.0,0.7,0.0,0.4,0.2,0.13,12.6,62.17,3.93,18.75,0.0,0.03,0.0,0.0,0.73,0.03,0.0,0.0,30.0,31.06,0.57,0.57,30,3,4,Inglaterra Championship,2
Robert Dickie,0.0,0.08,66.67,0.61,0.0,0.0,1.42,1.76,0.05,3.5,0.03,0.24,0.0,0.0,41.08,79.95,2.76,33.04,0.0,0.11,0.0,0.0,1.39,0.16,0.18,0.0,76.83,68.61,0.63,1.11,38,2,2,Inglaterra Championship,2
Sam Hutchinson,0.0,0.0,25.0,0.09,0.0,0.0,1.18,1.36,0.0,3.82,0.0,0.36,0.09,0.09,31.09,81.29,2.45,47.69,0.0,0.18,0.0,0.0,1.0,0.0,0.27,0.0,57.58,46.58,0.09,1.45,11,3,3,Inglaterra Championship,2
Sorba Thomas,0.0,0.08,28.95,0.68,0.0,0.0,0.55,0.4,0.0,0.38,0.0,0.35,0.2,0.2,17.68,63.65,4.6,38.79,0.0,0.15,0.0,0.0,0.85,0.05,0.23,0.0,23.91,36.75,1.23,0.83,40,1,3,Inglaterra Championship,2
Jeremy Ngakia,0.0,0.0,66.67,0.5,0.0,0.0,2.29,0.86,0.0,1.79,0.0,0.5,0.0,0.0,20.36,70.88,4.93,29.03,0.0,0.21,0.0,0.0,0.71,0.07,0.14,0.0,30.43,52.94,0.43,1.29,14,1,2,Inglaterra Championship,2
Jack Cork,0.0,0.0,60.87,0.23,0.0,0.0,1.44,1.1,0.0,1.33,0.0,0.72,0.03,0.05,41.87,86.96,7.23,50.0,0.0,0.21,0.0,0.0,0.54,0.03,0.31,0.0,51.64,51.29,0.69,0.97,39,3,3,Inglaterra Championship,2
George Long,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.03,0.0,1.14,0.0,0.03,0.03,0.0,27.0,40.23,2.89,29.35,1.94,0.33,0.06,0.0,0.81,0.22,0.08,0.0,100.0,91.67,0.06,0.0,36,2,1,Inglaterra Championship,2
Joe Allen,0.04,0.04,61.54,0.52,0.0,0.0,1.28,1.0,0.0,0.8,0.04,0.52,0.0,0.04,29.96,87.85,6.08,34.38,0.0,0.0,0.0,0.0,0.68,0.12,0.08,0.04,44.44,47.86,0.6,0.76,25,3,3,Inglaterra Championship,2
Sam Gallagher,0.24,0.15,25.81,1.29,0.09,0.0,0.76,0.29,0.0,1.09,0.0,0.26,0.06,0.06,12.68,54.76,3.35,20.0,0.0,0.09,0.0,0.0,0.5,0.26,0.24,0.0,51.27,43.01,0.59,1.29,34,2,4,Inglaterra Championship,2
Jordan Hugill,0.2,0.28,14.29,1.0,0.08,0.0,0.4,0.08,0.04,0.72,0.0,0.28,0.08,0.0,11.8,48.81,3.12,75.0,0.0,0.04,0.0,0.0,0.68,0.04,0.2,0.0,41.58,40.3,1.36,1.72,25,3,4,Inglaterra Championship,2
Josh Ruffels,0.09,0.03,18.18,0.42,0.0,0.0,0.97,1.58,0.03,2.45,0.0,0.27,0.03,0.0,27.45,62.69,4.7,28.4,0.0,0.15,0.0,0.0,0.88,0.09,0.0,0.0,51.54,50.95,0.18,0.36,33,2,2,Inglaterra Championship,2
Tyler Blackett,0.0,0.0,100.0,0.0,0.0,0.0,1.5,0.5,0.0,3.33,0.0,0.0,0.0,0.0,15.83,61.05,2.5,25.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,42.86,63.33,0.5,0.5,6,2,2,Inglaterra Championship,2
Bailey Wright,0.0,0.05,100.0,0.05,0.0,0.0,0.57,0.38,0.0,2.43,0.0,0.14,0.0,0.0,26.43,76.94,2.1,41.67,0.0,0.1,0.0,0.0,0.52,0.0,0.1,0.0,54.65,55.93,0.29,0.38,21,3,2,Inglaterra Championship,2
Álvaro Fernández,0.0,0.05,65.38,0.72,0.0,0.0,1.74,1.1,0.0,1.1,0.0,1.0,0.15,0.1,25.44,69.15,5.69,39.52,0.0,0.15,0.0,0.0,0.77,0.21,0.15,0.0,57.75,54.44,0.79,0.67,39,1,3,Inglaterra Championship,2
Óscar Estupiñán,0.37,0.37,40.91,1.86,0.09,0.0,0.4,0.14,0.0,0.89,0.0,0.46,0.09,0.03,10.54,63.69,1.77,36.36,0.0,0.09,0.0,0.0,0.89,0.34,0.06,0.03,35.45,34.65,0.66,1.06,35,2,4,Inglaterra Championship,2
Will Keane,0.28,0.23,62.71,1.47,0.07,0.0,1.07,0.3,0.0,0.79,0.0,0.53,0.07,0.05,17.84,81.62,3.84,57.69,0.0,0.05,0.0,0.0,1.09,0.14,0.07,0.0,34.21,39.65,0.51,1.02,43,2,4,Inglaterra Championship,2
Jack Bonham,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.78,0.04,0.04,0.0,0.0,27.13,64.26,1.22,36.68,1.87,0.26,0.09,0.04,1.04,0.04,0.04,0.0,85.71,81.82,0.13,0.0,23,2,1,Inglaterra Championship,2
Ismael Koné,0.0,0.06,88.0,0.75,0.0,0.0,1.13,0.25,0.0,0.25,0.0,0.63,0.06,0.06,25.13,83.33,7.13,75.0,0.0,0.06,0.0,0.0,0.94,0.0,0.13,0.0,28.57,59.63,1.19,0.5,16,1,3,Inglaterra Championship,2
Josh Koroma,0.21,0.05,46.51,1.47,0.0,0.0,1.0,0.32,0.0,0.37,0.0,0.63,0.11,0.05,13.26,65.48,3.32,31.82,0.0,0.05,0.0,0.0,0.84,0.11,0.16,0.0,38.1,42.94,0.79,0.79,19,2,4,Inglaterra Championship,2
Lyle Foster,0.09,0.18,33.33,0.91,0.0,0.0,0.91,0.0,0.0,0.18,0.0,0.36,0.0,0.0,9.18,78.22,2.36,100.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,35.71,38.75,0.36,0.73,11,1,4,Inglaterra Championship,2
Timm Klose,0.0,0.0,0.0,0.2,0.0,0.0,0.9,1.2,0.0,3.6,0.0,0.3,0.0,0.0,23.5,71.91,1.0,29.73,0.0,0.1,0.0,0.0,0.7,0.1,0.2,0.0,68.42,61.29,0.3,0.9,10,3,2,Inglaterra Championship,2
Tom McIntyre,0.05,0.0,52.17,0.53,0.05,0.0,1.16,1.0,0.03,2.42,0.0,0.61,0.05,0.03,36.16,75.69,4.32,39.9,0.0,0.13,0.0,0.0,1.29,0.16,0.08,0.0,64.43,57.81,0.58,0.76,38,2,2,Inglaterra Championship,2
Tyrese Campbell,0.22,0.2,32.63,2.02,0.0,0.0,0.44,0.39,0.0,0.2,0.0,0.24,0.15,0.12,15.93,66.0,5.29,29.63,0.0,0.05,0.0,0.0,0.71,0.07,0.1,0.0,43.56,35.24,0.44,0.73,41,1,4,Inglaterra Championship,2
Mark Sykes,0.14,0.06,32.86,0.81,0.0,0.0,1.39,0.72,0.0,1.14,0.0,0.69,0.11,0.0,23.25,69.77,5.69,28.83,0.0,0.11,0.0,0.0,0.81,0.11,0.14,0.03,43.42,47.78,1.25,0.61,36,2,3,Inglaterra Championship,2
John Buckley,0.0,0.0,59.09,0.19,0.0,0.0,2.48,0.86,0.05,0.9,0.0,1.19,0.0,0.05,41.1,78.68,7.24,47.33,0.0,0.24,0.0,0.0,0.76,0.19,0.24,0.05,33.33,53.72,1.38,1.14,21,1,3,Inglaterra Championship,2
Jordan Rhodes,0.15,0.18,12.5,1.24,0.0,0.0,0.15,0.18,0.0,0.71,0.0,0.15,0.03,0.0,9.62,65.44,2.32,38.89,0.0,0.03,0.0,0.0,0.65,0.0,0.06,0.0,35.86,40.28,1.09,0.59,34,3,4,Inglaterra Championship,2
Pelly Ruddock Mpanzu,0.1,0.0,56.82,0.67,0.0,0.0,1.1,0.67,0.0,0.8,0.0,0.43,0.07,0.03,26.8,76.37,7.2,50.0,0.0,0.33,0.0,0.0,0.63,0.03,0.13,0.0,33.33,48.66,1.07,0.67,30,2,3,Inglaterra Championship,2
Romaine Sawyers,0.08,0.0,48.28,0.49,0.0,0.0,0.86,0.49,0.0,0.57,0.03,0.32,0.08,0.0,27.11,80.46,7.08,64.0,0.0,0.08,0.0,0.0,0.65,0.05,0.05,0.0,39.02,45.81,0.54,0.54,37,3,3,Inglaterra Championship,2
Jack Rudoni,0.04,0.02,46.08,1.24,0.0,0.0,1.46,0.72,0.0,0.83,0.0,0.89,0.11,0.11,28.91,73.68,6.85,34.97,0.0,0.15,0.0,0.0,1.02,0.09,0.24,0.0,34.36,39.48,0.91,1.3,46,1,3,Inglaterra Championship,2
Daniel Johnson,0.03,0.03,46.43,0.59,0.0,0.0,1.26,0.59,0.0,0.32,0.0,0.85,0.09,0.09,27.59,77.51,8.79,40.23,0.0,0.0,0.0,0.0,0.74,0.03,0.18,0.0,43.48,45.21,0.56,0.47,34,3,3,Inglaterra Championship,2
Tom Cleverley,0.25,0.0,50.0,0.25,0.0,0.0,1.75,0.25,0.0,1.25,0.0,0.75,0.0,0.0,25.75,75.73,7.75,22.22,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,20.0,40.74,0.25,1.25,4,3,3,Inglaterra Championship,2
Admiral Muskwe,0.0,0.0,50.0,1.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,11.5,82.61,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,1.0,1.5,2,2,4,Inglaterra Championship,2
Ryan Andrews,0.0,0.0,66.67,0.83,0.0,0.0,1.33,2.17,0.17,2.0,0.0,0.5,0.0,0.0,33.5,72.14,5.5,26.92,0.0,0.17,0.0,0.0,1.0,0.0,0.17,0.0,52.94,56.0,0.83,1.0,6,1,2,Inglaterra Championship,2
Samuel Kalu,0.0,0.11,60.0,0.56,0.0,0.0,0.56,0.22,0.0,0.0,0.0,0.11,0.11,0.0,7.44,82.09,2.67,83.33,0.0,0.0,0.0,0.0,0.22,0.22,0.11,0.0,22.22,48.89,0.67,0.44,9,2,4,Inglaterra Championship,2
Curtis Nelson,0.04,0.04,66.67,0.48,0.0,0.0,0.85,1.26,0.07,5.11,0.04,0.19,0.0,0.0,31.96,71.61,2.15,34.67,0.0,0.19,0.0,0.0,1.3,0.19,0.11,0.0,59.54,59.03,0.22,0.63,27,2,2,Inglaterra Championship,2
Ozan Tufan,0.19,0.1,45.45,1.29,0.0,0.0,1.0,0.38,0.0,0.21,0.0,0.33,0.05,0.0,21.48,79.27,5.02,58.11,0.0,0.02,0.0,0.0,0.62,0.19,0.05,0.0,49.02,42.02,0.52,1.1,42,2,3,Inglaterra Championship,2
Tommy Conway,0.26,0.24,42.86,1.18,0.12,0.0,0.53,0.09,0.0,0.21,0.0,0.15,0.15,0.09,9.82,80.24,3.79,30.77,0.0,0.0,0.0,0.0,0.68,0.12,0.03,0.0,22.86,37.24,0.88,0.74,34,1,4,Inglaterra Championship,2
Sammie Szmodics,0.15,0.09,39.39,1.29,0.0,0.0,1.09,0.5,0.0,0.24,0.0,0.85,0.09,0.06,20.38,80.95,5.12,68.09,0.0,0.06,0.0,0.0,0.53,0.18,0.21,0.0,29.41,40.45,0.5,0.53,34,2,3,Inglaterra Championship,2
Tim Iroegbunam,0.06,0.03,45.31,1.22,0.0,0.0,2.03,0.78,0.06,0.41,0.0,0.91,0.03,0.0,26.44,78.84,6.28,55.36,0.0,0.06,0.0,0.0,0.94,0.22,0.22,0.0,44.93,49.11,1.28,1.44,32,1,3,Inglaterra Championship,2
Andy King,0.0,0.04,75.0,0.35,0.0,0.0,0.96,0.54,0.0,1.5,0.0,0.62,0.0,0.04,27.35,76.79,4.0,34.62,0.0,0.12,0.0,0.0,0.69,0.04,0.08,0.0,42.0,50.0,0.31,0.38,26,3,3,Inglaterra Championship,2
Marcus Forss,0.26,0.05,39.39,1.16,0.0,0.0,0.63,0.08,0.0,0.26,0.0,0.34,0.05,0.13,10.03,78.48,2.79,30.0,0.0,0.03,0.0,0.0,0.58,0.13,0.13,0.0,18.18,32.49,0.5,0.92,38,1,3,Inglaterra Championship,2
Jason Kerr,0.0,0.0,33.33,0.44,0.0,0.0,1.63,1.06,0.06,2.75,0.0,0.31,0.06,0.06,37.69,70.65,3.5,31.97,0.0,0.13,0.0,0.0,1.06,0.19,0.0,0.0,67.82,67.83,0.75,0.56,16,2,2,Inglaterra Championship,2
Vakoun Issouf Bayo,0.17,0.29,44.44,1.21,0.0,0.0,0.04,0.04,0.0,0.5,0.0,0.04,0.13,0.04,8.08,72.16,2.42,60.0,0.0,0.04,0.0,0.0,0.46,0.04,0.0,0.0,43.48,38.57,0.38,0.71,24,2,4,Inglaterra Championship,2
Liam Walsh,0.0,0.0,28.57,0.43,0.0,0.0,0.86,0.57,0.0,0.29,0.0,0.43,0.14,0.14,29.29,84.88,7.0,44.44,0.0,0.0,0.0,0.0,0.43,0.29,0.0,0.0,20.0,38.71,0.43,0.57,7,2,3,Inglaterra Championship,2
Aaron Drewe,0.0,0.0,50.0,0.0,0.0,0.0,1.14,1.14,0.0,2.29,0.0,0.71,0.0,0.0,17.57,55.28,3.86,16.67,0.0,0.0,0.0,0.0,1.29,0.14,0.0,0.0,25.0,41.94,0.14,0.29,7,1,2,Inglaterra Championship,2
