Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Mattia De Sciglio,0,0,40,0.24,0,0,0.82,0.24,0,1,0,0.29,0,0,26.82,81.58,5.06,52,0,0.18,0,0,0.47,0,0,0,47.62,55.22,0.65,0.24,17
Nedim Bajrami,0.05,0.08,49.15,1.19,0,0.27,0.54,0.38,0,0.22,0,0.22,0.05,0.03,16.16,79.77,5.62,51.72,0,0.03,0,0,0.7,0.19,0.03,0,26.67,43.87,0.41,0.32,37
Davide Faraoni,0.13,0.08,43.75,0.96,0.04,0,1.42,0.63,0.04,1.46,0,1.08,0.08,0.13,18.33,66.82,3.71,42.17,0,0,0,0,1.21,0.33,0.29,0.04,40,44.9,0.46,0.92,24
Cristian Buonaiuto,0.03,0.07,46.51,1.48,0,0,0.86,0.48,0,0.24,0,0.52,0.1,0,13.03,73.28,3.66,36.67,0,0,0,0,0.69,0.1,0.1,0,21.43,41.57,0.79,0.59,29
Caleb Okoli,0,0.12,0,0.41,0,0,1.24,1.76,0,2.59,0.06,0.88,0,0,25.71,75.74,2.12,47.37,0,0.18,0,0,0.47,0.12,0.18,0,63.24,54.55,0.47,0.88,17
Kelvin Amian,0,0.1,59.26,0.87,0,0,1.8,0.73,0.07,2.5,0,0.23,0.1,0.03,28.2,75.3,6.77,34.91,0,0.13,0,0,1.17,0.23,0.17,0.03,49.28,50.93,0.17,1.23,30
Emanuele Valeri,0.05,0.05,31.03,1.08,0,0,1.43,0.59,0,0.95,0,1.11,0.11,0.08,22.43,66.02,5.08,35.2,0,0.08,0,0,1.32,0.11,0.08,0,33.33,43.06,1,0.73,37
Petar Stojanović,0,0,41.94,0.37,0,0,1.56,0.41,0,1.78,0,0.63,0,0.04,30.26,80.91,6.19,59.81,0,0.07,0,0,0.89,0.15,0.11,0,36.36,52.11,0.56,0.44,27
Enzo Ebosse,0,0,80,0.15,0,0,0.75,0.55,0,1.2,0,0.2,0,0,24.1,84.44,3.45,55.88,0,0.05,0,0,0.7,0,0.15,0,51.72,55.07,0.2,0.45,20
Divock Origi,0.07,0.15,62.5,1.07,0,0,0.37,0,0,0.48,0,0.19,0.04,0.04,6.7,70.17,2.41,50,0,0,0,0,0.41,0.07,0.04,0,30.61,39.86,0.63,0.48,27
Emanuel Vignato,0.08,0,100,0.23,0,0,0.46,0.23,0,0.08,0,0.15,0.08,0.08,11.15,80.69,3.46,44.44,0,0,0,0,0.46,0,0.08,0,57.14,50,0.08,0.31,13
Thomas Henry,0.13,0.06,21.43,1.13,0.13,0,0.31,0,0,0.88,0,0.25,0.06,0,13.5,53.24,3.25,44.44,0,0,0,0,0.94,0.13,0.25,0,53.49,40.46,1,1.69,16
Yayah Kallon,0.05,0.14,36.36,0.91,0,0,0.64,0.36,0,0.14,0,0.23,0.14,0.05,9,68.69,2.91,37.5,0,0,0,0,0.59,0.05,0.05,0,29.03,42.98,0.95,0.59,22
Bartosz Bereszyński,0,0,27.78,0.17,0,0,1.72,1.33,0,1.33,0,0.5,0.06,0.06,31.22,76.16,6,34.43,0,0.11,0,0,1.28,0.06,0.11,0,62.5,55.28,0.67,0.83,18
Mile Svilar,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,21.33,56.25,2,36.36,2.33,0.33,0,0,1,0,0.33,0,0,0,0,0,3
João Moutinho,0,0,0,0,0,0,1.75,0,0,0,0,0.25,0,0,7.75,80.65,2.75,50,0,0,0,0,0.5,0,0,0,0,70,0,0.25,4
Federico Ceccherini,0.09,0.05,66.67,0.32,0.05,0,1.14,0.86,0,2.36,0,0.45,0,0,26.77,77.59,4.09,44.58,0,0.05,0,0,0.77,0.27,0.41,0.05,62.5,53.15,0.86,1.41,22
Ruan,0,0.09,75,0.22,0,0,1.65,1.04,0.04,3.35,0.04,0.43,0,0,40.65,88.98,1.35,58.46,0,0.09,0,0,0.91,0.43,0.39,0.13,58.62,57.92,0.61,1.17,23
Martin Hongla,0,0,57.14,0.56,0,0,0.89,0.67,0,0.89,0,0,0.11,0,22.56,80.79,4.56,41.38,0,0,0,0,1.11,0.11,0.44,0,38.46,47.17,0.44,1.22,9
Jeremy Toljan,0,0.06,53.85,0.16,0,0,1.16,0.58,0.03,1.13,0,0.35,0.13,0.03,42.06,83.74,8.29,48.76,0,0.23,0,0,1.23,0.32,0.1,0,32.26,52.34,0.45,0.32,31
Fabio Quagliarella,0.04,0.17,57.14,1.57,0,0,0.09,0,0,0.39,0,0.26,0,0.04,9.87,68.28,3,48.28,0,0,0,0,0.83,0.09,0.09,0,24.32,43.04,0.83,0.17,23
Jesé Rodríguez,0.09,0,75,0.27,0,0,0.18,0.09,0,0.18,0,0.09,0.09,0.09,5.73,71.43,1.09,75,0,0,0,0,0.64,0.09,0,0,14.29,37.5,0.45,0.27,11
Mehdi Léris,0.03,0.16,48.33,0.94,0.03,0,1.97,0.84,0,0.91,0,1,0.06,0.03,25.84,70.01,6.47,46.67,0,0.06,0,0,1.38,0.13,0.41,0,58.18,50.76,1.47,1.63,32
Abdou Harroui,0.09,0.04,73.33,0.61,0.04,0,0.74,0.09,0,0.39,0,0.22,0.04,0,12.83,84.41,3.87,27.27,0,0,0,0,0.3,0.09,0.09,0,64.29,51.28,0.13,0.57,23
Raoul Bellanova,0,0.06,77.78,0.22,0,0,0.78,0.22,0,0.56,0,0.28,0.06,0,13.44,83.06,2.78,57.14,0,0,0,0,0.39,0.06,0,0,50,63.46,0.5,0.22,18
Alfred Duncan,0.04,0,60,0.36,0,0,0.72,0.32,0,0.24,0,0.44,0.04,0,20.2,80.79,5.68,50,0,0.04,0,0,0.4,0,0.12,0,56.25,44.35,0.48,1.04,25
Tomás Rincón,0,0.03,61.36,0.32,0,0,1.65,0.88,0,0.5,0,0.94,0.06,0.06,35.74,82.96,7,56.95,0,0.03,0,0,1.56,0.09,0.21,0.03,67.31,49.16,0.82,1.71,34
Josh Doig,0.09,0.09,51.11,0.82,0,0,0.86,0.5,0,0.55,0,0.45,0.09,0.14,16.77,69.92,3.73,35.71,0,0.09,0,0,0.91,0.09,0.05,0,41.03,43.62,0.32,0.64,22
Nicolas Haas,0.04,0,25,0.33,0,0,1.13,0.33,0,1,0,0.5,0.04,0.04,16.46,76.2,3.13,57.14,0,0.04,0,0,0.58,0.13,0.08,0,24,42.06,0.46,0.83,24
Przemysław Wiśniewski,0.07,0.07,33.33,0.47,0,0,0.87,0.8,0,4.53,0,0.87,0.07,0,34.93,84.35,2.8,39.71,0,0.13,0,0,1.27,0.27,0.2,0,67.74,55.46,0.6,0.87,15
Toma Bašić,0.04,0.04,42.86,0.44,0,0,0.24,0.28,0,0.28,0,0.2,0,0,10.92,77.66,2.2,14.29,0,0,0,0,0.16,0.08,0.08,0,70,54.79,0.68,0.48,25
Giulio Donati,0.13,0,33.33,0.25,0,0,0.5,0.5,0,1.13,0,0.38,0,0,35.75,88.11,4.25,65.63,0,0,0,0,0.75,0.13,0.25,0.25,57.14,50,0.75,0.88,8
Josip Brekalo,0,0.17,75,0.83,0,0,0.33,0.17,0,0.17,0,0.5,0.33,0,14.83,80.9,7,57.14,0,0.17,0,0,0.17,0,0.17,0,0,39.39,0.83,0.5,6
Tommaso Milanese,0,0,50,0,0,0,0,0,0,0,0,0,0,0,6,75,3.5,100,0,0,0,0,0,0.5,0,0,0,33.33,0.5,0.5,2
Lorenzo Colombo,0.15,0.06,33.33,1.36,0,0,0.52,0.06,0,0.18,0,0.24,0.09,0.06,9.61,64.35,2.64,56.25,0,0,0,0,0.52,0.03,0.12,0,25.63,28.05,0.48,1.09,33
Tolgay Arslan,0.03,0.03,53.57,0.69,0.03,0,0.81,0.33,0,0.22,0,0.69,0.06,0,15.83,83.16,4.36,65.22,0,0,0,0,0.44,0,0.08,0,66.67,54.04,0.97,0.42,36
Charles Pickel,0.03,0.06,28.57,0.7,0.03,0,1.67,0.73,0,0.91,0.03,0.82,0.06,0,28.76,78.29,6,44.44,0,0.09,0,0,1.3,0.09,0.24,0.03,38.21,43.06,0.55,1.03,33
Joshua Zirkzee,0.11,0.21,45.71,1.53,0,0,0.21,0.21,0,0.21,0,0.26,0.11,0.11,13.32,77.87,4.11,50,0,0.05,0,0,0.58,0,0.11,0,32.43,33.33,0.47,0.42,19
Matteo Gabbia,0,0,0,0.08,0,0,1.42,0.42,0,2.42,0,0.17,0,0,29.67,80.9,1.33,51.43,0,0.08,0,0,1.08,0.08,0.17,0,75,70.21,0.08,0.67,12
Demba Seck,0,0.05,60,0.53,0,0,0.26,0.05,0,0.05,0,0,0.05,0,8.21,80.13,2.95,0,0,0,0,0,0.16,0.11,0,0,41.18,53.57,0.95,0.42,19
Ronaldo Vieira,0,0.06,66.67,0.28,0,0,1.06,0.72,0.06,0.67,0,0.17,0,0,24.44,87.73,3.72,73.08,0,0,0,0,0.78,0.11,0.17,0,40,46.91,0.5,1.22,18
Oliver Abildgaard,0,0.08,100,0.23,0,0,0.77,0.38,0,1.31,0,0.69,0.08,0,14.54,59.79,2.08,38.1,0,0.15,0,0,0.62,0.23,0.15,0,70.83,61.82,0.54,1,13
Giulio Maggiore,0,0,33.33,0.38,0,0,1.25,0.5,0.06,0.63,0,0.69,0.13,0,29,75.22,4.81,30.43,0,0.13,0,0,0.81,0.06,0.13,0,39.13,46.32,0.88,1.25,16
Alessio Zerbin,0,0,40,0.5,0,0,1,0.2,0,0.2,0,0.4,0,0,7.5,74.67,1.5,60,0,0,0,0,0.3,0,0.1,0,0,46.15,0.6,0.9,10
Emil Holm,0.05,0,46.15,0.75,0,0,1.3,0.45,0,1.65,0,0.75,0.15,0.05,20.7,61.35,4.25,21.05,0,0.05,0,0,0.95,0.25,0.2,0,50.78,46.99,0.8,1.1,20
Brandon Soppy,0,0,29.17,0.56,0,0,0.56,0.25,0.06,0.31,0,0.38,0.25,0.19,16.44,76.05,4.44,30,0,0,0,0,0.75,0.06,0.19,0,75,45.74,1.38,1.25,16
Antonín Barák,0.06,0,52.63,1.03,0,0,0.68,0.1,0.03,0.39,0,0.32,0.03,0,22.87,83.5,7.39,63.04,0,0.06,0,0,0.84,0.03,0.13,0,36.73,43.43,0.55,0.42,31
Fabio Miretti,0,0.07,50,0.74,0,0,0.89,0.15,0,0.26,0,0.63,0.11,0.07,17.63,73.53,4.63,42.42,0,0.04,0,0,0.33,0,0.07,0,33.33,43.96,1,0.89,27
Diego Demme,0,0,66.67,0,0,0,0.14,0,0,0.14,0,0.57,0,0,27.29,94.76,4.43,77.78,0,0,0,0,0,0,0,0,66.67,47.06,0.43,0.29,7
Mady Camara,0,0,58.33,0.73,0,0,0.87,0.67,0,0.53,0,0.67,0.07,0,21,79.37,3.93,44.44,0,0.07,0,0,0.6,0.07,0.2,0,65.22,49.41,0.47,1,15
Ivan Radovanović,0,0,0,0.7,0,0,1.2,0.7,0,0.9,0,0.6,0,0,26.4,81.06,2.5,51.02,0,0.1,0,0,1.1,0.2,0.1,0.1,40,54,0.7,0.4,10
Marko Pjaca,0,0,65.71,0.88,0,0,0.24,0.18,0,0.18,0,0.12,0,0,12.88,83.11,4.18,88.89,0,0,0,0,0.41,0.06,0.06,0,50,49.4,0.41,0.12,17
Erik Botheim,0.04,0,33.33,0.25,0,0,0.39,0,0,0.14,0,0.25,0.11,0.11,8,72.77,1.96,60,0,0,0,0,0.5,0.11,0.07,0,44,42.31,0.39,0.43,28
Matteo Cancellieri,0,0,42.86,0.3,0,0,0.5,0.05,0,0.1,0,0.2,0.05,0,3.95,75.95,0.85,0,0,0,0,0,0.1,0,0.2,0,57.14,51.92,0.5,0.7,20
Michaël Cuisance,0,0,72.73,0.83,0,0,1.08,0.42,0,0.25,0,1.58,0.08,0,16.67,85,4.5,52.63,0,0,0,0,0.42,0.08,0.08,0,23.53,34.09,0.42,0.67,12
Fabio Depaoli,0.06,0.03,34.09,0.6,0.06,0,1.71,0.57,0,0.97,0.03,0.57,0.03,0.06,15.11,64.84,3.43,41.05,0,0.14,0,0,1.09,0.2,0.26,0,38.81,47.28,1.09,1.34,35
Moise Kean,0.21,0.25,39.47,1.36,0,0,0.29,0.18,0,0.07,0,0.14,0.04,0,6.39,71.51,1.86,40,0,0,0,0,0.29,0,0.18,0.04,45,37.88,0.64,0.54,28
Simone Pafundi,0,0,40,0.13,0,0,1,0.13,0,0,0,0.25,0,0,7.75,83.87,2.13,71.43,0,0,0,0,0.25,0,0,0,100,63.64,0.38,0,8
Emirhan İlkhan,0,0,40,0.25,0,0,0.58,0.17,0,0.42,0,0.08,0,0,8.5,86.27,1.92,81.82,0,0,0,0,0.33,0.08,0.08,0,25,40.63,0.17,0.42,12
Pablo Rodríguez,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,4,81.25,1.25,100,0,0,0,0,0,0,0,0,0,36.36,0.5,0.25,4
Edoardo Bove,0.05,0.05,55.56,0.32,0,0,1.59,0.45,0,0.32,0,1.05,0.05,0,17.32,77.43,3,30,0,0.09,0,0,0.59,0,0.09,0,51.85,49.36,1.05,1.09,22
Bruno Amione,0.04,0,25,0.44,0.04,0,1.93,0.93,0.04,2.3,0,0.96,0,0.04,36.63,80.08,2.37,35.58,0,0.11,0,0,1.48,0.15,0.33,0.04,61.95,57.68,0.59,1,27
Kristian Thorstvedt,0.06,0.06,77.78,0.65,0.03,0,0.52,0.45,0,0.35,0,0.35,0.06,0.03,15.23,77.33,3.58,52.17,0,0,0,0,0.71,0.16,0.16,0,52.83,54.07,0.71,0.58,31
Roberto Piccoli,0.1,0.05,42.86,0.8,0,0,0.1,0.05,0,0.55,0,0.25,0.05,0,5.85,64.1,1.7,16.67,0,0,0,0,0.5,0,0,0,35,32.48,0.3,0.45,20
Albin Ekdal,0,0.13,70.59,0.61,0,0,1.19,0.84,0,1.16,0,0.84,0.06,0.06,24.97,77.78,5,34.55,0,0.1,0,0,0.84,0.1,0.13,0.03,63.16,53.3,0.9,1.03,31
Kristoffer Askildsen,0,0,75,0.48,0,0,0.33,0.52,0.05,0.29,0,0.29,0.05,0,11.62,63.93,2.38,50,0,0,0,0,0.48,0,0.14,0,52.5,43.68,0.33,0.95,21
Adrien Tameze,0,0.05,53.06,0.32,0,0,1.42,0.97,0,1.37,0.03,0.95,0,0,28.37,78.2,5.58,55,0,0.13,0,0,1.13,0.32,0.08,0,47.54,47.47,0.84,0.87,38
Yacine Adli,0,0,66.67,0.33,0,0,1,0.17,0,0.17,0,0,0,0,11.5,68.12,3.17,70,0,0,0,0,0.5,0.17,0.17,0,25,46.15,0.17,0.67,6
Tanguy Ndombélé,0.03,0,61.29,0.53,0,0,0.47,0.23,0.03,0.2,0,0.1,0,0,19.03,87.92,4.43,31.25,0,0,0,0,0.13,0.1,0.17,0,70,55.75,0.77,0.5,30
Benjamin Tahirović,0,0,50,0,0,0,0.73,0.27,0,0.27,0,0.73,0,0,13.64,86.67,1.55,50,0,0,0,0,0.45,0,0.09,0,71.43,48.48,0.18,0.45,11
Roberto Gagliardini,0,0,0,0.84,0,0,0.84,0.21,0,0.63,0,0.58,0,0,18.16,84.64,4.63,38.89,0,0.16,0,0,0.32,0.16,0.16,0.05,69.57,49.4,0.47,1.05,19
Diego Coppola,0,0,50,0.15,0,0,1.3,0.7,0.05,1.9,0,0.7,0,0,25.55,73.58,2.45,38.75,0,0.1,0,0,0.6,0.2,0.25,0,58.02,54.74,0,0.5,20
Liberato Cacace,0,0.08,44.44,0.58,0,0,2.08,0.33,0.17,0.92,0,0.5,0.08,0,26.67,84.69,4.83,52.17,0,0,0,0,0.58,0.17,0.08,0,25,45.83,0.33,0.75,12
Liam Henderson,0,0,0,0.48,0,0,0.52,0.4,0,0.4,0,0.64,0.12,0.04,20.08,83.27,3.44,39.13,0,0,0,0,0.72,0.04,0.36,0,35.29,29.81,0.48,1.4,25
Nemanja Radonjić,0.07,0.21,44.44,1.86,0,0,0.07,0.07,0,0.14,0,0.14,0.14,0.07,13.93,71.79,5.21,47.06,0,0.07,0,0,0.54,0.11,0.04,0,33.33,36.82,0.61,0.61,28
Paolo Ghiglione,0.07,0.13,18.18,0.47,0,0,1.07,0.27,0.07,0.8,0,0.87,0,0.07,12.73,60.21,1.93,33.33,0,0.07,0,0,0.87,0.07,0.27,0,38.46,37.97,0.47,1.07,15
Jeison Murillo,0,0,66.67,0.15,0,0,1.1,0.4,0,1.95,0,0.45,0,0,26.5,83.4,2.2,40.24,0,0.05,0,0,1.05,0.1,0.2,0.05,58.33,59.66,0.95,0.9,20
Andrea Barberis,0,0,0,0.22,0,0,0.78,0.89,0,0.11,0,0.67,0.11,0.11,17.89,85.71,3.67,62.5,0,0,0,0,0.89,0.11,0,0,50,42.31,0.22,0.11,9
Rick Karsdorp,0,0,0,0.15,0,0,1.62,0.54,0,1.15,0.08,0.69,0.08,0,22.77,77.03,3.77,40.54,0,0.08,0,0,0.54,0.08,0,0,71.43,50,0,0.31,13
Mattia Valoti,0,0,42.86,0.13,0,0,1.06,0.19,0,0.38,0,0.69,0,0,10.19,74.23,1.69,42.86,0,0,0,0,0.44,0,0.06,0,44.74,46.23,0.75,1,16
Warren Bondo,0,0,75,0.25,0,0,0.25,0,0,0,0,0,0,0,12.5,88,1.5,0,0,0,0,0,0.5,0,0.25,0,100,66.67,0.75,0.5,4
Marcin Listkowski,0,0,0,0.2,0,0,0,0.6,0,0.4,0,0,0,0,4,75,1.2,25,0,0,0,0,0.2,0,0,0,100,40,0.2,0.4,5
Lukáš Vorlický,0,0,57.14,0.33,0,0,0,0.33,0,0,0,0,0,0,9.67,62.07,3.67,50,0,0,0,0,0.33,0,0,0,50,50,0,0,3
Mert Çetin,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,66.67,0,0,0,0,0,0,1,0,0,0,0,100,1,0,1
Axel Guessand,0,0,0,0,0,0,2,2,0,3,0,1,0,0,21,76.19,0,50,0,0,0,0,1,0,0,0,33.33,42.86,0,1,1
Antonio Iervolino,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,85.71,3,100,0,0,0,0,0,0,0,0,0,50,1,0,1
Karim Zedadka,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,4,66.67,0.33,100,0,0,0,0,0.33,0,0,0,50,83.33,1.33,0,3
Kevin Lasagna,0.04,0.23,41.94,2,0,0,0.46,0.19,0,0.38,0,0.31,0.08,0.08,9.08,64.41,2.19,33.33,0,0,0,0,0.88,0.12,0.08,0,22.73,30.88,0.85,0.92,26
Joan González,0.03,0.06,43.18,0.49,0,0,1.37,0.46,0,0.74,0,0.97,0.06,0.09,21.11,79.03,5.31,47.27,0,0.06,0,0,0.74,0.09,0.23,0,33.33,43.94,1.29,1.03,35
Lorenzo Venuti,0,0.06,60,0.41,0,0,1.06,0.29,0,0.88,0.12,0.41,0,0.06,28.41,84.89,5.35,41.51,0,0.06,0,0,0.71,0.06,0.12,0,52.63,60.61,0.53,0.41,17
Mattia Destro,0.06,0.12,50,1.18,0,0,0.06,0.06,0.06,0.29,0,0,0.06,0,4.53,55.84,0.65,20,0,0,0,0,0.53,0.12,0.18,0,28.57,31.58,0.29,0.71,17
Pablo Galdames,0.08,0,22.22,0.54,0,0,1.08,0.77,0,1,0,2.15,0.08,0.15,21.31,72.92,4,55.26,0,0.08,0,0,0.85,0.08,0.15,0,40,28.92,0.31,1,13
Þórir Jóhann Helgason,0,0,0,0.17,0,0,0.17,0.25,0,0.25,0,0.08,0.08,0,5.42,76.92,0.83,42.86,0,0,0,0,0.25,0.08,0,0,36.36,38.1,0.17,0.17,12
Michel Ndary Adopo,0,0,50,0.22,0,0,0.78,0.11,0,0.44,0,0.22,0,0,15.67,86.52,1.89,66.67,0,0,0,0,0.11,0.22,0.11,0,60,52.5,0.22,0.67,9
Charles De Ketelaere,0,0.16,69.23,0.59,0,0,0.81,0.13,0,0.25,0,0.53,0.13,0.03,11.38,79.4,4.22,85.71,0,0,0,0,0.53,0.06,0.06,0,38.78,46.15,0.47,0.59,32
Festy Ebosele,0,0,59.38,0.24,0,0,0.88,0.12,0,0.18,0,0.35,0.06,0.06,7.18,70.49,1.59,33.33,0,0,0,0,0.18,0.12,0.24,0,60,52.81,0.41,0.65,17
Pietro Pellegri,0.11,0,21.43,0.56,0,0,0.33,0,0,0.22,0,0.06,0.06,0,4.28,79.22,1.78,0,0,0,0,0,0.28,0,0.17,0,25,30.09,0.78,0.83,18
Agustín Álvarez,0.05,0.09,46.67,0.64,0.05,0,0.27,0.14,0,0.14,0,0.14,0.05,0.05,3.64,83.75,1.18,100,0,0,0,0,0.27,0.14,0.05,0,36.36,36.76,0.18,0.36,22
Jayden Braaf,0,0.17,65.22,1.5,0,0,0.83,0.33,0,0.17,0,0,0,0,12,83.33,3.67,50,0,0,0,0,0.33,0.33,0.17,0,0,37.5,0.17,1.33,6
Domagoj Bradarić,0,0,36.36,0.23,0,0,0.84,0.68,0,1.26,0,0.29,0.06,0.1,28.13,78.9,4.81,37.78,0,0.13,0,0,1.19,0.23,0.16,0,35.9,46.34,0.65,0.55,31
Marlon,0,0,40,0.18,0,0,1.25,0.64,0,1.68,0,0.54,0.04,0,36.32,92.33,3.54,62.71,0,0.07,0,0,0.86,0.07,0.25,0.04,65.57,56.55,0.18,0.82,28
Tio Cipot,0,0,37.5,0.22,0,0,1.33,0,0,0.22,0,0.22,0,0,5.78,73.08,1.67,0,0,0,0,0,0.33,0,0,0,33.33,50,0.22,0.11,9
Eldor Shomurodov,0.05,0.23,40.63,1.18,0,0,0.32,0.18,0,0.18,0,0.5,0.09,0.09,11.55,70.87,3.41,25,0,0,0,0,0.73,0.18,0.09,0,36.36,34.78,0.55,0.5,22
Vivaldo,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,1.4,85.71,0.8,0,0,0,0,0,0.2,0,0,0,0,20,0.2,0.2,5
Joel Voelkerling Persson,0,0,100,0.11,0,0,0.11,0,0,0,0,0.11,0,0,3.89,68.57,0.78,0,0,0,0,0,0.22,0,0,0,44.44,39.29,0.11,0.33,9
Juan Cabal,0,0,100,0.08,0,0,0.83,1.08,0,1.08,0,0.5,0,0,17.5,75.24,1.83,43.75,0,0,0,0,0.67,0.25,0.25,0,54.55,51.56,0.17,0.58,12
Kristijan Bistrović,0,0,100,0.73,0,0,0.27,0,0,0.36,0,0.45,0,0,10.82,76.47,2.36,41.67,0,0,0,0,0.18,0.27,0,0,28.57,38.46,0.36,0.18,11
Luca Pellegrini,0,0,42.86,0.43,0,0,0.14,1,0,0.43,0,0.43,0,0,18.29,85.94,4.14,50,0,0.14,0,0,0.14,0,0.43,0,30,27.59,0.14,0.71,7
Andreaw Gravillon,0,0,50,0.14,0,0,0.43,1.29,0,2.29,0,0,0,0,22.43,82.17,1.29,45,0,0,0,0,0.71,0,0.29,0,54.55,40.74,0.14,1.29,7
Andrea Consigli,0,0,0,0,0,0,0.03,0,0,0.69,0.09,0.03,0,0,35.37,76.41,0.74,48.92,1.83,0.26,0.09,0,1.23,0.34,0,0,90.91,87.5,0.11,0,35
Martín Satriano,0.06,0.19,41.3,1.23,0.06,0,0.42,0.1,0,0.61,0,0.26,0.03,0.03,11.45,69.01,3.48,50,0,0.03,0,0,0.81,0.06,0.13,0,41.35,39.25,0.94,0.65,31
Gonzalo Escalante,0,0,25,0.67,0,0,1.78,1.11,0,0.44,0,0.33,0,0.11,31.78,77.62,5.56,35.71,0,0.22,0,0,1.44,0,0,0.11,50,52.54,0.56,0.67,9
Lorenzo De Silvestri,0.07,0.07,66.67,0.33,0.07,0,0.2,0.2,0,1,0,0.27,0,0,23.4,76.35,3.93,34.48,0,0,0,0,0.67,0.07,0.07,0,53.85,47.17,0.4,0.4,15
Emil Konradsen Ceide,0,0.11,36.36,0.53,0,0,0.26,0.05,0,0,0,0.11,0.16,0.05,8.42,74.38,2.63,50,0,0,0,0,0.47,0,0,0,25,42,0.37,0.21,19
Salvatore Molina,0,0,66.67,0.2,0,0,1.2,0.2,0,0.2,0,0.2,0,0,16.8,80.95,4.6,0,0,0,0,0,1.2,0,0.2,0,0,55,0.6,0.8,5
Diego Valencia,0,0,0,0.08,0,0,0.67,0.08,0,0.17,0,0.58,0,0,5.33,68.75,0.67,42.86,0,0,0,0,0.25,0.08,0.08,0,33.33,41.03,0.5,0.67,12
Ibrahim Sulemana,0,0,38.46,0.53,0,0,1.12,0.88,0,1.12,0,0.53,0,0,11.29,72.4,2.24,34.48,0,0,0,0,0.65,0.29,0.24,0,48.15,44.09,0.24,0.65,17
Marios Oikonomou,0,0,0,0.5,0,0,0.5,0.67,0,2.17,0,0.33,0,0,13.67,75.61,0.17,31.25,0,0,0,0,1,0,0.5,0,66.67,56.25,0.33,0.5,6
Alessandro Bianco,0,0,0,0.29,0,0,0.71,0,0,0,0,0.14,0,0,11,87.01,2.43,77.78,0,0,0,0,0.14,0,0.14,0,50,42.31,0.57,1,7
Gonzalo Villar,0,0,60,0.07,0,0,0.87,0.27,0.07,0.53,0.07,0.53,0,0,24.87,84.18,4,58.33,0,0,0,0,0.93,0,0.13,0,64.29,55.84,1.2,1.13,15
Lameck Banda,0.06,0.08,50,1,0,0,0.83,0.22,0,0.14,0,0.72,0.03,0.03,10.28,72.97,3.19,41.67,0,0,0,0,0.47,0.08,0.17,0,17.95,41.92,1.03,0.86,36
Giuseppe Pezzella,0,0,43.75,0.25,0,0,1.31,0.5,0,1.63,0,0.44,0.06,0.06,24.38,81.03,6.31,44.19,0,0,0,0,0.88,0.25,0.13,0,57.89,49.5,0.69,1,16
Nicola Murru,0,0,0,0.1,0,0,1.2,0.5,0.15,0.95,0,0.3,0,0,14.55,80.07,1.5,31.71,0,0,0,0,0.8,0.05,0.15,0,50,56.72,0.3,0.75,20
Michel Aebischer,0.03,0.06,46.15,0.47,0,0,0.38,0.22,0.03,0.25,0,0.5,0,0,19.91,84.93,4.44,54.05,0,0.03,0,0,0.78,0.03,0.13,0,28.57,36.76,0.69,0.69,32
Szymon Żurkowski,0,0.08,72.73,0.77,0,0,0.77,0.31,0,0.54,0,1,0,0.08,9.92,73.64,2.77,50,0,0,0,0,0.62,0.08,0.08,0,38.1,44.94,1.15,1.38,13
Florian Thauvin,0,0,32.26,0.63,0,0,0.13,0.13,0,0.13,0,0.69,0.13,0,11,77.27,3.56,58.82,0,0,0,0,0.38,0.19,0.06,0,50,32.1,0.44,0.56,16
Grégoire Defrel,0.07,0.15,33.33,0.59,0,0,0.33,0.07,0,0.19,0,0.33,0.04,0.04,9.15,85.02,2.89,40,0,0,0,0,0.67,0.22,0.11,0,20,31.58,0.52,0.52,27
Andrea Belotti,0,0.26,28,0.65,0,0,0.39,0.1,0,0.16,0,0.19,0.03,0.06,7.9,68.16,2.06,66.67,0,0,0,0,0.48,0.06,0,0,37.11,44.17,1.16,0.68,31
Mato Jajalo,0,0,50,0.67,0,0,0,0,0,0.67,0,0.33,0,0,9.67,79.31,2.33,66.67,0,0,0,0,0,0,0,0,100,40,0,0.33,3
Emmanuel Gyasi,0.06,0.09,19.44,0.97,0,0,0.69,0.23,0,0.69,0,0.77,0.03,0,20.6,81.55,5.49,37.5,0,0,0,0,0.94,0.34,0.29,0,25,31.16,1.06,1.34,35
Mario Gila Fuentes,0,0,0,0,0,0,0.75,0.75,0,0.5,0,0.25,0,0,14.75,91.53,0.75,83.33,0,0,0,0,0.5,0,0,0,0,40,0.25,0.25,4
