#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
263,,Xavier Arreaga,1,1.67,0.04,2.85,0,0.48
264,,Boris Sekulić,1.76,1.09,0,1.27,0,0.42
265,,Miloš Degenek,1.11,1.29,0.07,3.57,0,0.18
266,,Amar Sejdic,1.78,1,0,0.48,0,0.52
267,,Nicolas Isimat-Mirin,1.29,0.93,0.04,3.64,0,0.29
268,,Dax McCarty,1.57,0.87,0,0.6,0,0.83
269,,Cristián Dájome,1.21,0.46,0.04,1.18,0,1.14
270,,Sami Guediri,1.85,0.77,0,1.08,0,0.38
271,,Efrain Alvarez,0.34,0.17,0,0.07,0,0.62
272,,Leon Flach,2.54,1.46,0,0.59,0,1.16
273,,Mohammed Adams,2.75,0.75,0,0.38,0,0.25
274,,Daniel Pereira,1.06,1.06,0,0.48,0,0.76
275,,Sean Nealis,1.5,1.26,0,3.91,0,0.53
276,,Alexander Ring,1.7,0.81,0,1.3,0.03,1.51
277,,Juan Mosquera,0.33,0.67,0,1,0,0
278,,Miles Robinson,0.89,0.67,0.11,2.44,0,0.11
279,,Marcos López,1.59,1.82,0,1.94,0,0.18
280,,Pedro Vite,0.88,0.33,0,0.13,0,0.83
281,,Júnior Urso,1.26,0.66,0,0.31,0,0.8
282,,Steven Moreira,1.5,0.81,0.03,1.44,0,0.56
283,,Michael Boxall,1.34,1.47,0.03,4.34,0,0.34
284,,Cristián Gutiérrez,0.91,0.64,0,1.18,0,0.45
285,,Aaron Long,0.73,0.9,0,2.57,0,0.33
286,,Malte Amundsen,1.78,1.37,0,1.33,0,0.3
287,,Franco Escobar,1.4,0.7,0,0.9,0,0.55
288,,Samuel Piette,1.46,0.61,0.04,0.43,0,0.54
289,,Donovan Pines,1.76,1.62,0.05,3.52,0.05,0.43
290,,Maikel Chang,1.29,0.35,0,0.53,0,0.41
291,,Marco Farfan,1.53,0.88,0.06,1.71,0,0.59
292,,Danny Wilson,0.96,0.46,0,4,0.08,0.38
293,,Benjamin Bender,0.89,0.36,0,0.36,0,0.5
294,,Alex Muyl,1.86,0.62,0,0.76,0,0.72
295,,Ercan Kara,0.37,0.07,0,0.7,0,0.37
296,,Héctor Herrera,1.3,0.5,0,1,0,0.3
297,,Brent Kallman,0.76,0.95,0,4.67,0,0.05
298,,Stefan Frei,0,0,0,0.63,0.04,0.04
299,,Nick Hagglund,1.18,1.26,0.03,4,0,0.41
300,,Rudy Camacho,1.27,1.8,0.03,2.4,0.03,0.3
301,,Bakaye Dibassy,1.08,1.42,0,3.77,0,0.31
302,,Drake Callender,0.04,0,0,0.4,0.08,0.08
303,,Tayvon Gray,1.33,0.48,0,1.78,0,0.19
304,,Maximiliano Urruti,0.74,0.23,0,0.06,0,0.66
305,,Wil Trapp,2.21,1.46,0.07,1.21,0,1.32
306,,Sega Coulibaly,1.41,0.97,0,2.24,0.03,0.45
307,,Derrick Jones,1.63,0.56,0,0.88,0,0.25
308,,Tim Parker,0.89,0.71,0.04,4,0,0.18
309,,Jordy Alcivar,0.7,0.65,0,0.25,0,0.6
310,,Gabriel Słonina,0,0.03,0,1.13,0.09,0.03
311,,Eryk Williamson,0.68,0.59,0,0.59,0,0.45
312,,Gareth Bale,0.23,0.15,0,0.62,0,0.15
313,,Derrick Williams,0.54,0.79,0.11,3.39,0,0.46
314,,Ryan Raposo,0.57,0.77,0,0.73,0.03,0.43
315,,Samuel Grandsir,0.83,0.26,0,0.17,0,0.54
316,,Artur,2,0.83,0,0.54,0,0.92
317,,Joel Waterman,0.94,1.28,0.06,2.53,0.09,0.47
318,,Ruben Gabrielsen,0.39,1,0,2.64,0.03,0.22
319,,Noel Buck,1.29,0.29,0,0,0,0.29
320,,Matthew Real,0.44,0.56,0,0.33,0,0.11
321,,Héctor Jimenez,0.71,0.93,0,0.64,0,0.5
322,,Martín Rodríguez,0.36,0.5,0,0.29,0,0.71
323,,Isaac Atanga,1,0,0,0,0,1
324,,Reed Baker-Whiting,0.5,0,0,0,0,0
325,,Nabilai Kibunguchy,2.5,0.5,0,3.5,0,0.5
326,,Paul Rothrock,1,0,0,0,0,0
327,,Andrew Tarbell,0,0,0,0.5,0.25,0
328,,David Ochoa,0.11,0,0,1.11,0.11,0.11
329,,Nick Lima,1.16,1.05,0.03,1.3,0,0.86
330,,Adam Lundqvist,2.29,1.32,0,1.52,0,1.03
331,,Kristijan Kahlina,0,0.06,0.03,0.52,0.1,0.03
332,,Dylan Nealis,2.93,1.34,0,2.14,0,1.28
333,,Alex Bono,0.04,0.04,0.04,0.46,0.04,0
334,,Kamil Jóźwiak,1.37,0.42,0,0.26,0,0.32
335,,Maxime Crépeau,0.03,0.06,0,0.56,0.03,0
336,,Tanner Beason,1.36,1.61,0,2.89,0.04,0.57
337,,Brian White,0.69,0.08,0,0.62,0,0.58
