Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Hugo Ekitiké,0.12,0.16,47.06,1.36,0,0,0.48,0.36,0,0.12,0,0.32,0.12,0.16,13.12,82.62,4.72,66.67,0,0,0,0,0.64,0.08,0,0,40,41.18,0.52,0.6,25
Logan Costa,0,0,50,0.83,0,0,1.5,0.67,0,1.83,0,0.5,0,0,38.17,84.28,3.67,60,0,0.17,0,0,1,0,0,0,62.5,67.86,0.67,0.33,6
Rubén Blanco,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,29.17,77.14,0.17,31.58,2.5,0,0,0,0.67,0.33,0,0,100,100,0.17,0,6
Kévin Gameiro,0.29,0.32,44.19,1.35,0,0,0.59,0.26,0,0,0,0.59,0.18,0,21.24,80.47,6.88,50,0,0,0,0,0.97,0.03,0,0.03,30.77,37.08,0.44,0.44,34
Ismael Doukoure,0.04,0,70.73,0.32,0,0,1.71,0.96,0,1.86,0,0.5,0.04,0.04,37.32,83.25,5.14,50,0,0.14,0,0,1.14,0.07,0.18,0,44.12,53.85,0.96,1.07,28
Vincent Le Goff,0,0.05,46.15,0.46,0,0,2.03,1.11,0,2.43,0,0.46,0,0,47.03,83.85,7.84,31.21,0,0.22,0,0,1.22,0.19,0.03,0,50.85,59.91,0.51,0.51,37
Pape Gueye,0.07,0.07,20,0.57,0.07,0,1.29,0.64,0,0.14,0,0.57,0.07,0.07,22.14,84.84,4.21,57.69,0,0,0,0,0.21,0.14,0.07,0,68.75,56,0.86,0.71,14
Eric Bailly,0,0,50,0.18,0,0,0.76,0.71,0,1.06,0,0,0,0,15.88,84.44,1.35,63.89,0,0.06,0,0,0.47,0.12,0.06,0,50,54.69,0.29,0.59,17
Gauthier Gallon,0,0,0,0,0,0,0.07,0.07,0.03,1.17,0,0.07,0,0,26.8,61.07,0.73,31.14,3.8,0,0.17,0,1.8,0.37,0.1,0.03,100,87.5,0.17,0.07,30
Thomas Mangani,0.04,0.04,80,0.42,0,0,1.23,0.92,0,0.77,0,1.19,0.04,0.04,31.69,73.67,5.42,56.08,0,0.04,0,0,1.23,0.15,0.15,0.04,45.45,45.39,0.5,0.92,26
Maxime Gonalons,0.04,0,60,0.24,0,0,2.08,0.8,0,0.28,0.04,1.2,0.04,0,33.12,88.53,4.92,74.36,0,0,0,0,0.8,0.04,0.12,0,62.5,55.61,0.88,0.96,25
Salis Abdul Samed,0.03,0.03,69.05,0.39,0,0,1.39,1.09,0,0.67,0,0.7,0.06,0.03,59.39,92.55,10.88,61.04,0,0.36,0,0,0.61,0.06,0.18,0.03,45.16,45.36,1.15,2.15,33
Chrislain Matsima,0,0.07,100,0.29,0,0,0.79,0.79,0,1.64,0,0.21,0.07,0.07,24.14,85.8,2.64,32.26,0,0.07,0,0,1,0.07,0,0,68.97,67.31,0.21,0.29,14
Reda Belahyane,0,0,100,0.25,0,0,2,0.5,0,0,0,0.5,0,0,28.25,90.27,2.25,75,0,0,0,0,0.5,0,0,0,100,55.56,0.25,1.25,4
Yahia Fofana,0,0,100,0,0,0,0,0.09,0,0.64,0.09,0,0,0,23.18,61.96,0.36,32.39,3.27,0.09,0.18,0.09,1.45,0.27,0.18,0,100,100,0.09,0,11
Ibrahima Kone,0.19,0.08,70,0.84,0.03,0,0.65,0.11,0,0.49,0,0.16,0.03,0.03,9.65,66.95,2.78,50,0,0,0,0,0.43,0.19,0.08,0,48.72,48.15,0.65,0.78,37
Amine Harit,0,0.1,41.94,0.6,0,0,0.6,0.4,0,0.5,0,0.5,0.2,0,25,84.4,12.3,66.67,0,0.1,0,0,0.5,0,0.2,0,7.69,37.93,1.3,0.2,10
Cédric Bakambu,0,0,0,0,0,0,0.67,0,0,0,0,0,0.33,0.33,7.33,81.82,1.67,0,0,0,0,0,0.33,0,0,0,57.14,50,0.33,0.67,3
Jean Lucas,0,0.5,75,0.83,0,0,1.5,0.67,0,0.33,0,1,0,0,25.33,88.16,5.5,73.33,0,0,0,0,0.83,0,0,0,12.5,52.27,0.67,0.67,6
Ismael Gharbi,0,0,83.33,0.5,0,0,0,0.5,0,0,0,0.33,0,0,6,88.89,1.17,0,0,0,0,0,0,0,0.17,0,0,56.25,0.67,0.5,6
Wout Faes,0,0,50,0,0,0,0.33,2.33,0,6.33,0,0.33,0,0,38,83.33,3.33,56.25,0,0,0,0,1.67,0.33,0.67,0,40,45,1,0.67,3
Yohann Magnin,0,0,26.92,0.45,0,0,2.34,0.66,0.08,1.03,0,1.37,0.13,0,34.45,84.87,4.82,57.8,0,0.13,0,0,0.92,0,0.16,0,37.33,50,1.26,1.26,38
Gedeon Kalulu,0,0,58.33,0.34,0,0,2.21,0.97,0,2.41,0.03,0.62,0.07,0.14,40.21,81.99,6.86,43.41,0,0.17,0,0,1.17,0.21,0.21,0,52.83,55.27,0.62,1.03,29
Renato Sanches,0.09,0.04,65,0.61,0,0,0.35,0.39,0,0.17,0,0.39,0.13,0,28.57,91.63,6.78,82.05,0,0,0,0,0.35,0.04,0.04,0,55.56,42.35,0.43,0.96,23
Issiaga Sylla,0.03,0.06,33.9,0.59,0,0,1.75,2.19,0,1.84,0,1.09,0.13,0.09,40.88,80.43,9.41,49.4,0,0.28,0,0,1,0.09,0.09,0,54.93,44.1,0.84,1,32
Myziane Maolida,0.11,0,80,0.67,0,0,0.89,0.22,0,0,0,0.78,0.11,0,10.89,74.49,4.33,100,0,0,0,0,0,0.11,0,0,50,51.43,0.11,0.56,9
Jeanuel Belocian,0,0,66.67,0.13,0,0,1.25,0.75,0,1.13,0,0.5,0,0,34.75,89.57,3.75,53.85,0,0.25,0,0,0.25,0.13,0.13,0,77.78,57.14,0.13,0.75,8
Tanguy Zoukrou,0,0,66.67,0,0,0,1.75,0.25,0.13,2.88,0,0.5,0,0,27.13,87.1,1.63,35.29,0,0,0,0,1.5,0.13,0,0,50,55.81,0.13,0.63,8
Deiver Machado,0.12,0.06,42.5,0.55,0.03,0,1.36,0.64,0,0.7,0,0.39,0.12,0.09,20.27,85.65,4.24,40,0,0.03,0,0,0.61,0.09,0.15,0.03,35.56,51.46,1.39,1.27,33
Wesley Saïd,0.24,0.19,65.38,1.29,0,0,0.19,0.05,0,0.1,0,0.19,0.05,0,8.86,81.72,2.76,81.82,0,0,0,0,0.29,0,0.1,0,41.67,37.5,0.05,0.95,21
Aïman Maurer,0,0.2,62.96,1.1,0,0,0.2,0.3,0,0.3,0,0.9,0.3,0.1,10.5,78.1,2.6,25,0,0,0,0,1,0,0,0,30,50.68,1.5,0.5,10
Juan Bernat,0.04,0.07,55.26,0.25,0,0,1.14,0.32,0,0.71,0.04,0.64,0.11,0.14,33.71,93.33,7.36,66.67,0,0.14,0,0,0.64,0.04,0.04,0,37.5,52.34,0.29,0.25,28
Ronaël Pierre-Gabriel,0,0.07,68.75,0.21,0,0,1.79,0.64,0,1.5,0,0.14,0.14,0.07,20.43,80.77,4.64,26.09,0,0,0,0,0.93,0.21,0.21,0,56.25,61.9,0.57,0.86,14
Rémy Riou,0,0,0,0,0,0,0.14,0,0,0.43,0,0,0,0,27.86,76.41,0,32.81,2.43,0.14,0.57,0,1.14,0,0,0,0,100,0,0,7
Ignatius Ganago,0.16,0.13,34.48,1.06,0.03,0,0.28,0.06,0,0.41,0,0.09,0.09,0.09,10.44,65.57,2.88,55.56,0,0,0,0,0.88,0.06,0,0,48.12,47.33,1,0.53,32
Lucas Perrin,0,0.08,66.67,0.27,0,0,1.69,1.38,0.04,1.73,0,0.92,0.08,0.04,30.54,82.24,3.5,48.28,0,0.12,0,0,0.92,0.12,0.15,0,65.45,58.99,0.73,0.88,26
Wahbi Khazri,0.15,0.22,53.85,1.41,0,0,0.96,0.33,0,0.7,0,0.7,0.07,0.04,15.89,74.83,4.07,57.78,0,0,0,0,1,0.04,0.19,0.04,36.73,46.55,1.33,0.74,27
Pablo Rosario,0,0.03,41.18,0.32,0,0,1.48,0.74,0,0.94,0,0.52,0.06,0.03,33.06,89.27,5.97,66.23,0,0.06,0,0,0.68,0.16,0.19,0,42.11,51.9,0.42,0.58,31
Arnaud Kalimuendo,0.23,0.23,49.02,1.43,0,0,0.5,0.07,0,0.3,0,0.5,0.17,0.1,14.07,84.36,4.97,42.86,0,0,0,0,0.73,0.07,0,0,16.46,32.91,0.8,0.5,30
Yusuf Yazıcı,0.25,0.25,16.67,1.25,0,0,0,0,0,0.25,0,0,0,0.25,21.75,81.61,8,66.67,0,0,0,0,1.5,0.25,0,0,0,15.38,0.25,1,4
Lesley Ugochukwu,0,0.04,70,0.23,0,0,1.38,0.81,0,0.62,0,0.31,0.04,0.04,24.85,87.62,3.27,74.42,0,0.04,0,0,0.58,0.08,0.12,0.04,69.57,56.93,0.46,1.12,26
Soungoutou Magassa,0,0,50,0,0,0,2,0.5,0,0.5,0,1,0,0,16.5,81.82,2,57.14,0,0,0,0,0.5,0,0,0,66.67,57.14,0.5,1,2
Denys Bain,0,0,100,0,0,0,2,1,0,2,0,0.5,0,0,28,92.86,0.5,100,0,0,0,0,1,0.5,0,0,75,69.23,0.5,1,2
Nuno Da Costa,0.15,0.09,49.46,1.18,0.06,0,1.36,0.61,0,0.39,0,1.06,0.18,0.12,11.09,69.95,3.3,66.67,0,0,0,0,0.85,0.12,0.09,0.03,39.82,46.28,1.73,1.12,33
Birama Touré,0.05,0.03,57.89,0.68,0,0,2.11,1.76,0.03,1.24,0,1.58,0,0,39.95,81.09,5.21,59.11,0,0.16,0,0,1.42,0.18,0.08,0,48.72,46.56,0.58,1.32,38
Thomas Delaine,0,0.06,52.17,0.35,0,0,1.65,0.94,0.12,0.47,0,0.76,0.24,0.12,21.76,70,4.06,16.13,0,0.06,0,0,1.06,0.06,0.18,0,52.17,53.85,0.71,0.88,17
Elbasan Rashani,0.09,0.06,45.83,1.09,0,0,1.22,0.66,0,0.5,0,0.81,0.22,0.09,20.31,80.31,5.78,43.75,0,0.03,0,0,0.94,0.03,0.09,0,28.81,41.25,0.91,1.13,32
Zakaria Aboukhlal,0.27,0.41,42.42,2.24,0.03,0,0.89,0.59,0,0.54,0,0.84,0.14,0.14,19.49,76.7,5.97,28.57,0,0,0,0,1,0.22,0.11,0,27.91,41.3,1.24,1.11,37
Timothy Weah,0,0.14,60.61,1.03,0,0,0.83,0.79,0,0.52,0,0.45,0.07,0.07,29.79,85.07,7.79,48.21,0,0.03,0,0,0.55,0.07,0.07,0,39.39,51.02,0.62,0.59,29
Miha Blažič,0.08,0,0,0.33,0.04,0,0.33,0.92,0.04,3.21,0,0.33,0,0,49.04,87.6,1.92,55.63,0,0.13,0,0,1.63,0.04,0.17,0,70.31,64.76,0.67,0.5,24
Jordan Ferri,0.03,0,47.62,0.41,0,0,1.62,0.76,0.06,0.59,0,1.74,0.18,0.06,56.97,86.47,9.76,63.68,0,0.24,0,0,1.38,0.09,0.15,0.03,40.48,43.97,1.79,1.38,34
Maxime Estève,0,0,66.67,0.26,0,0,1.04,1.48,0,3.74,0,0.22,0,0,32.26,81.67,2.22,35.35,0,0.17,0,0,1.22,0.04,0.13,0,54.39,54.55,0.3,0.78,23
Faitout Maouassa,0.15,0.06,43.86,1.03,0.03,0,1.58,0.61,0,0.52,0,0.7,0.15,0.15,14.3,69.7,2.48,27.12,0,0.06,0,0,1.06,0.06,0,0,52,50,0.94,0.97,33
Igor Silva,0,0,46.15,0.57,0,0,2.57,0.71,0,2.14,0,1.29,0.14,0,31.14,85.32,5,43.75,0,0.14,0,0,0.43,0.29,0.29,0.14,57.14,55,0.71,1,7
Damien Da Silva,0,0,50,0.29,0,0,1.14,0.71,0,1.57,0,0,0,0,34,86.97,3.43,70.37,0,0,0,0,0.71,0.14,0.29,0,63.16,60.53,0.29,1.14,7
Moses Simon,0.15,0.12,40,0.97,0,0,0.53,0.32,0,0.03,0,0.24,0.12,0.12,16.79,73.91,5.56,41.67,0,0.06,0,0,1.03,0.09,0.09,0,22,39.75,0.94,0.32,34
Mathias Pereira Lage,0.08,0.08,40.91,0.88,0.04,4.17,0.83,0.58,0,0.46,0,0.75,0.08,0.04,14.5,71.26,3.63,48.48,0,0,0,0,1,0.04,0.08,0,42.86,43.5,1.13,0.96,24
Calvin Stengs,0,0,66.67,0.75,0,0,0.5,0,0,0,0,0.25,0,0,23.5,82.98,9,66.67,0,0,0,0,0.75,0,0,0,50,53.57,1.5,1.25,4
Haris Belkebla,0.05,0,42.31,0.26,0,0,2.16,1.34,0,0.45,0.03,1.13,0.03,0,31.66,85.45,5.42,56.99,0,0.16,0,0,1.08,0.05,0.08,0,39.22,52.75,1.32,0.87,38
Komnen Andrić,0.12,0.03,46.15,0.88,0.03,0,0.38,0.24,0.03,0.35,0,0.38,0.06,0.09,12.5,75.29,2.82,89.47,0,0,0,0,0.74,0.03,0.12,0,43.27,45.85,1.21,0.47,34
Takumi Minamino,0.06,0.17,44.44,1.22,0,0,0.83,0.33,0,0.17,0,1.56,0.11,0.17,12.39,70.85,3.72,41.67,0,0,0,0,0.5,0,0.11,0,50,35.71,0.56,1.11,18
Mehdi Zeffane,0.06,0.06,44.44,0.44,0,0,0.67,1.22,0,0.56,0,0.94,0.06,0.06,13.22,78.57,2.33,55.56,0,0,0,0,0.33,0,0.06,0,27.27,38.6,0.17,0.22,18
Kamory Doumbia,0.08,0.12,52.94,1,0,0,1.19,0.5,0,0.12,0,0.96,0.15,0.08,19.96,81.89,6.31,57.58,0,0,0,0,0.38,0.08,0,0,23.33,40.12,0.35,0.58,26
Azzedine Ounahi,0.05,0.09,61.33,1.18,0,0,0.95,0.68,0,0.18,0,0.55,0.18,0,31.82,88.86,10.23,76,0,0.05,0,0,1.36,0.05,0.05,0,22.73,53.8,1.23,0.55,22
Gaëtan Perrin,0.08,0.03,65.56,0.73,0,0,0.46,0.27,0,0.22,0,0.59,0.05,0.03,10.78,75.69,3.24,60.47,0,0,0,0,0.65,0.03,0.03,0,38.89,45.9,0.59,0.49,37
Thomas Foket,0,0.04,50,0.08,0,0,1.46,1.38,0,0.92,0,1.21,0.13,0.04,41.5,82.93,10.04,62.69,0,0.38,0,0,0.79,0.25,0,0,50,45.35,0.92,1.13,24
Hugo Magnetti,0.03,0.03,67.65,0.53,0,0,1.31,0.78,0,0.38,0,1.22,0,0.06,22.88,84.7,4.69,61.45,0,0.03,0,0,0.88,0.09,0.06,0,28,49.49,0.81,0.53,32
Jeffinho,0.11,0.11,45.45,1.11,0,0,1.89,0.11,0,0,0,1,0.11,0,18.67,86.9,7.67,100,0,0,0,0,0.78,0,0.11,0,33.33,45.92,1.11,0.89,9
Colin Dagba,0,0,47.83,0.24,0,0,1.52,0.81,0,0.81,0,0.33,0,0,17.43,84.97,5.1,40,0,0,0,0,0.57,0.05,0.14,0,37.5,52,0.29,0.67,21
Warren Kamanzi,0,0,66.67,0.18,0,0,1.45,0.73,0,0.82,0,0.55,0,0,26.64,88.05,6,71.43,0,0.09,0,0,0.64,0.18,0.09,0,33.33,54.55,0.64,0.64,11
Christophe Herelle,0,0,50,0.19,0,0,0.63,1.25,0.13,2.94,0,0.56,0,0,26.94,86.31,1.13,58.33,0,0.19,0,0,0.81,0.06,0.13,0,52.38,51.43,0.88,0.81,16
Jeff Reine-Adélaïde,0,0,62.86,0.7,0,0,0.55,0.4,0,0.05,0,0.25,0.1,0.05,22.1,87.78,6.5,64.71,0,0,0,0,0.55,0.1,0.05,0,46.15,46.15,0.45,0.45,20
Khalil Fayad,0,0.04,66.67,0.33,0,0,1.25,0.38,0,0.17,0,0.38,0.08,0.08,13.71,84.8,2.13,50,0,0,0,0,0.63,0,0.04,0.04,17.65,52.78,0.67,0.71,24
Mitchell Van Bergen,0,0.11,37.84,0.89,0,0,0.64,0.21,0.04,0.25,0,0.43,0.18,0.04,8.54,78.66,2.89,30.77,0,0,0,0,0.39,0.14,0.04,0,38.46,41.12,0.25,0.36,28
Jean-Eudes Aholou,0.1,0.03,50,0.7,0,0,1.13,0.8,0,0.43,0,0.63,0.07,0.03,19.53,76.11,4.17,51.79,0,0,0,0,0.67,0.07,0.13,0.03,59.09,48.26,0.77,1.3,30
Gauthier Hein,0.06,0.06,40.43,1.09,0,0,0.77,0.17,0,0.26,0,0.86,0.09,0,18.91,84.44,6.03,66.67,0,0,0,0,0.89,0.11,0.03,0,8.82,32.14,0.4,0.6,35
Jackson Porozo,0.09,0.09,63.64,1,0,0,1.45,1.5,0,3.32,0,0.82,0,0,28.18,81.61,1.5,35.21,0,0,0,0,1.5,0.32,0.14,0,61.84,55.61,0.82,1.32,22
Edan Diop,0.14,0.14,27.27,0.86,0,0,1.86,0.57,0,0,0,1.14,0.29,0,15.29,76.64,5.29,40,0,0,0,0,0.57,0.14,0,0,40,42.86,0.57,1,7
Jere Uronen,0,0,100,0.17,0,0,1.33,1.17,0,0.83,0,0.83,0.17,0.17,20.67,81.45,4.33,20,0,0,0,0,0.83,0.33,0,0,25,57.58,1.17,0.5,6
Leny Yoro,0,0,100,0.15,0,0,0.85,1.38,0,2,0.08,0.38,0,0,43.46,90.97,1,53.23,0,0.15,0,0,0.85,0.08,0,0,60,62,0.38,0.38,13
Mathieu Coutadeur,0,0,45.45,0.15,0,0,0.85,0.7,0,0.78,0,0.74,0.04,0,43.89,84.64,7.7,61.07,0,0.11,0,0,1.15,0.19,0.07,0,40.91,49.02,0.48,0.22,27
Stredair Appuah,0,0,80,0.6,0,0,0.6,0.2,0,0,0,0,0,0,5,76,2,50,0,0,0,0,0.2,0,0,0,25,62.5,0.4,0,5
Youssouf Koné,0,0,66.67,0.08,0,0,2.15,0.92,0,2.15,0,0.38,0,0,25.85,78.87,2.46,50,0,0.08,0,0,0.85,0.31,0.31,0,23.53,58.76,1.31,1.15,13
Rudy Kohon,0,0,0,0,0,0,4,1,0,2,0,0,0,0,27,85.19,0,0,0,0,0,0,1,1,0,0,0,80,0,0,1
Brandon Baiye,0,0,100,0,0,0,0.43,0.14,0,0.43,0,0.14,0,0,4.57,84.38,0.86,66.67,0,0,0,0,0.29,0,0,0,0,57.14,0,0,7
Leo Leroy,0,0,42.31,0.67,0,0,1.96,0.52,0,0.3,0,0.96,0.04,0,18.7,76.24,3.04,55.1,0,0.04,0,0,0.63,0.07,0.26,0,61.54,50,0.7,1.37,27
Mohamed Bayo,0.15,0.15,76.92,0.81,0,0,0.11,0,0,0.04,0,0.44,0.04,0.04,4.7,63.78,1.56,100,0,0,0,0,0.3,0,0.04,0,44.83,34.88,0.15,0.48,27
Julian Jeanvier,0.05,0.09,66.67,0.36,0,0,1.45,1.23,0,4.32,0.05,0.41,0,0,35.5,83.1,1.32,49.11,0,0.09,0,0,1.41,0.18,0.14,0.05,47.06,52.31,0.45,1.14,22
Yvon Mvogo,0,0,100,0,0,0,0,0.1,0,0.38,0.14,0,0,0,25.38,71.48,0.38,42.31,3.33,0.14,0.05,0,1.24,0.14,0,0,100,100,0.14,0,21
Adil Rami,0,0.05,50,0.45,0,0,0.95,1.25,0.05,3.7,0.05,0.75,0,0.05,35.9,85.1,2.9,58.87,0,0,0,0,1.35,0.3,0.1,0,61.7,60,0.7,0.5,20
Eduard Sobol,0,0,55,0.33,0,0,1.27,0.53,0.07,1.07,0,0.27,0.13,0.07,20.53,76.62,5.27,41.38,0,0,0,0,0.93,0,0.13,0,64.29,62.22,1.13,0.67,15
Jodel Dossou,0.11,0,44.44,0.67,0,0,0.78,0.11,0,0,0,0,0,0,5,75.56,1.89,50,0,0,0,0,0.33,0,0,0,20,46.34,0.33,0.33,9
Nicolas Cozza,0.12,0.12,38.46,0.41,0,0,2.24,1.24,0,2,0.06,0.71,0.06,0.06,28.94,73.37,3.65,36.92,0,0.06,0,0,1.59,0.12,0.18,0,46.67,60.14,1.12,0.47,17
Ismaël Boura,0,0,66.67,0.22,0,0,0.67,0.22,0,0.33,0,0.11,0.11,0,5.67,80.39,1.11,40,0,0,0,0,0.22,0,0,0,33.33,73.68,0.33,0,9
Issa Kaboré,0.05,0,50,0.36,0,0,1.5,0.55,0,0.86,0,0.5,0.05,0,19.23,81.56,6.55,41.67,0,0.05,0,0,0.41,0.09,0.05,0,30,50.32,0.86,1.09,22
Falaye Sacko,0.03,0,53.13,0.17,0,0,1.31,0.94,0.09,1.91,0,0.54,0.03,0.09,29.17,81.39,4.74,38.78,0,0.26,0,0,1.23,0.06,0.09,0,50,52.94,0.54,0.74,35
Achraf Dari,0.06,0,100,0.22,0.06,0,1.17,1.06,0.06,3.56,0.11,0.33,0,0,38.17,79.62,1.61,46.94,0,0.11,0,0,1.56,0.11,0.06,0,61.29,60.34,0.72,0.72,18
Youssouf M'Changama,0,0,47.62,0.69,0,0,0.85,0.58,0,0.23,0,0.23,0.08,0,17.35,82.48,3.12,48,0,0.04,0,0,0.77,0.12,0.04,0,68.42,58.49,0.69,0.46,26
Bevic Moussiti Oko,0.06,0.18,50,1.18,0,0,0.18,0.12,0,0.47,0,0.06,0.06,0,9.24,57.32,2.53,33.33,0,0,0,0,0.53,0.12,0.06,0,53,50.56,1.29,1.06,17
Jérémy Le Douaron,0.31,0.38,35.48,1.72,0.16,0,0.47,0.34,0,0.81,0,0.75,0.09,0.09,11.03,72.8,3.13,50,0,0.03,0,0,0.81,0.09,0.03,0,45.52,40.12,1.13,1.03,32
Stephy Mavididi,0.15,0.08,46.38,1.42,0.04,0,0.92,0.15,0,0.38,0,0.54,0.04,0.08,11.58,75.42,2.96,53.85,0,0,0,0,0.92,0,0.04,0.04,30.3,40.58,0.69,0.77,26
Gerson,0.2,0.1,40,0.9,0,0,0.6,0.2,0,0.4,0,0.2,0,0,17.6,82.39,6.3,50,0,0,0,0,0.3,0.2,0.1,0,57.14,43.24,1.6,1.6,10
Bingourou Kamara,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,22.2,62.16,0.4,34.43,3,0,0.6,0.2,2,0.2,0.2,0,100,66.67,0.2,0.2,5
Gabriel Gudmundsson,0,0.06,66.67,0.39,0,0,1.06,0.56,0,0.83,0,0.56,0.06,0,19.06,83.67,4.11,39.29,0,0.06,0,0,0.78,0.11,0.17,0,63.16,59.32,1.17,0.94,18
Vincent Marchetti,0,0.03,61.64,1.19,0,0,1.77,0.61,0,0.97,0,1.42,0.1,0.06,33.55,80,7.48,58.33,0,0.16,0,0,1.23,0.26,0.23,0,27.78,48.29,1.16,0.94,31
Alexis Beka Beka,0,0.07,50,0.64,0,0,1.14,0.86,0,0.43,0,0.79,0,0,19.79,81.23,3.29,63.33,0,0,0,0,0.57,0.07,0.14,0,42.86,44.74,0.5,0.79,14
Brecht Dejaegere,0.13,0.13,43.18,0.77,0,0,1.33,0.47,0.03,0.33,0,1.2,0.07,0.03,21.07,81.01,6.13,67.65,0,0,0,0,0.73,0.23,0.17,0,33.33,43.88,1.23,1.33,30
Samuel Moutoussamy,0,0,59.26,0.63,0,0,1.83,0.69,0,0.43,0,1.43,0.03,0.06,34.6,86.54,7.06,58.76,0,0.17,0,0,1.09,0.03,0.23,0,31.34,42.34,0.43,0.94,35
Nuno Tavares,0.19,0.1,42.19,2.1,0,0,1.81,0.48,0,0.68,0,0.87,0.13,0,33.06,79.12,11.26,49.35,0,0.13,0,0,0.81,0.19,0.19,0.03,42.59,42.12,1.23,1.19,31
Abdu Conté,0.05,0.05,12.5,0.21,0,0,1.32,0.32,0.11,1.11,0,0.53,0.21,0.11,30.95,79.76,5.74,49.06,0,0.05,0,0,1.16,0.21,0.05,0,69.57,52.88,0.63,0.63,19
Evann Guessand,0.1,0.17,52.86,0.73,0.03,0,0.8,0.3,0,0.17,0,0.2,0.07,0.07,9.07,70.96,2.33,46.67,0,0,0,0,0.63,0.07,0.07,0,50,47.01,0.7,1.03,30
Alexandre Coeff,0,0,0,0.14,0,0,1.43,1.14,0,5,0.14,0.71,0.14,0.14,48.43,82.3,4.57,59.18,0,0.14,0,0,1.86,0.14,0,0,46.15,47.22,0.14,0.43,7
Thibault De Smet,0,0,38.46,0,0,0,1.09,0.91,0,1.64,0.05,1.18,0.14,0.05,40.05,79,9.14,42.11,0,0.41,0,0,0.5,0.14,0.09,0,81.58,48.25,0.41,1.14,22
Lohann Doucet,0,0,50,0.11,0,0,0.33,0.22,0,0.44,0,0.11,0,0,8.67,84.62,1,60,0,0,0,0,0,0,0,0,0,40,0,0.22,9
Johann Lepenant,0.03,0,50,0.61,0,0,1.87,0.9,0,0.52,0.06,1.74,0.16,0.06,41.52,89.9,8.71,82.09,0,0.1,0,0,0.77,0.03,0.13,0,47.06,43.43,0.77,1.13,31
Abdallah Sima,0.15,0.24,45.65,1.15,0.06,0,0.65,0.12,0.03,0.53,0,0.35,0.12,0.03,10.29,76.29,3.15,55.56,0,0,0,0,1.15,0.15,0,0,40.57,40.59,0.71,0.94,34
Noah Fadiga,0.05,0,46.15,0.52,0,0,1.43,1.24,0.05,0.71,0,0.57,0,0,23.9,79.88,4.43,34.09,0,0.1,0,0,0.95,0.14,0.1,0,50,52.48,0.86,1.05,21
Marcus Coco,0.04,0.04,46.67,0.27,0,0,0.92,0.54,0,0.12,0,0.46,0.04,0,8,75,2,56.25,0,0,0,0,0.27,0,0.08,0,34,41.55,0.42,0.73,26
Cédric Hountondji,0,0.03,50,0.31,0,0,1.39,1.64,0.08,3.53,0.03,0.28,0,0,39.86,86.76,1.69,49.04,0,0.11,0,0,1.83,0.19,0.19,0,67.02,58.96,0.31,1.17,36
Ibrahim Salah,0,0,72.22,0.46,0,0,0.62,0.15,0,0,0,1,0,0,8.62,80.36,2.46,57.14,0,0,0,0,0.23,0,0,0,33.33,46.15,0.08,0.15,13
Dion Lopy,0,0,51.61,0.62,0,0,1.55,0.76,0,0.59,0,1.34,0.07,0.03,25.24,85.52,6.76,80.52,0,0.1,0,0,0.34,0.21,0.17,0.03,69.57,48.33,0.86,1.07,29
Siriné Doucouré,0,0,53.85,0.58,0,0,0.17,0.08,0,0,0,0.08,0.08,0.08,3.75,64.44,1.17,0,0,0,0,0,0.08,0,0,0,45.45,46,0.75,0.67,12
Qazim Laci,0,0,66.67,0.44,0,0,0.67,0.22,0.11,0.33,0,0.56,0,0,14.89,79.85,4.22,50,0,0,0,0,0.33,0.11,0,0,44.44,51.85,0.22,0.22,9
Ousmane Camara,0,0,0,0.33,0,0,0.33,0,0,0,0,0,0.33,0,2,100,1.33,0,0,0,0,0,0,0,0.33,0,0,16.67,0,0.67,3
Ibrahima Sissoko,0,0,50,0.5,0,0,1.54,0.38,0.04,0.65,0,0.77,0.04,0.08,23.88,77.62,4.69,62,0,0,0,0,0.77,0.04,0.04,0,55.56,46.04,0.58,1.58,26
Houssem Aouar,0.06,0.13,47.62,0.88,0,0,0.75,0.5,0,0.13,0,0.38,0.06,0.06,22.69,82.37,5.38,64,0,0,0,0,0.38,0,0.13,0,60,45.21,0.31,0.44,16
Remy Dugimont,0,0,0,0.36,0,0,0.18,0,0,0.45,0,0.09,0.09,0.09,5.55,67.21,2.09,100,0,0,0,0,0.18,0,0.09,0,47.06,40,0.09,0.45,11
Malang Sarr,0,0,50,0.08,0,0,0.46,1.15,0,2.23,0,0.31,0,0,39.38,89.26,4.62,67.19,0,0.08,0,0,0.92,0.15,0.23,0,64,50,0.31,0.77,13
Florent Ogier,0,0,57.14,0.08,0,0,1.27,0.69,0.04,2.35,0.04,0.65,0.08,0.04,34.38,79.42,2.5,46.85,0,0.15,0,0,1.08,0,0.15,0,50.91,54.81,0.35,0.58,26
