#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
258,,Jandro Orellana,0,0.08,0,0,0.58,0.04
259,,Alberto Perea,0,0,0,0,0.14,0
260,,Álvaro Lemos,0,0.13,0,0,0.46,0
261,,Beñat Prados,0,0.05,0,0,0.74,0.08
262,,Diego Sanchez,0,0.25,0,0,0.7,0.1
263,,Yeray Cabanzon,0,0,0,0,0.36,0.09
264,,Kevin Omoruyi,0,0,0,0,0.45,0
265,,Víctor Meseguer,0,0.09,0,0,0.3,0.09
266,,Yann Bodiger,0,0.22,0,0,0.53,0.09
267,,Esteban Burgos,0,0.26,0,0,0.58,0.03
268,,Juan Otero,0,0.12,0,0,0.83,0.17
269,,Maikel Mesa,0,0.11,0,0,0.78,0.11
270,,Yayo,0,0,0,0,0,0
271,,Kike Salas,0,0.14,0,0,0.43,0
272,,Ramón Juan,3,0.11,0.11,0,1.22,0.11
273,,Enrique Clemente,0,0,0,0,0.43,0
274,,Álvaro Jiménez,0,0,0,0,0.31,0.04
275,,Armando Sadiku,0,0,0,0,0.42,0.06
276,,Lago Júnior,0,0.06,0,0,0.76,0.12
277,,Oscar Sielva,0,0.04,0,0,0.52,0.09
278,,Alejandro Francés,0,0.39,0,0,0.7,0.13
279,,Álex Corredera,0,0.16,0,0,0.56,0.04
280,,Miguel San Román,3.8,0.2,0.2,0,1,0.2
281,,Naim García,0,0,0,0,0.42,0.06
282,,Adrián Diéguez,0,0.1,0,0,0.93,0.03
283,,Francho Serrano,0,0.19,0,0,0.58,0.14
284,,Rubén Rochina,0,0,0,0,0.13,0
285,,Asier Villalibre,0,0.13,0,0,0.25,0.19
286,,Sergi Enrich,0,0,0,0,0.56,0.06
287,,Isak Jansson,0,0,0,0,0.56,0.04
288,,Alfonso Herrero,2.12,0.27,0.12,0.06,1,0.21
289,,Cristian Herrera,0,0.11,0,0,1.2,0.17
290,,Quini,0,0.13,0,0,0.39,0.1
291,,Jonathan Varane,0,0,0,0,0.59,0.06
292,,Adrià Altimira,0,0.25,0,0,0.56,0.06
293,,Mikel Rico,0,0.08,0,0,0.73,0.11
294,,Manu Barreiro,0,0.06,0,0,0.69,0.06
295,,Issa Fomba,0,0,0,0,0.17,0
296,,Vasyl Kravets,0,0,0,0,1,0
297,,Omenuke Mfulu,0,0.37,0,0,0.6,0.07
298,,Xavi Torres,0,0.18,0,0,1.09,0.12
299,,Moha Moukhliss,0,0,0,0,0.33,0.11
300,,Pol Lozano,0,0.21,0,0,0.36,0.07
301,,Jon Guridi,0,0.11,0,0,0.47,0.11
302,,Julio Alonso,0,0.19,0,0,0.78,0.08
303,,Ekain Zenitagoia,0,0.05,0,0,1.15,0.1
304,,Ivan Calero,0,0.33,0,0,0.97,0.08
