#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
276,,Francesco Lisi,0.88,0.62,0.04,0.31,0,0.58
277,,Davide Bettella,1.16,1.37,0,2,0,0.37
278,,Mauro Coppolaro,1.18,1.12,0.06,2.35,0,0.24
279,,Mattia Viviani,2.24,0.62,0,0.76,0,0.52
280,,Emanuele Ndoj,1.68,0.39,0,0.57,0,0.64
281,,Raffaele Celia,1.18,0.79,0,1.14,0,0.54
282,,Pedro Mendes,0.23,0.07,0,0.33,0,0.13
283,,Alessandro Di Pardo,1.13,0.75,0,1.63,0,0.38
284,,Tommaso Cassandro,1.83,1.17,0,1.56,0,0.5
285,,Matteo Arena,1.56,1.06,0.06,3.06,0,0.56
286,,Alexander Jallow,1.86,0.95,0,1.9,0,0.57
287,,Alessandro Celli,0.61,0.7,0.09,1.57,0,0.17
288,,Abdoulaye Touré,0.67,0,0,1,0,0
289,,Federico Pace,1,0.5,0,0,0,0
290,,Franco Zuculini,0.75,0.5,0,0.25,0,0.25
291,,Simone Romagnoli,1.5,1,0,2.67,0.17,0
292,,Daniele Donnarumma,1.75,1.05,0,1.55,0,0.45
293,,Mirko Antonucci,0.78,0.38,0,0.16,0,0.46
294,,Aurélien Scheidler,0.42,0.05,0,0.63,0,0.11
295,,Karlo Lulić,0.55,0.25,0,0.15,0,0.3
296,,Žan Žužek,0.67,1.2,0,3,0,0.07
297,,Vassilis Zagaritis,1.38,0.46,0,0.77,0,0.23
298,,Michele Camporese,0.5,0.62,0.04,3.88,0.04,0.04
299,,Alessandro Tripaldelli,1.27,0.82,0.09,1.64,0,0.27
300,,Marco Brescianini,1.35,0.62,0,0.95,0,0.54
301,,Eddie Salcedo,0.61,0.17,0,0.17,0,0.22
302,,Lorenzo Andrenacci,0,0,0,0.73,0,0.09
303,,Nicolas Galazzi,0.59,0.22,0,0.19,0,0.85
304,,Daam Foulon,1.16,0.87,0.06,1.35,0,0.65
305,,Giuseppe Rossi,0.2,0.2,0,0.4,0,0.4
306,,Rigoberto Rivas,0.74,0.26,0,0.66,0,0.37
307,,Jakub Łabojko,1.3,0.43,0,0.87,0,0.83
308,,Luca Vido,0.32,0.04,0,0.2,0,0.16
309,,Luca Moro,0.38,0.12,0,0.53,0,0.09
310,,Marco Capuano,1.36,1.36,0,3.09,0.09,0.18
311,,Adrian Rus,0.81,0.88,0.06,2.63,0,0.19
312,,Valentin Mihăilă,0.27,0.07,0,0.13,0,0.27
313,,Matteo Stoppa,0,0.33,0,0,0,0
314,,Gabriele Piccinini,0,0,0,0.67,0,0
315,,Marco Modolo,0.3,0.4,0,1.8,0,0.3
316,,Francesco Forte,0.44,0.26,0,0.53,0,0.24
317,,Francesco Gelli,0.9,0.2,0,0.8,0,0.1
318,,Luca Valzania,1.71,0.76,0.05,1.29,0,0.76
319,,Idriz Voca,1.91,1.27,0,1.33,0,0.94
320,,Luigi Canotto,0.22,0.08,0,0.05,0,0.11
321,,Zito Luvumbo,0.61,0.03,0,0.08,0,0.36
322,,Ignacio Lores Varela,1.04,0.39,0,0.18,0,0.43
323,,Gianluca Busio,1.21,0.61,0,0.71,0,0.71
324,,Matteo Tramoni,1.09,0.31,0,0.25,0,0.59
325,,Giacomo Beretta,0.42,0,0,0.33,0,0.25
326,,Moutir Chajia,0.58,0,0,0,0,0.33
327,,Mamadou Coulibaly,1.32,0.86,0.04,0.57,0,0.57
328,,Hamza El Kaouakibi,1.15,0.92,0,1.62,0,0.85
329,,Christian D'Urso,0.81,0.28,0,0.25,0,0.67
330,,Edoardo Soleri,0.52,0.03,0,0.45,0,0.14
331,,Tommaso Milanese,0.8,0.2,0,0.7,0,0.5
332,,Gianmarco Cangiano,0.5,0,0,0.17,0,0
333,,Mattia Proietti,1.13,0.56,0,0.63,0,0.5
334,,Luca Belardinelli,1.7,0.85,0,1.3,0,1.22
335,,Nermin Karić,1.52,0.48,0,0.33,0,0.52
336,,Niccolò Corrado,0.69,1.09,0,1.29,0,0.51
337,,Filippo Berra,1.21,1.11,0,1.89,0,0.37
338,,Marius Marin,2.27,1.24,0.03,1.36,0,1.48
339,,Enrico Celeghin,1.71,0.43,0,1.29,0,0.57
340,,Samuel Di Carmine,0.24,0,0.03,0.72,0,0.17
341,,Simon Sohm,0.93,0.19,0,0.26,0,0.3
342,,Alessandro Salvi,1.33,1.33,0,1.43,0,0.67
343,,Joaquín Larrivey,0.42,0.18,0,0.85,0,0.15
344,,Nik Prelec,0.25,0.08,0,0.08,0,0.25
345,,Salvatore Molina,1.15,0.15,0,0.38,0,0.69
346,,Giuseppe Mastinu,0.88,0.5,0,0.62,0,0.58
347,,Stanko Jurić,1.47,0.6,0,0.97,0,0.57
348,,Marco Curto,1.53,1.03,0,2.15,0,0.62
349,,Andrea Papetti,1.4,1.55,0.05,3.4,0.05,0.35
350,,Mario Gargiulo,1.17,0.5,0.04,0.79,0,0.54
351,,Tommaso Silvestri,0.45,1.38,0,2.72,0,0.1
352,,Alessandro Gabrielloni,0.38,0.03,0,0.38,0,0.1
353,,Jacopo Segre,0.68,0.41,0,0.41,0,0.53
354,,Raúl Asencio,0.41,0.18,0,0.47,0,0.24
355,,Edoardo Masciangelo,0.63,0.74,0.05,0.79,0,0.32
356,,Luca Lipani,0.5,0,0,0,0,0
357,,Anthony Fontana,1,0,0,0,0,0
358,,Fabio Parravicini,0,1,0,0,0,0
359,,Dario Sits,1,0,0,0,0,0
360,,Elvis Kabashi,1.5,0,0,0.5,0,0
361,,Noam Baumann,0,0,0,1,0,0
362,,Luca Maniero,0,0,0,2,0,0
363,,Christian Capone,0.25,0.25,0,0.25,0,0.25
364,,Mauro Vigorito,0,0,0,0.75,0,0
365,,Kevin Vinetot,0.33,0.83,0,3.5,0,0.67
366,,Nicholas Bonfanti,0.2,0.03,0.03,0.3,0,0.03
367,,Edoardo Duca,0.95,0.67,0,0.38,0,0.43
368,,Georgi Tunjov,0.48,0.22,0,0.39,0,0.48
369,,Luca Magnino,1.47,1.03,0.03,1.06,0,1.06
370,,Gianluigi Buffon,0.06,0,0.06,0.82,0,0.06
371,,Marco Olivieri,0.32,0.08,0,0.04,0,0.24
372,,Luca Lezzerini,0,0,0,0.81,0,0
373,,Federico Proia,1.32,0.77,0,0.27,0,0.68
374,,Dennis Johnsen,0.48,0.21,0,0.15,0,0.48
375,,Claud Adjapong,1.46,0.83,0,0.92,0,0.54
376,,Massimiliano Mangraviti,0.72,0.38,0,2.48,0,0.28
377,,Emanuele Cicerelli,0.59,0.1,0,0.34,0,0.41
378,,Gabriele Gori,0.44,0.03,0,0.21,0,0.26
379,,John Björkengren,0.82,0.59,0,1.06,0,0.47
380,,Federico Giraudo,1.18,0.93,0.04,1.57,0,0.82
381,,Miloš Bočić,0.17,0.17,0,0.08,0,0
382,,Giuseppe Di Serio,0.37,0.07,0,0.26,0,0.19
383,,Hjörtur Hermannsson,1.15,0.89,0,2.41,0,0.33
384,,David Strelec,0.73,0.27,0,0.4,0,0.4
385,,Simone Panada,0.6,0.4,0,0.4,0,0.2
386,,Giovanni Fabbian,0.78,0.67,0,0.78,0,0.64
387,,Giuseppe Aurelio,0.89,0.67,0,1.33,0,0.22
388,,Andrea Beghetto,0.67,0.22,0,1.44,0,0.11
389,,Christian Kouan,1.71,0.42,0,0.32,0,0.87
390,,Filippo De Col,0.72,0.53,0,1.53,0,0.36
391,,Alessandro Lombardi,0.5,0,0,0.75,0,0.25
392,,Tom Van De Looi,0.97,0.47,0.03,1.59,0,0.28
393,,Andrea D'Errico,0.4,0.2,0,0.1,0,0.2
394,,Enrico Guarna,0,0,0,0.58,0.08,0
395,,Vittorio Parigini,1,0.37,0,0.33,0,0.7
396,,Ange-Yoan Bonny,0.67,0.04,0,0.13,0,0.33
397,,Alessandro De Vitis,0.8,0.8,0,1.8,0,0.27
398,,Silvan Hefti,1.69,0.77,0,0.73,0,0.69
399,,Mirko Eramo,0.96,0.69,0,0.81,0.04,0.42
400,,Domen Črnigoj,0.83,0.61,0.06,0.5,0,0.28
401,,Andrea Schiavone,0.8,0.93,0,0.93,0,0.93
402,,Riccardo Improta,1.4,0.66,0,0.63,0,0.71
403,,Daniele Liotti,0.55,0.45,0,0.52,0,0.21
404,,Davide Marsura,0.52,0.04,0,0.17,0,0.3
