#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
214,,Yanis Begraoui,0,0.11,0,0,1.22,0.17
215,,Victor Lobry,0,0.06,0,0,0.92,0.11
216,,Dylan Louiserre,0,0.32,0,0,0.94,0.09
217,,Joseph Lopy,0,0.13,0,0,1.5,0.25
218,,Donatien Gomis,0,0.23,0,0,1.05,0.05
219,,Adolphe Teikeu,0,0.27,0,0,0.55,0.27
220,,Zuriko Davitashvili,0,0.03,0,0,0.45,0.1
221,,Mehdi Merghem,0,0,0,0,0.33,0.08
222,,Jordy Gaspar,0,0.5,0,0,0.62,0.08
223,,Mathieu Michel,3.33,0.12,0.24,0,1.52,0.18
224,,Lucas Deaux,0,0,0,0,0.33,0
225,,Adama Fofana,0,0.17,0,0,0.92,0.08
226,,Guy-Marcelin Kilama,0,0.06,0,0,1.47,0.19
227,,Lloyd Palun,0,0.24,0,0,1,0.24
228,,Moussa Sylla,0,0,0,0,0.23,0.08
229,,Lamine Fomba,0,0.21,0,0,1.06,0.15
230,,Regis Gurtner,2.95,0.24,0.18,0.05,1.29,0.08
231,,Maxime Do Couto,0,0,0,0,0.2,0.05
232,,Bryan Goncalves,0,0.19,0,0,1.04,0.27
233,,Allan Linguet,0,0.27,0,0,0.88,0.24
234,,Yohan Tavares,0,0.24,0,0,0.91,0.29
235,,Mahamadou Doucouré,0,0,0,0,0,0
236,,Loïc Nestor,0,0.21,0,0,0.71,0.07
237,,Nicolas Delpech,0,0,0,0,1,0
238,,Nassim Chadli,0,0,0,0,0,0
239,,Malcolm Viltard,0,0,0,0,0.5,0
240,,Axel Bamba,0,0,0,0,0.33,0
241,,Jocelyn Janneh,0,0,0,0,0.75,0.25
242,,Till Cissokho,0,0.33,0,0,1.19,0.11
243,,Zakaria Naidji,0,0,0,0,0.88,0.22
244,,Steve Shamal,0,0,0,0,0.97,0.06
245,,Amine El Ouazzani,0,0,0,0,0.78,0.09
246,,Mathis Riou,0,0.32,0,0,0.68,0.11
247,,Axel Ngando,0,0.05,0,0,0.63,0.11
248,,Matthias Phaeton,0,0.11,0,0,0.65,0.03
249,,Quentin Boisgard,0,0,0,0,1,0.17
250,,Manuel Perez,0,0.22,0,0,0.22,0
251,,Arial Mendy,0,0,0,0,0.75,0
252,,Rassoul Ndiaye,0,0.16,0,0,0.94,0.03
253,,Moataz Zemzemi,0,0.03,0,0,1.37,0.17
254,,Mathis Lachuer,0,0,0,0,0.78,0.04
255,,Julien Masson,0,0.33,0,0,0.81,0.19
256,,Vincent Pajot,0,0.32,0,0,1.19,0.06
257,,Christopher Rocchia,0,0.08,0,0,0.83,0.08
258,,Ibrahima Wadji,0,0.03,0,0,0.9,0.13
259,,Aimen Moueffek,0,0.09,0,0,0.57,0.09
260,,Johny Placide,2.18,0.33,0.3,0.06,1.09,0.12
261,,Ibrahima Sory Conté,0,0.1,0,0,1.43,0.14
262,,Jimmy Roye,0,0.19,0,0,1.03,0.25
263,,Kouadio Dabila,0,0.1,0,0,1.1,0
264,,Jimmy Giraudon,0,0.19,0,0,1.31,0.19
265,,Janis Antiste,0,0,0,0,1.57,0
266,,Anthony Mandrea,2.19,0.22,0.11,0.03,0.89,0.24
267,,Issouf Sissokho,0,0.07,0,0,0.07,0.07
268,,Yasser Balde,0,0.29,0,0,0.59,0.29
269,,Kevin Testud,0,0.08,0,0,0.81,0.05
270,,Paul Lasne,0,0.18,0,0,0.64,0.04
271,,Anthony Gonçalves,0,0.19,0,0,0.88,0.28
272,,Charles Boli,0,0.04,0,0,0.46,0.11
273,,Gaël Kakuta,0,0.1,0,0,1.1,0.05
274,,Pape Meissa Ba,0,0.11,0,0,0.63,0.09
275,,Florian Bohnert,0,0.17,0,0,0.61,0.06
276,,Abdallah Ndour,0,0.22,0,0,0.67,0.04
277,,Geoffray Durbant,0,0,0,0,0.58,0.09
278,,Josué Casimir,0,0.12,0,0,0.35,0.03
279,,Bryan Soumaré,0,0.08,0,0,0.76,0.11
280,,Mayron George,0,0,0,0,0.77,0.08
281,,Yohan Demoncy,0,0.15,0,0,1.19,0.07
282,,Valentin Henry,0,0.24,0,0,0.82,0
283,,Jonathan Iglesias,0,0.31,0,0,0.83,0.14
