#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
232,,Bryan Goncalves,2.04,1.42,0,3.81,0,0.62
233,,Allan Linguet,2.21,0.97,0,1.61,0,0.48
234,,Yohan Tavares,1.06,1.18,0,4.26,0,0.41
235,,Mahamadou Doucouré,0,0.33,0,0,0,0
236,,Loïc Nestor,0.93,0.93,0,2.07,0,0.36
237,,Nicolas Delpech,1,2,0,0,0,0
238,,Nassim Chadli,0,0,0,0.5,0,0.5
239,,Malcolm Viltard,1.5,1.5,0,0.5,0,1.5
240,,Axel Bamba,1.33,0.67,0,1.33,0,0
241,,Jocelyn Janneh,1.5,0.25,0,0.5,0,0.25
242,,Till Cissokho,1.11,1.11,0.06,2.56,0,0.25
243,,Zakaria Naidji,0.88,0.5,0.03,0.06,0,0.47
244,,Steve Shamal,0.63,0.34,0,0.28,0,0.53
245,,Amine El Ouazzani,0.65,0.39,0,0.22,0,0.57
246,,Mathis Riou,1.47,0.84,0,1.63,0,0.32
247,,Axel Ngando,1.42,0.42,0,0.47,0,0.74
248,,Matthias Phaeton,0.59,0.35,0,0.19,0,0.7
249,,Quentin Boisgard,1.67,0.44,0,0.22,0,0.89
250,,Manuel Perez,1.11,0.89,0,1.11,0,0.56
251,,Arial Mendy,1.5,0.88,0,0.88,0,0.25
252,,Rassoul Ndiaye,2.1,0.84,0,0.29,0,1.45
253,,Moataz Zemzemi,1.67,0.87,0.03,0.5,0.03,0.8
254,,Mathis Lachuer,1.17,0.57,0,0.48,0,0.35
255,,Julien Masson,4.05,1.86,0,0.95,0,2.1
256,,Vincent Pajot,2.68,1.19,0,1.16,0,1.13
257,,Christopher Rocchia,2.25,1.17,0.17,1.75,0,0.17
258,,Ibrahima Wadji,0.53,0.13,0,0.13,0,0.4
259,,Aimen Moueffek,1.09,0.48,0,0.57,0,0.7
260,,Johny Placide,0,0.03,0.03,0.94,0.06,0.12
261,,Ibrahima Sory Conté,0.9,1.1,0,3.95,0.05,0.52
262,,Jimmy Roye,1.39,0.61,0,1.39,0.03,1
263,,Kouadio Dabila,1.6,0.7,0.1,2.6,0,0
264,,Jimmy Giraudon,1,1.63,0,2.56,0,0.38
265,,Janis Antiste,1.07,0.57,0,1.14,0,0.86
266,,Anthony Mandrea,0,0,0.03,1.27,0.03,0.05
267,,Issouf Sissokho,0.71,0.36,0,0.14,0,0.36
268,,Yasser Balde,1.24,0.94,0,3,0,0.35
269,,Kevin Testud,1.76,0.57,0,0.65,0,0.73
270,,Paul Lasne,0.86,0.96,0,0.21,0,0.57
271,,Anthony Gonçalves,1.91,1.03,0,1.5,0,0.94
272,,Charles Boli,0.89,0.46,0,0.21,0,0.43
273,,Gaël Kakuta,1.05,0.43,0.05,0.24,0,0.9
274,,Pape Meissa Ba,0.49,0.29,0,0.6,0,0.2
275,,Florian Bohnert,1.61,0.83,0,0.67,0,0.39
276,,Abdallah Ndour,1.11,0.63,0.04,1.81,0,0.67
277,,Geoffray Durbant,0.3,0.09,0,0.24,0,0.55
278,,Josué Casimir,1.06,0.12,0,0.24,0,0.59
279,,Bryan Soumaré,1,0.32,0,0.26,0,1.32
280,,Mayron George,0.08,0.08,0,0.15,0,0.19
281,,Yohan Demoncy,1.22,0.81,0,0.37,0,0.96
282,,Valentin Henry,1.06,0.88,0,1.35,0,0.76
283,,Jonathan Iglesias,0.97,0.48,0,0.17,0,0.55
284,,Marvin de Lima,0.29,0.29,0,0.29,0,0.29
285,,Baptiste Reynet,0,0.03,0.06,0.71,0.06,0
286,,Benjamin Jeannot,0.19,0.13,0,0.06,0,0
287,,Kapitbafan Djoco,1,0.3,0,0.1,0,0.55
288,,Nasser Djiga,0.52,1.1,0,4.05,0,0.19
289,,Pierre-Yves Hamel,0.94,0.12,0,0.35,0,0.35
290,,Ronny Labonne,2.13,0.59,0,1.34,0,0.75
291,,Adil Aouchiche,0,0,0,0.5,0,0.5
292,,Alex Daho,2,0.5,0,0,0,1.5
293,,Didí Gaucho,0.67,0.33,0,1,0,1
294,,Maxence Rivera,1,0,0,0.25,0,0
295,,Mamadou Camara,0.53,0.21,0,0.12,0,0.21
296,,Tom Lacoux,1.64,0.73,0,0.64,0,0.85
297,,Jean N'Guessan,0.94,0.57,0,0.46,0,0.43
298,,Stephen Quemper,1.64,1.23,0,1.23,0,0.91
299,,Jessy Pi,1.08,1.15,0,0.31,0,0.77
300,,Ivan Filipović,0,0,0,0.67,0.06,0
301,,Iron Gomis,1.37,0.57,0,0.2,0,0.83
302,,Kevin Mbala,0.17,0,0,0,0,0.17
303,,Étienne Youte Kinkoue,0.2,0,0,4.2,0,0.2
304,,Johann Obiang,1.46,0.54,0,0.85,0,0.46
305,,Mathys Tourraine,4.38,1.46,0,1.38,0,2.62
306,,Mehdi Chahiri,0.62,0.34,0,0.03,0,0.55
307,,Axel Maraval,0.03,0,0.03,0.93,0.07,0
308,,Hatim Far,0.58,0.25,0,0,0,0.58
309,,Amir Richardson,1.59,0.91,0,0.44,0,0.97
310,,Wilitty Younoussa,1.23,0.65,0,0.35,0,1
311,,Migouel Alfarela,0.84,0.25,0,0.06,0,0.47
312,,Marley Aké,0.43,0.36,0,0.29,0,0.21
313,,Loum Tchaouna,0.54,0.21,0,0.32,0,0.32
314,,Ayman Aiki,0.14,0,0,0,0,0
315,,Baptiste Isola,1.78,1.22,0,0.78,0,1.22
316,,Nadjib Cisse,1.77,1.15,0,1.92,0,1.23
317,,Mihai Alexandru Dobre,1.67,0,0,0.33,0,0
318,,Matthieu Dreyer,0,0,0,0.89,0,0
319,,Quentin Daubin,3.15,0.79,0,0.39,0,1.48
320,,Aliou Badji,0.55,0.16,0,0.29,0,0.16
321,,Nolan Mbemba,0.67,0.47,0,0.4,0,0.53
322,,Jordan Marié,1.14,1.31,0,0.69,0,0.86
323,,Lenny Vallier,2.26,1.15,0,1.48,0,0.78
324,,Nicolas Benezet,1,0.52,0.1,0.05,0,0.81
325,,Nassim Innocenti,1.44,0.78,0,2.67,0,0
326,,Scotty Sadzoute,1.43,1.21,0,0.93,0,0.21
327,,Thibault Vargas,0.92,0.52,0,0.88,0,0.64
328,,Kevin Schur,0.52,0.14,0,0.14,0,0.19
329,,Lenny Pirringuel,0.25,0,0,0,0,0
330,,Jordan Tell,1,0.28,0,0.9,0,0.28
331,,Yassine Kechta,1.46,0.71,0,0.29,0,0.89
332,,Yoan Koré,1.56,1.22,0.11,1.22,0,0.33
333,,Joris Correa,0.77,0.23,0,0.15,0,0.27
334,,Yoann Cathline,0.4,0,0,0.2,0,0
335,,Patrick Burner,1.36,1.67,0.03,1.79,0,0.7
336,,Maxime Barthelmé,0.43,0.17,0,0.1,0,0.5
337,,Junior Olaitan,0.76,0.36,0,0.36,0,0.48
338,,Jamal Thiaré,0.21,0.04,0,0.46,0,0.17
339,,Alexi Pitu,1.06,0.06,0,0.13,0,0.75
340,,Jaouen Hadjam,1.36,0.27,0,0.18,0,0.18
341,,Kévin N'Doram,0.73,1.32,0,0.91,0,0.77
342,,Benjamin Santelli,0.53,0.25,0,0.44,0,0.83
343,,Vincent Manceau,1.64,0.76,0,1.2,0.04,0.44
344,,Abdourahmane Barry,1.1,0.85,0,1.45,0.05,0.35
