Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position
Caleb Ekuban,0.14,0.36,56,2,0,0,0.43,0,0,0.14,0,0.07,0.14,0.14,10.43,71.92,3.93,50,0,0,0,0,0.43,0.29,0,0,65.63,50.98,0.79,0.93,14,2,4
César Falletti,0.09,0.06,59.52,1,0,0,0.44,0.09,0,0.09,0,0.22,0.19,0,18.63,82.55,6.84,71.11,0,0.03,0,0,0.81,0.09,0.06,0,7.69,48.3,0.97,0.38,32,3,4
Simone Canestrelli,0.12,0.06,0,0.41,0.12,0,1,0.76,0.06,2.59,0,0.29,0.06,0.06,26.24,77.35,0.94,44.3,0,0.06,0,0,0.71,0.18,0.18,0,67.27,61.05,0.24,0.76,17,1,2
Ben Lhassine Kone,0.11,0,63.16,1.11,0,0,1.32,0.95,0,0.74,0,0.74,0.05,0,21.26,82.67,4.79,51.22,0,0.16,0,0,0.26,0,0.26,0,33.33,48.69,2,1.74,19,1,3
Aleandro Rosi,0,0,100,0.33,0,0,1,1.53,0,2.07,0,0.07,0,0.13,18.6,72.04,2.73,32.81,0,0.07,0,0,0.4,0.2,0.27,0.07,67.44,61.36,0.53,1.27,15,3,2
Alessandro Selvini,0,0,100,0,0,0,0,0,0,0,0,1,0,1,8,75,4,0,0,0,0,0,0,0,0,0,0,50,0,0,1,1,4
Alexis Ferrante,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,100,1,0,0,0,0,0,0,0,0,0,50,16.67,0,3,1,2,4
Federico Santander,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3.33,60,0.67,0,0,0,0,0,0,0,0,0,80,66.67,0,0,3,3,4
Mauro Zárate,0,0,50,2.33,0,0,1,0.33,0,0,0,0.33,0.33,0,12.33,81.08,5.67,100,0,0,0,0,0.33,0.33,0,0,0,40.91,1,0.33,3,3,4
Bruno Bertinato,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,18.33,76.36,0.33,50,3,0,0.67,0,1,0.33,0,0,100,100,0,0,3,2,1
Sebastien De Maio,0,0,0,0.6,0,0,0.4,1,0,4,0,0.2,0,0,26.4,82.95,1,37.21,0,0,0,0,0.7,0.1,0.2,0,67.65,60.78,0.4,0.7,10,3,2
Idrissa Touré,0.1,0.03,38.98,0.9,0,0,1.52,1,0,0.97,0,0.69,0.1,0.07,23.1,70.6,5.93,34.38,0,0.14,0,0,0.62,0.1,0.1,0,59.78,51.28,0.83,0.93,29,2,3
Valerio Mastrantonio,0.04,0.04,25,0.68,0,0,1.56,0.92,0,0.48,0.04,0.32,0.04,0.04,15,71.2,3.88,39.22,0,0,0,0,0.8,0,0.24,0,41.67,54.92,0.6,0.84,25,1,3
Woyo Coulibaly,0.06,0.06,68.18,0.5,0,0,1.22,0.83,0,0.61,0,0.17,0.06,0.06,19.78,87.64,4.22,44.44,0,0.06,0,0,0.33,0,0.33,0,57.89,56.99,0.28,0.78,18,1,2
Alberto Paleari,0,0,0,0.03,0,0,0.03,0.03,0,0.94,0.03,0,0,0,24.36,60.82,1.09,36.14,2.39,0.15,0.18,0.06,1.03,0.18,0.03,0,88.89,91.67,0.12,0,33,3,1
Giuseppe Sibilli,0.09,0,55.07,1.59,0.03,0,0.78,0.44,0,0.28,0,0.47,0.06,0,16.81,74.91,5.63,67.11,0,0,0,0,0.63,0.13,0.19,0,31.48,43.12,1.22,1.34,32,2,4
Michael Venturi,0,0.12,60,0.47,0,0,1.82,1,0,3.24,0,0.53,0,0.06,31.18,78.68,2.12,45.92,0,0.12,0,0,1.24,0.06,0.29,0,47.06,57.6,1.12,1.18,17,1,2
Luca Fiordilino,0,0,60,0.13,0,0,1.6,0.67,0,0.6,0,0.6,0,0,27.2,82.35,4.6,48.45,0,0.03,0,0,0.6,0.17,0.2,0,52.94,58.29,1,0.83,30,2,3
Christos Kourfalidis,0.05,0,50,1.1,0,0,1.14,0.57,0,0.71,0,0.76,0.1,0.14,25.33,75.19,6.38,46.55,0,0.05,0,0,0.52,0.05,0.05,0,43.18,45.75,0.81,1,21,1,3
Adrian Benedyczak,0.25,0.06,30,0.88,0.06,0,0.28,0.06,0,0.59,0,0.13,0.03,0.03,11.44,66.94,3.78,27.27,0,0,0,0,0.47,0.03,0.06,0,50,43.27,0.41,0.78,32,1,3
Michele Marconi,0,0,100,0.5,0,0,0,0.13,0,0.25,0,0,0,0.13,5.38,55.81,0.38,0,0,0,0,0,0.25,0,0.13,0,46.67,54.35,1.13,0.63,8,3,4
Gennaro Tutino,0.14,0.14,55.1,1.17,0,0,0.17,0.11,0,0.26,0,0.23,0.06,0.06,13.69,78.08,5.11,81.25,0,0,0,0,0.46,0.03,0.06,0,35.19,44.33,1.09,0.66,35,2,4
Domenico Frare,0,0.04,100,0.29,0,0,1.25,1.5,0,2.68,0,0.18,0.04,0,34.54,78.39,1.46,45.7,0,0.21,0,0,1.18,0.07,0.18,0,52.46,55.83,0.46,0.89,28,2,2
Mirco Antenucci,0.28,0.13,34.48,1.5,0.03,3.13,0.16,0.16,0,0.38,0,0.25,0.19,0.06,16.47,80.46,6.41,45.45,0,0,0,0,0.44,0.16,0.09,0,36,40.48,0.84,0.41,32,3,4
Edoardo Corvi,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,25.6,60.94,0.8,35.9,1.8,0.4,0,0,0.8,0,0,0,0,0,0,0,5,1,1
Giacomo Olzer,0.21,0,50,0.57,0,0,1.14,0.5,0,0.64,0.07,0.21,0,0,11.29,54.43,2.36,14.29,0,0,0,0,0.43,0.07,0.21,0,46.15,45.24,0.71,1.64,14,1,3
Gaetano Masucci,0.26,0.04,100,0.87,0.04,0,0.35,0.13,0.04,0.13,0,0.09,0,0.09,5.52,61.42,1.22,22.22,0,0,0,0,0.48,0.09,0.17,0,28.99,34.48,0.48,1,23,3,4
Leonardo Mancuso,0.19,0.13,42.11,1.22,0.03,0,0.34,0.09,0,0.47,0,0.38,0.09,0.09,8.44,71.85,2.69,70.59,0,0,0,0,0.66,0.16,0.13,0,38.33,41.21,0.81,0.69,32,3,4
Elias Cobbaut,0,0,0,0.22,0,0,0.44,0.89,0,2.56,0,0.44,0,0.11,40.89,81.25,3.78,50.63,0,0.22,0,0,0.44,0,0.11,0.11,66.67,59.09,0.44,0.56,9,2,2
Michaël Cuisance,0.15,0,64.29,0.92,0,0,1.08,0.23,0,0.31,0,1,0,0.15,25.54,79.52,5.85,51.52,0,0,0,0,0.77,0.15,0,0,28.57,42.4,1.31,1.38,13,1,3
Mikael Ellertsson,0.13,0.13,66.67,1.06,0,0,1.25,0.44,0,0.31,0,0.88,0.06,0.06,15.38,82.52,4.75,37.5,0,0.13,0,0,0.63,0.06,0.19,0,50,53.7,1.13,0.88,16,1,3
Giacomo Ricci,0.05,0,48.65,0.9,0,0,2.35,0.65,0.05,1.75,0,1.35,0.1,0.1,42,77.02,8.15,40,0,0.25,0,0,0.7,0.2,0.15,0.05,45,48.92,0.85,1.55,20,2,2
Pietro Martino,0,0,50,0.18,0,0,1.25,1.07,0.04,2.29,0,0.43,0.14,0.04,27.36,75.33,4.18,55.63,0,0.11,0,0,0.86,0.04,0.14,0.04,53.45,54.38,1.25,1.04,28,2,2
Matthieu Huard,0,0,62.5,0.23,0,0,1.08,1,0.08,1.92,0,0.38,0.23,0.04,38.08,75.96,6.19,38.89,0,0.12,0,0,1.08,0.12,0.19,0,46.3,54.34,0.81,0.81,26,2,2
Federico Dionisi,0.15,0.06,36.36,1.76,0,0,0.58,0.06,0,0.18,0,0.3,0.06,0.09,11.48,69.66,3.67,52.94,0,0.03,0,0,0.58,0.03,0.12,0,32.93,38.99,1.39,1.03,33,3,4
Davide Diaw,0.34,0.34,42.62,2.34,0.14,0,0.55,0.03,0,0.69,0,0.48,0,0.03,10.21,56.42,3.21,40,0,0,0,0,0.72,0.1,0.28,0.03,45.83,39.83,1.52,2.66,29,3,4
Samuele Damiani,0,0,75,0.33,0,0,1.41,0.33,0,0.48,0,0.41,0.04,0.04,22.74,83.39,4.19,52.56,0,0.04,0,0,0.33,0.04,0.04,0,44.44,55.93,0.37,0.44,27,2,3
Giannis Fetfatzidis,0.08,0,50,1.54,0,0,0.62,0.31,0,0.08,0,0.62,0.08,0.08,14.69,85.86,5.62,81.82,0,0,0,0,0.77,0.15,0.15,0,0,47.06,0.92,0.15,13,3,3
Ridgeciano Haps,0.04,0,40,0.83,0,0,1.04,1.21,0,0.63,0,0.25,0.13,0.04,28.21,76.96,5.46,50,0,0.13,0,0,0.75,0.21,0.29,0.04,66.67,62.5,1.46,0.88,24,2,3
Marcin Listkowski,0.08,0,63.16,0.92,0,0,0.67,0.58,0,0.17,0,0.5,0.08,0,17,74.02,5.08,50,0,0,0,0,0.75,0,0.33,0,30,51.9,1.5,1.08,12,2,3
Vincenzo Garofalo,0,0,0,0.33,0,0,2,0.33,0,0.67,0,0,0,0,7,61.9,1,50,0,0,0,0,0,0,0.33,0,75,60,0,1.33,3,1,3
Lorenzo Crisetig,0.03,0,52.94,0.31,0,0,0.9,1.21,0,1.03,0,0.45,0.03,0,31.79,84.49,5.55,62.65,0,0.1,0,0,0.86,0.07,0.17,0,59.09,57.56,1.31,0.93,29,2,3
Claudio Gomes,0,0,75,0.23,0,0,1.62,0.77,0.04,1,0,0.38,0,0.04,37.62,83.33,7,51.14,0,0.15,0,0,1.04,0.15,0.27,0,51.22,58.6,0.85,1.04,26,1,3
Francesco Lisi,0.12,0,30.95,1.5,0,0,0.88,0.62,0.04,0.31,0,0.58,0.08,0.19,18.88,69.45,5.85,30.88,0,0.08,0,0,0.5,0.27,0.35,0.04,42.31,40,0.88,1.38,26,3,3
Davide Bettella,0,0,25,0.42,0,0,1.16,1.37,0,2,0,0.37,0,0,28.32,79.18,2.42,28.05,0,0.11,0,0,0.74,0.11,0.16,0.05,55.1,61.54,1.16,0.58,19,1,2
Mauro Coppolaro,0,0,77.78,0.24,0,0,1.18,1.12,0.06,2.35,0,0.24,0,0,29.06,81.78,6.41,52.24,0,0.06,0,0,1,0.12,0.18,0,47.83,61.18,0.82,0.71,17,2,2
Mattia Viviani,0,0,64.29,0.57,0,0,2.24,0.62,0,0.76,0,0.52,0,0,26.05,79.52,5.57,38.6,0,0.1,0,0,0.67,0,0.29,0.1,69.57,61.88,1.29,1.24,21,1,3
Emanuele Ndoj,0.07,0.04,53.85,1.21,0,0.51,1.68,0.39,0,0.57,0,0.64,0.04,0.11,22,77.44,6.14,64.21,0,0,0,0,0.79,0.14,0.29,0.04,28.21,51.01,2.36,1.68,28,2,3
Raffaele Celia,0.14,0,43.33,0.61,0,0,1.18,0.79,0,1.14,0,0.54,0.11,0,27.71,80.8,4.82,50.5,0,0.07,0,0,1.04,0.18,0.14,0,33.33,50.82,0.89,0.57,28,1,3
Pedro Mendes,0.13,0.2,33.33,1.53,0,0,0.23,0.07,0,0.33,0,0.13,0,0.03,14.2,56.1,2.73,23.81,0,0,0,0,0.73,0,0,0,53.7,51.03,0.93,0.73,30,1,4
Alessandro Di Pardo,0,0,71.43,0.25,0,0,1.13,0.75,0,1.63,0,0.38,0,0,34.13,80.22,7.19,42.11,0,0.13,0,0,0.63,0.06,0.06,0.06,60,64,0.5,0.44,16,1,2
Tommaso Cassandro,0,0.06,54.55,0.89,0,0,1.83,1.17,0,1.56,0,0.5,0,0,36.61,72.69,6.39,31.25,0,0.28,0,0,0.89,0.11,0.28,0,43.48,55.77,1.56,1.28,18,1,2
Matteo Arena,0,0,80,0.61,0,0,1.56,1.06,0.06,3.06,0,0.56,0,0,43.39,81.43,2.89,53.78,0,0,0,0,0.94,0.22,0.28,0.06,67.57,58.23,0.56,1.56,18,1,2
Alexander Jallow,0.05,0,35.29,0.86,0,0,1.86,0.95,0,1.9,0,0.57,0.14,0.05,34.95,75.75,5.48,32.41,0,0.14,0,0,1.29,0,0.1,0,56.41,55.32,0.52,0.81,21,2,2
Alessandro Celli,0,0,53.85,0.52,0,0,0.61,0.7,0.09,1.57,0,0.17,0,0,23.96,74.95,4,33.68,0,0.3,0,0,0.48,0.09,0.22,0,51.85,52.63,0.65,0.74,23,2,2
Abdoulaye Touré,0,0,0,0,0,0,0.67,0,0,1,0,0,0,0,5.33,87.5,3.33,100,0,0,0,0,0.33,0,0,0,50,71.43,0.33,0,3,2,3
Federico Pace,0,0,100,0.25,0,0,1,0.5,0,0,0,0,0,0,12,70.83,2.75,50,0,0,0,0,0.25,0,0,0,100,87.5,0,0,4,1,2
Franco Zuculini,0,0,0,0,0,0,0.75,0.5,0,0.25,0,0.25,0,0,3.25,61.54,0.5,100,0,0,0,0,0,0,0.5,0,50,55.56,0.25,0.5,4,3,3
Simone Romagnoli,0,0,0,0.33,0,0,1.5,1,0,2.67,0.17,0,0,0,50.83,79.34,2.67,35.56,0,0.33,0,0,1.17,0.17,0,0,76.19,71.43,0,0.5,6,3,2
Daniele Donnarumma,0,0,74.07,0.6,0,0,1.75,1.05,0,1.55,0,0.45,0.05,0,32,66.09,5.15,36.31,0,0.25,0,0,0.95,0.1,0.25,0,50,57.04,0.55,1.25,20,3,2
Mirko Antonucci,0.3,0.14,39.42,1.81,0,0,0.78,0.38,0,0.16,0,0.46,0.03,0.03,18.65,69.71,7.32,25,0,0.03,0,0,0.86,0.08,0.14,0,33.33,42.12,1.32,0.95,37,1,3
Aurélien Scheidler,0.16,0.16,57.89,1.21,0,0,0.42,0.05,0,0.63,0,0.11,0.05,0.11,10.21,60.31,2.47,80,0,0,0,0,0.58,0.21,0.11,0,57.58,46.76,0.42,1.26,19,2,4
Karlo Lulić,0,0,75,0.55,0,0,0.55,0.25,0,0.15,0,0.3,0.1,0.15,22.1,79.86,6,45.45,0,0.05,0,0,0.25,0,0.1,0,54.55,34.43,0.05,1,20,2,3
Žan Žužek,0,0,50,0.07,0,0,0.67,1.2,0,3,0,0.07,0,0,25.27,89.71,1.53,54.9,0,0.07,0,0,0.67,0.13,0,0,50,53.23,0.2,0.33,15,2,2
Vassilis Zagaritis,0,0.08,42.86,0.15,0,0,1.38,0.46,0,0.77,0,0.23,0.15,0,16.62,76.85,5.38,23.81,0,0,0,0,0.23,0.08,0.23,0,42.86,54.02,0.62,0.46,13,1,2
Michele Camporese,0,0.04,0,0.27,0,0,0.5,0.62,0.04,3.88,0.04,0.04,0,0,28.81,83.31,1.27,54.17,0,0.15,0,0,0.81,0.12,0.15,0,65.56,69.11,0.5,0.27,26,3,2
Alessandro Tripaldelli,0,0,31.82,0.14,0,0,1.27,0.82,0.09,1.64,0,0.27,0.09,0.09,21.23,73.45,3.32,23.33,0,0.18,0,0,0.73,0.05,0.27,0,33.33,50.28,1.55,0.64,22,1,2
Marco Brescianini,0.08,0,64.44,0.89,0,0,1.35,0.62,0,0.95,0,0.54,0.08,0.03,24.27,79.06,4.78,39.6,0,0.14,0,0,0.97,0.14,0.16,0,46.77,43.68,0.35,1.51,37,1,3
Eddie Salcedo,0.17,0.09,33.33,1.26,0.04,0,0.61,0.17,0,0.17,0,0.22,0.04,0.04,9.57,81.82,4.22,100,0,0,0,0,0.35,0.13,0.09,0,44.74,44.85,0.91,0.7,23,1,4
Lorenzo Andrenacci,0,0,0,0,0,0,0,0,0,0.73,0,0.09,0,0,22.68,57.11,0.86,33.33,2.77,0.18,0.18,0,1.45,0.05,0.09,0,100,77.78,0.14,0,22,2,1
Nicolas Galazzi,0.07,0.07,48.28,0.93,0,0,0.59,0.22,0,0.19,0,0.85,0.19,0.15,17.52,75.69,4.74,52.94,0,0,0,0,0.81,0.07,0.07,0,19.44,40.56,1.33,0.81,27,1,3
Daam Foulon,0.06,0,42.5,0.77,0,0,1.16,0.87,0.06,1.35,0,0.65,0.1,0.03,22.1,72.41,4.55,37.38,0,0,0,0,0.74,0.13,0.26,0,55.07,53.33,1.19,1.13,31,1,2
Giuseppe Rossi,0,0,75,1,0,0,0.2,0.2,0,0.4,0,0.4,0,0,8.8,75,2.4,40,0,0,0,0,0.4,0,0,0,50,54.55,0.2,0,5,3,4
Rigoberto Rivas,0.08,0.16,40,1.03,0,0,0.74,0.26,0,0.66,0,0.37,0.08,0.05,16.61,72.27,5.63,57.58,0,0.03,0,0,0.63,0.13,0.03,0,42.62,40.67,0.61,0.89,38,2,4
Jakub Łabojko,0,0,44.44,0.5,0,0,1.3,0.43,0,0.87,0,0.83,0.07,0.07,24.57,79.92,4.9,55.68,0,0.03,0,0,0.8,0.03,0.1,0,37.5,42,0.23,0.87,30,2,3
Luca Vido,0.04,0.04,69.23,0.84,0,0,0.32,0.04,0,0.2,0,0.16,0.08,0,6.52,70.55,1.76,66.67,0,0,0,0,0.12,0,0.04,0,39.39,45.68,0.28,0.36,25,2,4
Luca Moro,0.18,0.18,32,1.29,0.06,0,0.38,0.12,0,0.53,0,0.09,0.03,0,9.38,67.71,2.79,75,0,0,0,0,0.35,0.09,0.06,0,32.06,40.14,1.62,1.06,34,1,4
Marco Capuano,0,0.09,100,0.45,0,0,1.36,1.36,0,3.09,0.09,0.18,0,0,33.55,78.05,1.45,32.08,0,0.18,0,0,0.82,0.27,0.18,0,57.5,64.06,0.18,0.36,11,3,2
Adrian Rus,0,0,0,0.69,0,0,0.81,0.88,0.06,2.63,0,0.19,0,0,36.63,82.76,1.94,48.39,0,0.13,0,0,0.81,0.06,0.13,0.06,49.09,48.91,0.31,0.88,16,2,2
Valentin Mihăilă,0.13,0.2,50,1.8,0,1.33,0.27,0.07,0,0.13,0,0.27,0,0.2,11.87,74.72,4.4,66.67,0,0,0,0,0.4,0.13,0.13,0,50,42.65,0.4,0.67,15,1,4
Matteo Stoppa,0,0,0,0.33,0,0,0,0.33,0,0,0,0,0.33,0,3.33,80,1.67,0,0,0,0,0,0,0,0,0,0,60,1,0.33,3,1,4
Gabriele Piccinini,0,0,100,0.33,0,0,0,0,0,0.67,0,0,0.33,0,5,73.33,1.33,25,0,0,0,0,0,0,0,0,0,50,0.33,0,3,1,4
Marco Modolo,0,0.2,0,0.4,0,0,0.3,0.4,0,1.8,0,0.3,0,0,40,89.75,2.5,68.25,0,0,0,0,0.8,0.1,0.2,0,78.57,66.67,0.3,0.4,10,3,2
Francesco Forte,0.18,0.15,45,1.68,0.03,0,0.44,0.26,0,0.53,0,0.24,0.03,0.06,10.44,66.2,3.21,50,0,0.15,0,0,0.76,0.03,0.18,0,39.78,37.95,0.85,1.29,34,2,4
Francesco Gelli,0,0,75,0.3,0,0,0.9,0.2,0,0.8,0,0.1,0,0.1,43.4,86.41,9,50,0,0.1,0,0,0.6,0.2,0,0,48,50.79,0.5,0.8,10,2,3
Luca Valzania,0,0.05,18.75,0.9,0,0,1.71,0.76,0.05,1.29,0,0.76,0.14,0.1,24.81,81.57,6.86,64.1,0,0.14,0,0,0.81,0,0.19,0,57.14,53.21,1.33,1,21,2,3
Idriz Voca,0,0.03,45.45,0.36,0,0,1.91,1.27,0,1.33,0,0.94,0.03,0.03,32.03,83.44,5.21,49.02,0,0.09,0,0,1.03,0.15,0.27,0,30.34,45.67,0.97,1.09,33,2,3
Luigi Canotto,0.16,0.16,43.75,1.57,0,0,0.22,0.08,0,0.05,0,0.11,0.19,0.08,10.43,79.27,3.62,60.71,0,0,0,0,0.57,0.08,0.11,0,28.57,39.78,0.86,0.49,37,2,4
Zito Luvumbo,0.08,0.03,46.15,1.28,0,0,0.61,0.03,0,0.08,0,0.36,0.11,0.06,8.75,73.97,2.81,54.55,0,0.03,0,0,0.42,0.03,0.11,0,10.34,44.96,1.69,1.06,36,1,4
Ignacio Lores Varela,0,0.04,45.45,1.04,0,0,1.04,0.39,0,0.18,0,0.43,0.07,0.04,12.39,59.37,3.5,48.28,0,0,0,0,0.71,0,0.18,0,35.96,44.28,1.25,1.04,28,3,4
Gianluca Busio,0,0,25,0.57,0,0,1.21,0.61,0,0.71,0,0.71,0,0,29.61,87.45,5.11,64,0,0.04,0,0,0.61,0.04,0.07,0,51.28,51.35,0.71,0.68,28,1,3
Matteo Tramoni,0.16,0.13,46.55,1.22,0,0,1.09,0.31,0,0.25,0,0.59,0.06,0.03,13.25,76.42,4.78,57.14,0,0,0,0,0.41,0.03,0.03,0,46,42.62,0.5,0.97,32,1,3
Giacomo Beretta,0.17,0.17,60,1.17,0,0,0.42,0,0,0.33,0,0.25,0.08,0.17,8.08,68.04,2.33,40,0,0,0,0,0.67,0.08,0.17,0,28.26,36.05,0.83,1.17,12,3,4
Moutir Chajia,0.08,0,55.56,1.25,0,0,0.58,0,0,0,0,0.33,0,0.17,8.25,89.9,3.25,80,0,0,0,0,0.25,0.08,0.17,0,0,50,0.75,0.33,12,2,3
Mamadou Coulibaly,0.11,0.04,62.07,0.71,0.04,0,1.32,0.86,0.04,0.57,0,0.57,0,0.04,22.54,77.5,5.11,56.41,0,0.11,0,0,0.71,0.14,0.11,0,47.14,50.95,0.71,0.71,28,1,3
Hamza El Kaouakibi,0,0.08,63.64,0.38,0,0,1.15,0.92,0,1.62,0,0.85,0,0,32.38,78.86,6,42.86,0,0.08,0,0,0.54,0.08,0.23,0.08,52.63,45.45,0.23,0.77,13,2,2
Christian D'Urso,0.11,0.06,53.57,0.47,0.06,0,0.81,0.28,0,0.25,0,0.67,0.17,0.14,18.47,83.31,5.83,63.27,0,0,0,0,0.92,0.08,0.06,0,21.05,43.41,0.72,0.56,36,2,3
Edoardo Soleri,0.14,0.1,21.05,1.17,0.1,0,0.52,0.03,0,0.45,0,0.14,0.1,0.07,8.59,63.45,2.48,40,0,0.03,0,0,0.41,0.07,0.1,0,38.98,40.57,0.72,0.9,29,2,4
Tommaso Milanese,0.1,0.2,60,1.2,0,0,0.8,0.2,0,0.7,0,0.5,0,0,21.5,82.33,6.2,50,0,0,0,0,0.7,0.2,0.1,0,27.27,48.48,0.9,0.4,10,1,3
Gianmarco Cangiano,0,0,100,0.33,0,0,0.5,0,0,0.17,0,0,0,0,5.33,87.5,3,0,0,0,0,0,0.17,0,0.17,0,50,66.67,0.83,0.5,6,1,4
Mattia Proietti,0,0,100,0.69,0,0,1.13,0.56,0,0.63,0,0.5,0,0,22.38,84.36,6.75,78.57,0,0,0,0,0.75,0.06,0.06,0.06,52.38,60.26,0.88,0.56,16,3,3
Luca Belardinelli,0.07,0.04,37.5,0.93,0.07,0,1.7,0.85,0,1.3,0,1.22,0.04,0.07,24.52,74.77,5.04,56.76,0,0.19,0,0,0.59,0.11,0.26,0,50.52,44.59,1.07,1.85,27,1,3
Nermin Karić,0,0.03,59.52,1.09,0,0,1.52,0.48,0,0.33,0,0.52,0.03,0.03,32.03,82.21,8.58,56,0,0.21,0,0,0.73,0.15,0.24,0,57.58,50.66,0.64,0.94,33,1,3
Niccolò Corrado,0.03,0.03,61.82,0.43,0,0,0.69,1.09,0,1.29,0,0.51,0.14,0.03,25.09,78.25,5.09,51.76,0,0.11,0,0,0.83,0.17,0.06,0,43.59,52.46,0.6,0.2,35,1,3
Filippo Berra,0,0.05,36.36,0.42,0,0,1.21,1.11,0,1.89,0,0.37,0.05,0,15.47,61.56,2.16,30.59,0,0.05,0,0,0.47,0.16,0.21,0,40,54.55,0.68,0.68,19,2,2
Marius Marin,0.03,0.03,34.21,0.55,0,0,2.27,1.24,0.03,1.36,0,1.48,0.03,0,28.09,75.08,6.48,49.62,0,0.18,0,0,0.94,0.12,0.42,0.03,39.74,47.38,1.61,1.85,33,2,3
Enrico Celeghin,0,0,0,0.14,0,0,1.71,0.43,0,1.29,0,0.57,0,0,11.29,68.35,1.71,58.33,0,0,0,0,0.29,0.29,0.14,0,50,56.1,0.43,0.71,7,1,3
Samuel Di Carmine,0.14,0.31,16.67,1.66,0.03,0,0.24,0,0.03,0.72,0,0.17,0.03,0.03,11.45,64.46,3.72,69.23,0,0.03,0,0,0.72,0.17,0.07,0,51.61,41.03,0.83,1.52,29,3,4
Simon Sohm,0,0.07,42.11,0.48,0,0,0.93,0.19,0,0.26,0,0.3,0.15,0.11,21.7,83.62,7.7,80,0,0.07,0,0,0.56,0.04,0.19,0,34.88,42.36,0.48,0.89,27,1,3
Alessandro Salvi,0,0,66.67,0.48,0,0,1.33,1.33,0,1.43,0,0.67,0.19,0.05,32.1,70.62,5.86,37.97,0,0.14,0,0,1,0,0.38,0.05,57.45,53.75,1,1.57,21,3,2
Joaquín Larrivey,0.12,0.06,40,0.45,0.06,0,0.42,0.18,0,0.85,0,0.15,0.03,0,14.18,63.03,2.82,32,0,0.03,0,0,0.64,0.09,0.09,0,48.03,46.58,0.45,0.7,33,3,4
Nik Prelec,0,0.17,37.5,0.67,0,0,0.25,0.08,0,0.08,0,0.25,0.08,0.17,11.92,65.03,3.17,75,0,0,0,0,0.25,0,0,0,41.3,40.66,1.17,0.92,12,1,4
Salvatore Molina,0,0,60,0,0,0,1.15,0.15,0,0.38,0,0.69,0.15,0.15,15,83.08,2.92,58.82,0,0.08,0,0,0.38,0.15,0,0,33.33,54.17,0.38,0.08,13,3,3
Giuseppe Mastinu,0,0.04,54.55,1.08,0,0,0.88,0.5,0,0.62,0,0.58,0,0,16.92,69.77,3.77,38.67,0,0,0,0,0.58,0.08,0.27,0,50,43,0.12,0.77,26,3,3
Stanko Jurić,0,0,38.89,0.47,0,0,1.47,0.6,0,0.97,0,0.57,0.1,0,33.6,81.94,5.73,60,0,0.13,0,0,0.8,0.03,0.23,0,55.65,49.19,0.23,1.03,30,2,3
Marco Curto,0.06,0,40,0.32,0,0,1.53,1.03,0,2.15,0,0.62,0,0,25.21,73.86,3.65,40.41,0,0.18,0,0,0.53,0.12,0.12,0.06,43.75,49.73,0.38,0.82,34,1,2
Andrea Papetti,0,0.1,57.14,0.15,0,0,1.4,1.55,0.05,3.4,0.05,0.35,0,0,45.45,84.16,2.15,36.84,0,0.1,0,0,1.5,0.1,0.25,0.05,42.17,52.57,1.25,1.1,20,1,2
Mario Gargiulo,0.04,0.08,41.67,0.96,0,0,1.17,0.5,0.04,0.79,0,0.54,0.08,0,23.17,75.18,6.13,38.71,0,0.04,0,0,0.75,0.08,0.08,0,52.08,50,0.71,1.13,24,2,3
Tommaso Silvestri,0,0,66.67,0.28,0,0,0.45,1.38,0,2.72,0,0.1,0,0,27.52,79.57,1.28,34.68,0,0.24,0,0,1.1,0.07,0.24,0,66.04,59.76,0.55,0.97,29,3,2
Alessandro Gabrielloni,0.14,0.1,27.27,1.17,0.07,0,0.38,0.03,0,0.38,0,0.1,0.07,0.03,6.52,65.61,2.28,57.14,0,0,0,0,0.21,0.07,0.1,0,33.33,37.57,0.86,0.86,29,2,4
Jacopo Segre,0.12,0.06,50,0.91,0.06,0,0.68,0.41,0,0.41,0,0.53,0,0,18.29,81.03,5.56,50,0,0.12,0,0,0.74,0.15,0.18,0,44.74,47.88,1.12,1,34,2,3
Raúl Asencio,0.12,0.29,50,1.47,0,0,0.41,0.18,0,0.47,0,0.24,0.12,0.06,11.47,56.41,3.53,66.67,0,0,0,0,0.65,0.12,0.12,0.06,49.56,45.41,1,1.24,17,2,4
Edoardo Masciangelo,0,0,54.55,0.53,0,0,0.63,0.74,0.05,0.79,0,0.32,0.05,0.11,20.89,76.32,4.79,44.83,0,0,0,0,0.42,0.11,0.16,0,66.67,55.41,0.79,0.63,19,2,2
Luca Lipani,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,3,100,1,100,0,0,0,0,0,0,0,0,0,25,0,0.5,2,1,3
